COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,FORMA DE CONTRATACIÓN,"TOTAL GIRO 
OCTUBRE 2023",OBSERVACIÓN
EPSS05,SANITAS,890706823,HOSPITAL REINA SOFIA DE ESPAÑA EMPRESA SOCIAL DEL ESTADO LERIDA TOLIMA,Evento,19587794.0,
EPSS05,SANITAS,890706833,E.S.E. HOSPITAL FEDERICO LLERAS ACOSTA,Evento,1779523.0,
EPSS05,SANITAS,890801495,CLINICA PSIQUIATRICA SAN JUAN DE DIOS,Evento,27350446.0,
EPSS05,SANITAS,890807591,SERVICIOS ESPECIALES DE SALUD-SES HOSPITAL UNIVERSITARIO DE CALDAS,Evento,2168168.0,
EPSS05,SANITAS,890901825,FUNDACIÓN CLÍNICA NOEL,Evento,42427372.0,
EPSS05,SANITAS,890902922,UNIVERSIDAD PONTIFICIA BOLIVARIANA,Evento,17182312.0,
EPSS05,SANITAS,890903777,SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA,Evento,10521156.0,
EPSS05,SANITAS,890905154,CLINICA SAN JUAN DE DIOS LA CEJA,Evento,1407253.0,
EPSS05,SANITAS,890905843,COMUNIDAD DE HERMANAS DOMINICAS DE LA PRESENTACION DE LA SANTISIMA VIRGEN DE TOURS PROVINCIA DE MEDELLIN,Evento,1728530.0,
EPSS05,SANITAS,890906347,ESE HOSPITAL MANUEL URIBE ANGEL,Evento,19741465.0,
EPSS05,SANITAS,890907254,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,Evento,12957576.0,
EPSS05,SANITAS,890919272,"ASOCIACIÓN MEDELLIN DE LUCHA CONTRA EL CANCER """"MEDICANCER""""""",Evento,158319732.0,
EPSS05,SANITAS,890930071,ESCANOGRAFÍA NEUROLÓGICA S.A,Evento,4807673.0,
EPSS05,SANITAS,890938774,CLINICA DEL PRADO S.A.S,Evento,16073102.0,
EPSS05,SANITAS,891180026,E.S.E. HOSPITAL DEPARTAMENTAL SAN VICENTE DE PAUL DE GARZON,Evento,348825989.0,
EPSS05,SANITAS,891180098,HOSPITAL DEPARTAMENTAL MARIA INMACULADA ESE,Evento,2123272.0,
EPSS05,SANITAS,891180117,E.S.E. HOSPITAL DEPARTAMENTAL SAN ANTONIO DE PADUA DE LA PLATA,Evento,75845924.0,
EPSS05,SANITAS,891180134,E.S.E. HOSPITAL DEPARTAMENTAL SAN ANTONIO DE PITALITO,Evento,241281271.0,
EPSS05,SANITAS,891180190,ESE HOSPITAL NUESTRA SEÑORA DE FATIMA DE SUAZA,Evento,57934407.0,
EPSS05,SANITAS,891180232,E.S.E. HOSPITAL SAN ANTONIO DE TARQUI,Evento,2401990.0,
EPSS05,SANITAS,891180268,E.S.E. HOSPITAL UNIVERSITARIO HERNANDO MONCALEANO PERDOMO DE NEIVA,Evento,117119473.0,
EPSS05,SANITAS,891190011,E.S.E. HOSPITAL SAN RAFAEL,Evento,29594016.0,
EPSS05,SANITAS,891200032,CLINICA NUESTRA SEÑORA DE FATIMA S.A.,Evento,2756400.0,
EPSS05,SANITAS,891200209,FUNDACION HOSPITAL SAN PEDRO,Evento,153374410.0,
EPSS05,SANITAS,891200240,HOSPITAL INFANTIL LOS ANGELES,Evento,47949634.0,
EPSS05,SANITAS,891200274,HOSPITAL SAN RAFAEL DE PASTO,Evento,15690565.0,
EPSS05,SANITAS,891200622,ESE HOSPITAL LORENCITA VILLEGAS DE SANTOS,Evento,34264545.0,
EPSS05,SANITAS,891200638,CEHANI ESE,Evento,2320100.0,
EPSS05,SANITAS,891200679,EMPRESA SOCIAL DEL ESTADO HOSPITAL JOSÉ MARÍA HERNÁNDEZ,Evento,8142909.0,
EPSS05,SANITAS,891200952,E.S.E HOSPITAL EDUARDO SANTOS,Evento,26243624.0,
EPSS05,SANITAS,891301447,E.S.E HOSPITAL LOCAL ULPIANO TASCON QUINTERO,Evento,1672959.0,
EPSS05,SANITAS,891380054,FUNDACION HOSPITAL SAN JOSE DE BUGA,Evento,1091177.0,
EPSS05,SANITAS,891380070,E.S.E. HOSPITAL DEL ROSARIO EMPRESA SOCIAL DEL ESTADO,Evento,2375100.0,
EPSS05,SANITAS,891380103,E.S.E. HOSPITAL SAN RAFAEL EMPRESA SOCIAL DEL ESTADO,Evento,5435670.0,
EPSS05,SANITAS,891401643,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN PEDRO Y SAN PABLO LA VIRGINIA,Evento,2184494.0,
EPSS05,SANITAS,891408586,LIGA CONTRA EL CANCER RISARALDA,Evento,336972851.0,
EPSS05,SANITAS,891408747,ESE HOSPITAL SAN JOSE MARSELLA,Evento,1248986.0,
EPSS05,SANITAS,891409390,RADIOLOGOS ASOCIADOS S.A.S,Evento,62390618.0,
EPSS05,SANITAS,891409981,CLINICA LOS ROSALES S.A,Evento,1145060.0,
EPSS05,SANITAS,891411663,ESE HOSPITAL SANTA MÓNICA,Evento,4230040.0,
EPSS05,SANITAS,891480000,CAJA DE COMPENSACION FAMILIAR DE RISARALDA COMFAMILIAR RISARALDA,Evento,163372332.0,
EPSS05,SANITAS,891500084,HOSPITAL FRANCISCO DE PAULA SANTANDER E.S.E. NIVEL II,Evento,89683893.0,
EPSS05,SANITAS,891501676,"HOSPITAL SUSANA LOPEZ DE VALENCIA, EMPRESA SOCIAL DEL ESTADO",Evento,24488773.0,
EPSS05,SANITAS,891780185,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO JULIO MENDEZ BARRENECHE,Evento,14360381.0,
EPSS05,SANITAS,891800231,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO SAN RAFAEL DE TUNJA,Evento,2967737.0,
EPSS05,SANITAS,891800335,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA MARTA DE SAMACA,Evento,4043553.0,
EPSS05,SANITAS,891800395,HOSPITAL REGIONAL DE MONIQUIRA ESE,Evento,14272771.0,
EPSS05,SANITAS,891800611,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA,Evento,3660564.0,
EPSS05,SANITAS,891800644,ESE HOSPITAL SAN VICENTE DE RAMIRIQUI,Evento,8997703.0,
EPSS05,SANITAS,891800982,EMPRESA SOCIAL DEL ESTADO CENTRO DE REHABILITACION INTEGRAL DE BOYACA,Evento,20087134.0,
EPSS05,SANITAS,891855039,HOSPITAL REGIONAL DE SOGAMOSO EMPRESA SOCIAL DEL ESTADO,Evento,24853485.0,
EPSS05,SANITAS,891855209,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE PAIPA,Evento,6540842.0,
EPSS05,SANITAS,891855438,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE DUITAMA,Evento,9415548.0,
EPSS05,SANITAS,891856161,CLINICA EL LAGUITO S.A,Evento,3937783.0,
EPSS05,SANITAS,891856372,CLINICA DE ESPECIALISTAS LTDA.,Evento,23520136.0,
EPSS05,SANITAS,891900356,E.S.E. HOSPITAL SANTANDER EMPRESA SOCIAL DEL ESTADO,Evento,1664932.0,
EPSS05,SANITAS,891900367,HOSPITAL GONZALO CONTRERAS EMPRESA SOCIAL DEL ESTADO,Evento,1118270.0,
EPSS05,SANITAS,891900481,E.S.E. HOSPITAL NUESTRA SEÑORA DE LOS SANTOS,Evento,1301802.0,
EPSS05,SANITAS,891900650,E.S.E. HOSPITAL SAN BERNABE EMPRESA SOCIAL DEL ESTADO,Evento,2019180.0,
EPSS05,SANITAS,891901123,E.S.E. HOSPITAL LOCAL SANTA CRUZ EMPRES SOCIAL DEL ESTADO,Evento,1205845.0,
EPSS05,SANITAS,892000264,E.S.E. HOSPITAL MUNICIPAL DE ACACIAS,Evento,46606680.0,
EPSS05,SANITAS,892000501,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO E.S.E.,Evento,9032261.0,
EPSS05,SANITAS,892001990,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD MEDINA,Evento,2131985.0,
EPSS05,SANITAS,892115009,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DE LOS REMEDIOS,Evento Emergencia,2222738.0,
EPSS05,SANITAS,892120115,ESE HOSPITAL SAN JOSE DE MAICAO,Evento Emergencia,6790328.0,
EPSS05,SANITAS,892170002,ESE HOSPITAL SAN AGUSTIN DE FONSECA,Evento Emergencia,4705739.0,
EPSS05,SANITAS,892200273,CLINICA LAS PEÑITAS S.A.S,Evento,3422554.0,
EPSS05,SANITAS,892201100,LIGA CONTRA EL CÁNCER SECCIONAL SUCRE,Evento,25077171.0,
EPSS05,SANITAS,892300445,ESE HOSPITAL REGIONAL DE AGUACHICA JOSE DAVID PADILLA VILLAFAÑE,Evento,22630159.0,
EPSS05,SANITAS,899999017,SOCIEDAD DE CIRUGIA DE BOGOTA HOSPITAL DE SAN JOSE,Evento,17000354.0,
EPSS05,SANITAS,899999032,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE LA SAMARITANA,Evento,1186065.0,
EPSS05,SANITAS,899999150,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,Evento,1343655.0,
EPSS05,SANITAS,899999151,E.S.E HOSPITAL SAN RAFAEL DE FACATATIVÁ,Evento,13918180.0,
EPSS05,SANITAS,899999156,E.S.E. HOSPITAL SAN ANTONIO CHIA,Evento,49365817.0,
EPSS05,SANITAS,899999163,E.S.E. HOSPITAL SAN FRANCISCO DE GACHETA,Evento,40551554.0,
EPSS05,SANITAS,900002780,FUNDACIÓN CAMPBELL,Evento,1760272.0,
EPSS05,SANITAS,900004059,HOSPITAL DE CASTILLA LA NUEVA ESE,Evento,13171713.0,
EPSS05,SANITAS,900004312,FUNDACION LA MANO DE DIOS,Evento,3654702.0,
EPSS05,SANITAS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,Evento,2345475.0,
EPSS05,SANITAS,900006037,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE SANTANDER,Evento,16694158.0,
EPSS05,SANITAS,900007679,CENTRO VISUAL MODERNO S.A.S.,Evento,23353424.0,
EPSS05,SANITAS,900007922,AUDIOMEDICA S.A.S.,Evento,75971617.0,
EPSS05,SANITAS,900008882,CENTRO DE MOVIMIENTO EJERCICIO Y REHABILITACIÓN S.A.S.- C MOVER S.A.S.,Evento,35046950.0,
EPSS05,SANITAS,900011436,PALERMO IMAGEN LTDA,Evento,4498702.0,
EPSS05,SANITAS,900012819,DIAC S.A.S,Evento,10389524.0,
EPSS05,SANITAS,900015779,SOCIEDAD DE HEMODINAMIA SANTA MARIA S.A.S,Evento,1441547.0,
EPSS05,SANITAS,900017916,SERVICIOS ESPECIALIZADOS FCB S.A.S,Evento,99890988.0,
EPSS05,SANITAS,900022253,OFTALMOSANITAS CALI SAS,Evento,8706687.0,
EPSS05,SANITAS,900025807,WORK MEDICINE INTERNATIONAL S.A.S.,Evento,23905693.0,
EPSS05,SANITAS,900033752,UNIVER PLUS,Evento,8239197.0,
EPSS05,SANITAS,900034131,ESE MORENO Y CLAVIJO,Evento,38287082.0,
EPSS05,SANITAS,900038024,ALIANZA DIAGNOSTICA S.A.,Evento,13846669.0,
EPSS05,SANITAS,900049461,FISIOPRAXIS S.A.S IPS,Evento,37107000.0,
EPSS05,SANITAS,900053354,HORIZONTES ABA TERAPIA INTEGRAL LIMITADA,Evento,8428794.0,
EPSS05,SANITAS,900054442,CLINICA DEL DOLOR Y CUIDADO PALIATIVO ALIVIAR SAS,Evento,15803050.0,
EPSS05,SANITAS,900054666,UNIDAD CARDIOLOGICA Y PERINATAL DEL HUILA LTDA,Evento,58407351.0,
EPSS05,SANITAS,900059039,CENTRO NEUPSIQUIATRICO EL DIVINO NINO,Evento,98031628.0,
EPSS05,SANITAS,900059534,INTERGASTRO S.A,Evento,6596136.0,
EPSS05,SANITAS,900065157,LABORATORIO CLINICO CELSALUD,Evento,9727598.0,
EPSS05,SANITAS,900065988,VITAL LIFE SAS,Evento,32850461.0,
EPSS05,SANITAS,900066347,E.S.E. HOSPITAL REGIONAL SAN GIL,Evento,241390690.0,
EPSS05,SANITAS,900067136,E.S.E. HOSPITAL REGIONAL DE VELEZ,Evento,35321208.0,
EPSS05,SANITAS,900067169,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE GARCIA ROVIRA,Evento,154093132.0,
EPSS05,SANITAS,900075758,GASTROQUIRURGICA S.A.S.,Evento,116486589.0,
EPSS05,SANITAS,900077584,COOPERATIVA DE SERVICIOS INTEGRALES DE SALUD RED MEDICRON IPS,Evento,6138191.0,
EPSS05,SANITAS,900077651,"UNIDAD DE GASTROENTEROLOGÍA, NUTRICIÓN Y ENDOSCOPIA PEDIATRICA SAS",Evento,8992664.0,
EPSS05,SANITAS,900082202,CLINICA CENTRAL O.H.L. LTDA,Evento,10200858.0,
EPSS05,SANITAS,900091143,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,Evento,4476224.0,
EPSS05,SANITAS,900091644,CEDIT DEL SUR SAS,Evento,145334000.0,
EPSS05,SANITAS,900094112,SERVICIOS INTEGRALES EN SALUD MENTAL LTDA,Evento,11290900.0,
EPSS05,SANITAS,900094475,EMPRESA SOCIAL DEL ESTADO MERCEDES TELLEZ DE PRADILLA (E.S.E.) HOSPITAL VIANI PRIMER NIVEL DE ATENCION,Evento,4405878.0,
EPSS05,SANITAS,900095253,IPS CLINICA PROSEGUIR SAS,Evento,25253750.0,
EPSS05,SANITAS,900098476,FUNDACION HOSPITAL INFANTIL UNIVERSITARIO DE SAN JOSE,Evento,1439388.0,
EPSS05,SANITAS,900101736,COOPERATIVA MULTIACTIVA DE SERVICIOS INTEGRALES GESTIONARBIENESTAR,Evento,2587736.0,
EPSS05,SANITAS,900105595,IPSSANARSALUDSAS,Evento,7316440.0,
EPSS05,SANITAS,900106018,GAVAVISION UNIDAD DE ESPECIALISTAS S.A.S,Evento,16194117.0,
EPSS05,SANITAS,900110940,INVERSIONES LUCEDMARB S.A,Evento,12657594.0,
EPSS05,SANITAS,900112351,UNIDAD HEMATO ONCOLOGICA ESPECIALIZADA IPS SAS,Evento,29836312.0,
EPSS05,SANITAS,900115642,RAYOS X E IMAGENES DIAGNOSTICAS RADIOSALUD S.A.S,Evento,93717235.0,
EPSS05,SANITAS,900116413,IPS UNIONSALUD SAS,Evento,1779584.0,
EPSS05,SANITAS,900118059,AMBULANCIAS ARMENIA LTDA,Evento,21314164.0,
EPSS05,SANITAS,900120098,INSTITUTO DE MEDICINA NUCLEAR S.A,Evento,4952408.0,
EPSS05,SANITAS,900123436,SOCIEDAD INTEGRAL DE ESPECIALISTAS EN SALUD S.A.S SIGLA SIES SALUD S.A.S,Evento,943689695.0,
EPSS05,SANITAS,900124603,CLINICA MED S.A.S,Evento,64145764.0,
EPSS05,SANITAS,900124874,PROJECTION LIFE COLOMBIA,Evento,29196509.0,
EPSS05,SANITAS,900129308,CIFEL CENTRO DE INVESTIGACION EN FISIATRIA Y ELECTRODIAGNOSTICO S.A.S. SIGLA: CIFEL S.A.S,Evento,267807472.0,
EPSS05,SANITAS,900142282,FUNDACION CLINICA LETICIA,Evento,13944579.0,
EPSS05,SANITAS,900143844,CENTRO DE ENFERMEDADES GASTROINTESTINALES DEL CESAR SAS. GASTROCESAR SAS.,Evento,16493949.0,
EPSS05,SANITAS,900145238,UNIDAD MEDICA UROLOGICA DE NARIÑO LTDA. UROLAN LTDA.,Evento,65026985.0,
EPSS05,SANITAS,900145572,EMPRESA SOCIAL DEL ESTADO SURORIENTE E.S.E,Evento,1274948.0,
EPSS05,SANITAS,900145581,EMPRESA SOCIAL DEL ESTADO ESE CENTRO I,Evento,9459523.0,
EPSS05,SANITAS,900146006,EMPRESA SOCIAL DEL ESTADO ESE NORTE 2,Evento,2460565.0,
EPSS05,SANITAS,900166069,MULTI IMÁGENES MÉDICAS S.A.S,Evento,64929110.0,
EPSS05,SANITAS,900168938,CLINICA OFTALMOLOGICA DAJUD SAS,Evento,17075209.0,
EPSS05,SANITAS,900172745,UNIDAD DE DIAGNOSTICO GINECOLOGICO Y PRENATAL SER MUJER S.A.S,Evento,4016727.0,
EPSS05,SANITAS,900173178,OPTIMUS CENTRO DE ATENCION INTEGRAL EN SALUD SAS,Evento,1438125.0,
EPSS05,SANITAS,900177624,ANASHIWAYA IPSI,Evento Emergencia,2351449.0,
EPSS05,SANITAS,900180747,IPS PUENTE DEL MEDIO,Evento,66314546.0,
EPSS05,SANITAS,900181419,MEINTEGRAL S.A.S,Evento,14933276.0,
EPSS05,SANITAS,900186318,INSTITUTO RADIOLOGICO DEL SUROCCIDENTE SAS,Evento,2297054.0,
EPSS05,SANITAS,900189713,ORTOPEDICOS DEL PACIFICO S.A.S,Evento,24825525.0,
EPSS05,SANITAS,900190045,ESE HOSPITAL REGIONAL MANUELA BELTRAN,Evento,13909374.0,
EPSS05,SANITAS,900191362,SOCIEDAD DE OFTALMOLOGIA Y CIRUGIA PLASTICA DE CUCUTA S.A.,Evento,6368120.0,
EPSS05,SANITAS,900193162,INSTITUTO DE ULTRATECNOLOGIA MEDICA S A S,Evento,65301013.0,
EPSS05,SANITAS,900193988,UROCLINICA DE CORDOBA SAS,Evento,13538155.0,
EPSS05,SANITAS,900196862,SOPORTE VITAL CALI S.A.S.,Evento,15443062.0,
EPSS05,SANITAS,900204682,SOCIEDAD CARDIOVASCULAR DEL EJE CAFETERO S.A.,Evento,33450123.0,
EPSS05,SANITAS,900210981,CORPORACIÓN HOSPITALARIA JUAN CIUDAD,Evento,15224062.0,
EPSS05,SANITAS,900211460,E.S.E. SOR TERESA ADELE,Evento,24524998.0,
EPSS05,SANITAS,900211477,E.S.E. RAFAEL TOVAR POVEDA,Evento,8657880.0,
EPSS05,SANITAS,900213617,CORPORACION CLINICA PRIMAVERA,Evento,36039955.0,
EPSS05,SANITAS,900215983,CLINICA BELO HORIZONTE,Evento,13928107.0,
EPSS05,SANITAS,900217343,CLINICA OFTALMOLOGICA DE SUCRE S.A.S,Evento,4906728.0,
EPSS05,SANITAS,900218628,CENTRO MEDICO SAN LUIS CLINICA QUIRURGICA S.A.S.,Evento,1046814.0,
EPSS05,SANITAS,900219866,MEDICARTE S.A.S,Evento,477102890.0,
EPSS05,SANITAS,900220827,CDC CENTRO DE DIAGNOSTICO CLINICO S.A.S,Evento,34186900.0,
EPSS05,SANITAS,900221747,IPS ASESORIAS HORIZONTES DEL NORTE SAS,Evento,8875984.0,
EPSS05,SANITAS,900229038,SOMEFYR SAS,Evento,17288009.0,
EPSS05,SANITAS,900231793,CLINICA NEFROUROS SAS,Evento,90137072.0,
EPSS05,SANITAS,900234000,CITARA ORAL AND MAXILLOFACIAL CENTER S.A.S,Evento,11859200.0,
EPSS05,SANITAS,900236850,CENTRO ONCOLOGICO DE ANTIOQUIA SA,Evento,124351943.0,
EPSS05,SANITAS,900241448,CARDIOLOGIA DIAGNOSTICA DEL NORTE S.A.S.- CARDINOR S.A.S.,Evento,4513501.0,
EPSS05,SANITAS,900244203,CLINICA NEUROREHABILITAR LTDA,Evento,233284589.0,
EPSS05,SANITAS,900248882,CLINICA PORTOAZUL S.A SIGLA CPA,Evento,8678248.0,
EPSS05,SANITAS,900256612,FUNDACION ESPECIALIZADA EN DESARROLLO INFANTIL - FEDI,Evento,1019614.0,
EPSS05,SANITAS,900261422,CENTRO DE IMÁGENES ESPECIALIZADAS- CIME SAS.,Evento Emergencia,9432069.0,
EPSS05,SANITAS,900267064,INVERSIONES AZALUD S.A.S,Evento,4693476.0,
EPSS05,SANITAS,900269029,FUNDACION CENTRO COLOMBIANO DE EPILEPSIA Y ENFERMEDADES NEUROLOGICAS,Evento,1347474.0,
EPSS05,SANITAS,900271118,UNIDAD INTEGRAL DE SALUD DE LA ORINOQUIA IPS LTDA,Evento,4766840.0,
EPSS05,SANITAS,900272320,"CIA DE NEUROLOGOS.NEUROCIRUJANOS Y ESPECIALIDADES AFINES, SOCIEDAD ACCIONES SIMPLIF CONEURO S.A.S.",Evento,19418500.0,
EPSS05,SANITAS,900272582,CLINICA SAN JUAN BAUTISTA S.A.S.,Evento Emergencia,1672814.0,
EPSS05,SANITAS,900277630,CLINICA MARYBAU LA LOMA LTDA,Evento,15437684.0,
EPSS05,SANITAS,900277955,MEDICARDIOLAB SAS,Evento,2414109.0,
EPSS05,SANITAS,900280774,WOUND CLINIC S.A.S.,Evento,1152063.0,
EPSS05,SANITAS,900282439,FUNDACION AMIGA DEL PACIENTE,Evento,99335017.0,
EPSS05,SANITAS,900292961,CENTRO CARDIOLOGICO TODO POR EL CORAZON SAS,Evento,6081756.0,
EPSS05,SANITAS,900296178,URGENCIA VITAL DEL CASANARE AEREA Y TERRESTRE SAS,Evento,17528998.0,
EPSS05,SANITAS,900298928,ARTMEDICA S.A.S,Evento,270039184.0,
EPSS05,SANITAS,900302805,CUIDAMOS SALUD SAS,Evento Emergencia,93579410.0,
EPSS05,SANITAS,900304958,SOCIEDAD SAN JOSE DE TORICES S.A,Evento,1223699.0,
EPSS05,SANITAS,900307092,IMAGENOLOGIA MEDICA DEL HUILA LTDA.,Evento,44640750.0,
EPSS05,SANITAS,900308007,PASSUS IPS TALLER PSICOMOTRIZ S.A.S,Evento,1036093.0,
EPSS05,SANITAS,900308472,MUNDO RADIOLOGICO SAS,Evento,29052995.0,
EPSS05,SANITAS,900309444,HOSPICLINIC DE COLOMBIA S.A.S.,Evento,109012574.0,
EPSS05,SANITAS,900310945,DOMSALUD DEL META S.A.S,Evento,1674064.0,
EPSS05,SANITAS,900332743,CENTRO DE ECO-RADIODIAGNOSTICOS S.A.S,Evento,13543963.0,
EPSS05,SANITAS,900335691,COMPAÑIA OPERADORA CLINICA HISPANOAMERICA SAS,Evento,79696581.0,
EPSS05,SANITAS,900335692,CORPORACIÓN PARA LA SALUD INTEGRAL S.A.S. - CORPOSALUD S.A.S.,Evento,55040243.0,
EPSS05,SANITAS,900335780,UNIDAD ONCOLOGICA SURCOLOMBIANA S.A.S,Evento,156019122.0,
EPSS05,SANITAS,900343773,CENTRO OFTALMOLOGICO LYND NEWBALL,Evento,18705182.0,
EPSS05,SANITAS,900350386,INSTITUTO RADIOLOGICO DEL SUR IPIALES SAS,Evento,43794455.0,
EPSS05,SANITAS,900352592,CARLOS EDUARDO RANGEL GALVIS S.A.S,Evento,35169367.0,
EPSS05,SANITAS,900353345,CENTRO DE REHABILITACION INTEGRAL FUNDACION PASOS,Evento Emergencia,2985000.0,
EPSS05,SANITAS,900355585,RAYOS X DEL HUILA S.A.S,Evento,2940000.0,
EPSS05,SANITAS,900355962,GRUPO AVA LABZELL LIMITADA,Evento,36697631.0,
EPSS05,SANITAS,900358922,HABILITAR DEL CARIBE S.A.S,Evento,17187257.0,
EPSS05,SANITAS,900359092,INSTITUTO NACIONAL DE DEMENCIAS EMANUEL SAS,Evento,1737660.0,
EPSS05,SANITAS,900361707,LABORATORIO CLINICO ISABEL CURIEL S.A.S,Evento Emergencia,11533845.0,
EPSS05,SANITAS,900364822,CONEQUIPOS MEDICA SAS,Evento,79955380.0,
EPSS05,SANITAS,900369003,HOGARSALUD IPS SOCIEDAD POR ACCIONES SIMPLIFICADAS,Evento,4740496.0,
EPSS05,SANITAS,900371613,INVERSIONES MEDICAS DE LOS ANDES S.A.S.,Evento,25690461.0,
EPSS05,SANITAS,900377863,UNION DE CIRUJANOS S.A.S.,Evento,46443185.0,
EPSS05,SANITAS,900384537,FISIOTER S S.A.S,Evento Emergencia,19677150.0,
EPSS05,SANITAS,900385628,MEDICENTRO FAMILIAR IPS SAS,Evento,1699788.0,
EPSS05,SANITAS,900386591,GYO MEDICAL I.P.S. S.A.S.,Evento Emergencia,39937039.0,
EPSS05,SANITAS,900386919,INSTITUTO NEUROLOGICO INFANTIL S.A.S.,Evento,14308160.0,
EPSS05,SANITAS,900394703,FISIOMERA CENTRO INTEGRAL DE TERAPIAS E.U.,Evento,1966200.0,
EPSS05,SANITAS,900395846,SERVICIOS VIVIR S.A.S.,Evento,12992273.0,
EPSS05,SANITAS,900396644,SESS COLOMBIA S A S,Evento,3974170.0,
EPSS05,SANITAS,900404554,SOCIEDAD REGIONAL DE CIRUGIA OCULAR S.A.S.,Evento,13168372.0,
EPSS05,SANITAS,900406995,CURAHELP SAS,Evento,11629901.0,
EPSS05,SANITAS,900407170,CENTRO DE REHABILITACION CARDIOPULMONAR PALMIRA SAS,Evento,1927358.0,
EPSS05,SANITAS,900412421,UNIDAD DE ESPECIALIDADES MEDICAS SAS,Evento,1270086.0,
EPSS05,SANITAS,900415353,SERVICIO DE EMERGENCIAS MEDICAS DEL CAQUETA S.A.S,Evento,7471968.0,
EPSS05,SANITAS,900422064,CENTRO ESPECIALIZADO DE UROLOGIA S.A.S,Evento,188635730.0,
EPSS05,SANITAS,900428862,INSTITUTO MÉDICO ONCOLÓGICO S.A.S.,Evento,101295350.0,
EPSS05,SANITAS,900438572,CENTRO TERAPEUTICO RE-ENCONTRARSE S.A.S.,Evento,16719507.0,
EPSS05,SANITAS,900448248,FONOCENTER SAS,Evento,2427744.0,
EPSS05,SANITAS,900466867,TADASHI S.A.S CENTROS DE IMAGENES ESPECIALIZADAS (CIE ),Evento,13066812.0,
EPSS05,SANITAS,900468210,CENTRO DE RESONANCIA MAGNETICA DEL NORTE S.A.S,Evento Emergencia,13490774.0,
EPSS05,SANITAS,900468665,VIDAMEDICAL BOGOTA IPS SAS,Evento,367098284.0,
EPSS05,SANITAS,900475379,GALENA-LABORATORIO DE PATOLOGIA S.A.S,Evento,14626568.0,
EPSS05,SANITAS,900477943,MVC INVERSIONES,Evento,38955000.0,
EPSS05,SANITAS,900483518,HUMANIZAR SALUD INTEGRAL S.A.S.,Evento,16118465.0,
EPSS05,SANITAS,900483953,UNIDAD MOVIL DE EMERGENCIAS MEDICAS VITALES S.A.S,Evento,27763000.0,
EPSS05,SANITAS,900485299,MEDIC SALUD HOME CARE SAS,Evento,12415500.0,
EPSS05,SANITAS,900487816,CENTRO DE REHABILITACIÓN INTEGRAL NIÑOS FELICES IPS SAS,Evento,1707480.0,
EPSS05,SANITAS,900491594,BIOREUMA S.A.S.,Evento,4055143.0,
EPSS05,SANITAS,900491883,CLINICA LA ERMITA DE CARTAGENA S.A.S.,Evento,181655656.0,
EPSS05,SANITAS,900492815,UNIDAD MATERNO INFANTIL TALAPUIN S.A.S.,Evento Emergencia,5050448.0,
EPSS05,SANITAS,900493064,IPS TORREMOLINA,Evento,5029960.0,
EPSS05,SANITAS,900494089,CENDITER S.A.S.,Evento,1959100.0,
EPSS05,SANITAS,900501215,AVANZA SALUD S.A.S,Evento,3961445.0,
EPSS05,SANITAS,900503124,INSTITUTO NEUMOLOGICO DE CORDOBA,Evento,8390114.0,
EPSS05,SANITAS,900521595,CENTRO OFTALMOLOGICO OCULASER S.A.S,Evento,51005539.0,
EPSS05,SANITAS,900524808,A.I.C ATENCION INTEGRAL EN CASA S.A.S,Evento,1809370.0,
EPSS05,SANITAS,900534914,INSPIRA REHABILITACION PULMONAR S.A.S,Evento,6590490.0,
EPSS05,SANITAS,900535099,DROGUERIA MAGRETH S.A.S.,Evento,41360900.0,
EPSS05,SANITAS,900542979,CENTRO INTEGRAL DE ATENCION DIAGNOSTICA ESPECIALIZADA IPS SAS,Evento,6475240.0,
EPSS05,SANITAS,900552539,SOCIEDAD UNIDAD INTEGRAL DE SALUD MENTAL SION SAS,Evento,5815505.0,
EPSS05,SANITAS,900558595,FUNDACION MEDICA CAMPBELL,Evento,2458582.0,
EPSS05,SANITAS,900559103,CENTRO DE IMAGENES DIAGNOSTICAS CEDIM IPS SAS,Evento,209978560.0,
