COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,"TOTAL GIRO 
JULIO 2023",OBSERVACIÓN
EPSS10,SURAMERICANA,800149026.0,INSTITUTO DE CANCEROLOGIA S.A.S.,510975510,
EPSS10,SURAMERICANA,800149384.0,CLINICA COLSANITAS SA,4204615,
EPSS10,SURAMERICANA,800149453.0,CPO SA,4247592,
EPSS10,SURAMERICANA,800152349.0,MEDICINA 2000 S.A.S.,13384600,
EPSS10,SURAMERICANA,800153463.0,CLINICA REVIVIR SA,33147502,
EPSS10,SURAMERICANA,800158328.0,CARDIOESTUDIO SAS,37645733,
EPSS10,SURAMERICANA,800161687.0,UNIDAD DE GASTROENTEROLOGIA Y ENDOSCOPIA DIGESTIVA S.A.-UGASEND S.A,5462705,
EPSS10,SURAMERICANA,800162035.0,SERVICIOS MEDICOS INTEGRALES DE SALUD SAS SERVIMEDICOS SAS,2893682,
EPSS10,SURAMERICANA,800171036.0,CORPORACION HOGARES CREA DE COLOMBIA SECCIONAL CALDAS - HOGAR CREA MANIZALES,7919964,
EPSS10,SURAMERICANA,800174123.0,ESE HOSPITAL DE SANTO TOMAS,19652680,
EPSS10,SURAMERICANA,800174851.0,SOCIEDAD MEDICO QUIRÚRGICA NUESTRA SEÑORA DE BELÉN DE FUSAGASUGA S.A.S,1061784,
EPSS10,SURAMERICANA,800174995.0,EMPRESA SOCIAL DEL ESTADO BELLO SALUD,2467718,
EPSS10,SURAMERICANA,800176868.0,INSTITUTO CALDENSE DE PATOLOGIA ICP SAS,2066851,
EPSS10,SURAMERICANA,800177716.0,IMÁGENES DIAGNOSTICAS SAS,35109823,
EPSS10,SURAMERICANA,800178948.0,CLINICA LOS ANDES S.A.,41053743,
EPSS10,SURAMERICANA,800179870.0,HOSPITAL SAN ANDRES E.S.E.,1670109,
EPSS10,SURAMERICANA,800179966.0,IPS CLINICA REINA CATALINA S.A.S.,9089319,
EPSS10,SURAMERICANA,800180406.0,REGAMA DEL CARIBE LTDA,8369151,
EPSS10,SURAMERICANA,800183943.0,CLINICA SANTA MARIA SAS,12332120,
EPSS10,SURAMERICANA,800185449.0,AVIDANTI SAS,107224214,
EPSS10,SURAMERICANA,800190884.0,CLINICA ANTIOQUIA S.A.,201365264,
EPSS10,SURAMERICANA,800191643.0,ESE HOSPITAL REGIONNAL II NIVEL DE SAN MARCOS,7504034,
EPSS10,SURAMERICANA,800194798.0,ORGANIZACION CLINICA BONNADONA PREVENIR S.A.S.,70029863,
EPSS10,SURAMERICANA,800196652.0,INSTITUTO CARDIOVASCULAR Y DE ESTUDIOS ESPECIALES LAS VEGAS S.A. INCARE S.A.,60874189,
EPSS10,SURAMERICANA,800197424.0,ASOCIACION MEDICA DE MEDICINA NUCLEAR LTDA NUCLEAR 2000 LTDA,4212054,
EPSS10,SURAMERICANA,800197601.0,ANGIOGRAFIA DE OCCIDENTE S.A.,72888827,
EPSS10,SURAMERICANA,800200150.0,REUMATOLOGYA S A,1384128,
EPSS10,SURAMERICANA,800200789.0,CLINICA CHIA S.A.S.,14239226,
EPSS10,SURAMERICANA,800203877.0,INSTITUTO GASTROCLINICO S.A.S.,4692519,
EPSS10,SURAMERICANA,800204153.0,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE LORICA,1925332,
EPSS10,SURAMERICANA,800212422.0,CLINICA FARALLONES S A,123691065,
EPSS10,SURAMERICANA,800225057.0,AYUDAS DIAGNOSTICAS SURA S.A.S,1730555804,
EPSS10,SURAMERICANA,800227279.0,TECNITRAUMA S.A.,25064650,
EPSS10,SURAMERICANA,800227877.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO LUIS JIMENEZ MARTINEZ,15591773,
EPSS10,SURAMERICANA,800228215.0,CENTRO DE ALTA TECNOLOGIA DIAGNOSTICA DEL EJE CAFETERO S.A. - CEDICAF S.A.,78088017,
EPSS10,SURAMERICANA,800228773.0,COOPERATIVA DE TRABAJO ASOCIADO DE PROFESIONALES DE LA SALUD DE DONMATIAS - PROSALCO,92994695,
EPSS10,SURAMERICANA,800231038.0,GARCIA PEREZ MEDICA Y COMPAÑIA SAS,96252477,
EPSS10,SURAMERICANA,800231215.0,HOSPITAL DEL SARARE ESE,11441392,
EPSS10,SURAMERICANA,800231235.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO SAN JORGE,117217637,
EPSS10,SURAMERICANA,800234860.0,LITOTRICIA S.A.,1875343,
EPSS10,SURAMERICANA,800241602.0,FUNDACION COLOMBIANA DE CANCEROLOGIA CLINICA VIDA,1006785015,
EPSS10,SURAMERICANA,800249700.0,INSTITUTO NEUMOLOGICO DEL ORIENTE S.A.,10299648,
EPSS10,SURAMERICANA,800250382.0,AMAREY NOVA MEDICAL S.A.,20352000,
EPSS10,SURAMERICANA,801000713.0,ONCOLOGOS DEL OCCIDENTE S.A.S.,729323532,
EPSS10,SURAMERICANA,801001323.0,INSTITUTO ESPECIALIZADO EN SALUD MENTAL IMES LTDA,57296729,
EPSS10,SURAMERICANA,801001406.0,"FUNDACION SOCIAL SOMOS CONSTRUCTORES DE VIDA ""COVIDA""",4258069,
EPSS10,SURAMERICANA,801001440.0,RED SALUD ARMENIA ESE UNIDAD INTERMEDIA DEL SUR,6714172,
EPSS10,SURAMERICANA,802000333.0,SABBAG RADIOLOGOS S.A.,20459266,
EPSS10,SURAMERICANA,802000909.0,CLINICA LOS ALMENDROS SAS,25526216,
EPSS10,SURAMERICANA,802001292.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE REPELON,1114218,
EPSS10,SURAMERICANA,802003081.0,E.S.E. HOSPITAL MUNICIPAL DE SABANAGRANDE,13280364,
EPSS10,SURAMERICANA,802003414.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,4821397,
EPSS10,SURAMERICANA,802006337.0,TAMARA IMÁGENES DIAGNOSTICAS S.A.S,16868228,
EPSS10,SURAMERICANA,802009463.0,ESE CENTRO DE SALUD DE TUBARÁ,245686,
EPSS10,SURAMERICANA,802009783.0,CLINICA SAN RAFAEL LTDA,33983038,
EPSS10,SURAMERICANA,802009806.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE MALAMBO,6009384,
EPSS10,SURAMERICANA,802010614.0,CENTRO CANCEROLOGICO DEL CARIBE CECAC LTDA,131260760,
EPSS10,SURAMERICANA,802010728.0,UROCENTRO LTDA,8059104,
EPSS10,SURAMERICANA,802012266.0,UNIGASTRO S.A.S.,4468800,
EPSS10,SURAMERICANA,802013023.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL MATERNO INFANTIL CIUDADELA METROPOLITANA DE SOLEDAD,1905573,
EPSS10,SURAMERICANA,802016266.0,INVERSIONES IMÁGENES VITALES DE LA COSTA S.A,29735923,
EPSS10,SURAMERICANA,802019573.0,CLINICA PORVENIR LIMITADA,2905513,
EPSS10,SURAMERICANA,802020128.0,INVERCLINICAS S.A.S.,96180319,
EPSS10,SURAMERICANA,802021182.0,I.P.S. UNIDAD MEDICA ETICA S.A.S.,13419731,
EPSS10,SURAMERICANA,802021332.0,CLINICA CENTRO S.A,7505827,
EPSS10,SURAMERICANA,804004037.0,GAMANUCLEAR SAS,1921010,
EPSS10,SURAMERICANA,804006167.0,AUDIOMIC S.A.S,1527210,
EPSS10,SURAMERICANA,804010334.0,MEDIIMPLANTES S.A,17894091,
EPSS10,SURAMERICANA,804013775.0,CENTRO DE DIAGNOSTICO Y CIRUGIA OCULAR CEDCO S.A.S,33659840,
EPSS10,SURAMERICANA,804014839.0,INSTITUTO DEL CORAZÓN DE BUCARAMANGA S.A.,7946546,
EPSS10,SURAMERICANA,804014898.0,CAL ONCOLOGICOS LTDA,53459438,
EPSS10,SURAMERICANA,804015920.0,E.S.E NUESTRA SEÑORA DE LA PAZ,1313870,
EPSS10,SURAMERICANA,805003605.0,ONCOLOGOS ASOCIADOS DE IMBANACO S.A.,1879826,
EPSS10,SURAMERICANA,805010659.0,AMANECER MEDICO SAS,31581880,
EPSS10,SURAMERICANA,805011262.0,RTS S.A.S,166832192,
EPSS10,SURAMERICANA,805016006.0,"AMIGOS DE LA SALUD, AMISALUD SAS",517560,
EPSS10,SURAMERICANA,805017681.0,GAMANUCLEAR LTDA,6809089,
EPSS10,SURAMERICANA,805019730.0,SOLAIR SAS,10112235,
EPSS10,SURAMERICANA,805023423.0,SOCIEDAD N.S.D.R. S.A.S,50507938,
EPSS10,SURAMERICANA,805025043.0,GASTROENTEROLOGOS ASOCIADOS S.A.S.,1509950,
EPSS10,SURAMERICANA,805027261.0,E.S.E. RED DE SALUD DEL CENTRO EMPRESA SOCIAL DEL ESTADO HOSPITAL PRIMITIVO IGLESIAS,2696300,
EPSS10,SURAMERICANA,805027287.0,E.S.E. RED DE SALUD DEL NORTE EMPRESA SOCIAL DEL ESTADO HOSPITAL JOAQUIN PAZ BORRERO,1321300,
EPSS10,SURAMERICANA,805027289.0,E.S.E. RED DE SALUD DE LADERA EMPRESA SOCIAL DEL ESTADO HOSPITAL CAÑAVERALEJO,2414839,
EPSS10,SURAMERICANA,805027337.0,RED DE SALUD DEL ORIENTE EMPRESA SOCIAL DEL ESTADO E.S.E,1839900,
EPSS10,SURAMERICANA,805027743.0,DUMIAN MÉDICAL S.A.S,46261497,
EPSS10,SURAMERICANA,806001061.0,EMPRESA SOCIAL DEL ESTADO CLINICA MATERNIDAD RAFAEL CALVO,10138492,
EPSS10,SURAMERICANA,806003489.0,UNIDAD CARDIOLOGICA DE CARTAGENA LTDA,1593228,
EPSS10,SURAMERICANA,806005602.0,ESE HOSPITAL LOCAL TURBACO,2476690,
EPSS10,SURAMERICANA,806006237.0,SOCIEDAD DE CANCEROLOGIA DE LA COSTA S.A.S.,6958977,
EPSS10,SURAMERICANA,806007650.0,CENTRO RADIO-ONCOLOGICO DEL CARIBE S.A.S.,26555180,
EPSS10,SURAMERICANA,806008356.0,UCI DEL CARIBE SAS,63059843,
EPSS10,SURAMERICANA,806008439.0,CLINICA CARTAGENA DEL MAR S.A.S,15242594,
EPSS10,SURAMERICANA,806009230.0,CEMIC SAS,15170255,
EPSS10,SURAMERICANA,806010305.0,ESE HOSPITAL LOCAL CARTAGENA DE INDIAS,8750587,
EPSS10,SURAMERICANA,806010788.0,E.S.E. HOSPITAL LOCAL MARIALABAJA,1351139,
EPSS10,SURAMERICANA,806011261.0,ESTRIOS SAS,3569445,
EPSS10,SURAMERICANA,806013287.0,SERVICIOS FONOAUDIOLOGICOS DEL CARIBE S.A.S,6006046,
EPSS10,SURAMERICANA,806013568.0,NEURODINAMIA S.A,21002784,
EPSS10,SURAMERICANA,806013944.0,IMÁGENES Y RADIOLOGIA S.A.S.,15826254,
EPSS10,SURAMERICANA,806015201.0,GESTION SALUD S.A.S.,13547327,
EPSS10,SURAMERICANA,809003590.0,UNIDAD DE SALUD DE IBAGUE EMPRESA SOCIAL DEL ESTADO,4511463,
EPSS10,SURAMERICANA,810000423.0,FUNDACION PEQUEÑO CORAZON,6539572,
EPSS10,SURAMERICANA,810000913.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN FELIX LA DORADA CALDAS,7067801,
EPSS10,SURAMERICANA,810001466.0,CLINICA OFTALMOLOGICA DEL CAFE S.A,2024422,
EPSS10,SURAMERICANA,810002335.0,CENTRO DE DIAGNOSTICO UROLOGICO S.A C.D.U.S.A,10177127,
EPSS10,SURAMERICANA,811002429.0,CLINICA PAJONAL S.A.S,4852787,
EPSS10,SURAMERICANA,811004956.0,"""FUNDACIÓN LA LUZ - CENTRO NACIONAL PARA EL TRATAMIENTO DE LA DROGADICCIÓN""",82620075,
EPSS10,SURAMERICANA,811007144.0,CEDIMED S.A.S,75747943,
EPSS10,SURAMERICANA,811007558.0,UNIDAD DE OSTEOPOROSIS S.A.S,3224902,
EPSS10,SURAMERICANA,811007832.0,SERVICIOS DE SALUD IPS SURAMERICANA S.A.S,970102882,
EPSS10,SURAMERICANA,811013645.0,OXISALUD S.A.S,32037233,
EPSS10,SURAMERICANA,811016192.0,HOSPITAL ALMA MÁTER DE ANTIOQUIA,188688750,
EPSS10,SURAMERICANA,811017810.0,E.S.E. HOSPITAL DEL SUR GABRIEL JARAMILLO PIEDRAHITA,1216851,
EPSS10,SURAMERICANA,811022474.0,R.P DENTAL S.A,62059299,
EPSS10,SURAMERICANA,811032818.0,SALUD TREC S.A.S,35328051,
EPSS10,SURAMERICANA,811032919.0,INDUSTRIAS MEDICAS SAMPEDRO S.A.S,79977444,
EPSS10,SURAMERICANA,811033706.0,REHABILITACION Y DEPORTE REYDE S.A.S,15932732,
EPSS10,SURAMERICANA,811038804.0,OFTALMOSERVICIOS IPS S.A.S.,127721216,
EPSS10,SURAMERICANA,811040023.0,ELECTROMIOGRAFIA DE ALTA TECNOLOGIA S.A.S,2001477,
EPSS10,SURAMERICANA,811041784.0,SUPLEMEDICOS S.A.S,63266000,
EPSS10,SURAMERICANA,811042050.0,SERVIUCIS S.A.S.,6670699,
EPSS10,SURAMERICANA,811042064.0,CENTRO CARDIOVASCULAR SOMER INCARE S A,123415682,
EPSS10,SURAMERICANA,811044122.0,SODIME S.A.S,1047080,
EPSS10,SURAMERICANA,811046900.0,CLINICA CARDIO VID,555508110,
EPSS10,SURAMERICANA,812002958.0,CLINICA LA TRINIDAD I.P.S. LTDA,2286360,
EPSS10,SURAMERICANA,812002993.0,E.S.E CAMU IRIS LÓPEZ DURAN,2099497,
EPSS10,SURAMERICANA,812004935.0,CLINICA MATERNO INFANTIL CASA DEL NIÑO S.A.S,4381747,
EPSS10,SURAMERICANA,812005522.0,FUNDACION AMIGOS DE LA SALUD,144429866,
EPSS10,SURAMERICANA,812005644.0,CLINICA REGIONAL DEL SAN JORGE AGENCIA YOPAL,4670541,
EPSS10,SURAMERICANA,812005726.0,EMPRESA SOCIAL DEL ESTADO VIDASINU,3823462,
EPSS10,SURAMERICANA,812007194.0,ONCOMEDICA S.A.S,13313086,
EPSS10,SURAMERICANA,813001952.0,CLINICA MEDILASER S.A.S.,8605112,
EPSS10,SURAMERICANA,813005265.0,E.S.E. CARMEN EMILIA OSPINA DE NEIVA,1939718,
EPSS10,SURAMERICANA,813007875.0,E.S.E. HOSPITAL MUNICIPAL NUESTRA SEÑORA DE GUADALUPE,1062750,
EPSS10,SURAMERICANA,813010996.0,ESE HOSPITAL SAN JOSE DE ISNOS,1079070,
EPSS10,SURAMERICANA,813011577.0,CLINICA UROS S.A.S - TORRE A,3990738,
EPSS10,SURAMERICANA,816000810.0,UNIDAD OFTALMOLOGICA LASER S.A,75943610,
EPSS10,SURAMERICANA,816002451.0,CALCULASER S.A.,36355816,
EPSS10,SURAMERICANA,816005003.0,EMPRESA SOCIAL DEL ESTADO SALUD PEREIRA,2788587,
EPSS10,SURAMERICANA,817003166.0,CLÍNICA LA ESTANCIA S. A.,216132544,
EPSS10,SURAMERICANA,818002571.0,CENTRO MEDICO CUBIS LIMITADA,11562374,
EPSS10,SURAMERICANA,819000364.0,CLINICA DE LA MUJER S.A.,25608615,
EPSS10,SURAMERICANA,819002176.0,COMPAÑÍA COLOMBIANA DE SALUD COLSALUD S.A,8690613,
EPSS10,SURAMERICANA,819006193.0,INSTITUTO NEUROPSIQUIATRICO NUESTRA SEÑORA DEL CARMEN INSECAR,127626607,
EPSS10,SURAMERICANA,820003850.0,EMPRESA SOCIAL DEL ESTADO SANTIAGO DE TUNJA,10165332,
EPSS10,SURAMERICANA,820005389.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE CHIQUINQUIRA,11769207,
EPSS10,SURAMERICANA,821003143.0,E.S.E. HOSPITAL DEPARTAMENTAL CENTENARIO DE SEVILLA EMPRESA SOCIAL DEL ESTADO (SEDE 0001),3599284,
EPSS10,SURAMERICANA,824000725.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL EDUARDO ARREDONDO DAZA,2503851,
EPSS10,SURAMERICANA,824001041.0,CLINICA MEDICOS S.A.,12516519,
EPSS10,SURAMERICANA,824001252.0,CLINICA ERASMO LTDA,111241106,
EPSS10,SURAMERICANA,828002586.0,CLINICA CHAIRA IPS,1254523,
EPSS10,SURAMERICANA,830007355.0,FRESENIUS MEDICAL CARE COLOMBIA S.A.,759808929,
EPSS10,SURAMERICANA,830007935.0,W LORENZ S.A.S,5385145,
EPSS10,SURAMERICANA,830017969.0,UNIDAD MEDICA SANTAFE SAS,5059414,
EPSS10,SURAMERICANA,830018305.0,FUNDACIÓN JAVERIANA DE SERVICIOS MEDICO ODONTOLOGICOS INTERUNIVERSITARIOS CARLOS MARQUEZ VILLEGAS-JAVESALUD,1546496,
EPSS10,SURAMERICANA,830027158.0,RIESGO DE FRACTURA S.A. CAYRE,6064566,
EPSS10,SURAMERICANA,830058292.0,UROBOSQUE S.A,16110662,
EPSS10,SURAMERICANA,830066626.0,MEDIHELP SERVICES COLOMBIA,19041663,
EPSS10,SURAMERICANA,830070284.0,RESONANCIA MAGNETICA DEL COUNTRY S.A.,20306210,
EPSS10,SURAMERICANA,830071938.0,SOCIEDAD PEDIATRICA DE LOS ANDES S.A.S - SPLA S.A.S.,42076496,
EPSS10,SURAMERICANA,830090073.0,ASOCIACION DE AMIGOS CONTRA EL CANCER PROSEGUIR,7793375,
EPSS10,SURAMERICANA,830102932.0,CENTRO OCULAR DE MIOPIA DR RINCON SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,29042393,
EPSS10,SURAMERICANA,830103663.0,CENTRO DE ESPECIALIDADES MEDICO QUIRURGICAS LIMITADA CLINICA CEMEQ LTDA,8355356,
EPSS10,SURAMERICANA,830113849.0,CLINICA JUAN N CORPAS LTDA.,11305574,
EPSS10,SURAMERICANA,830120157.0,COLOMBIANA DE TRASPLANTES SAS,20741022,
EPSS10,SURAMERICANA,830124110.0,SALUD VITAL DE COLOMBIA IPS SAS,13170533,
EPSS10,SURAMERICANA,830502282.0,ORTHOPRAXIS S.A.S.,57521172,
EPSS10,SURAMERICANA,830507245.0,CLINICA JERUSALEN,1509480,
EPSS10,SURAMERICANA,830507718.0,CLINICA MEDICAL SAS,42561843,
EPSS10,SURAMERICANA,830509497.0,MEDICINA INTEGRAL IPS S.A,2269090,
EPSS10,SURAMERICANA,830510991.0,CLÍNICA ESPECIALIZADA LA CONCEPCIÓN S.A.S,2051267,
EPSS10,SURAMERICANA,830512116.0,UNIDAD DE HEMODINAMIA DEL CAFE SA,57118654,
EPSS10,SURAMERICANA,830514240.0,DIAGNOSTIMED S.A.,64277747,
EPSS10,SURAMERICANA,832003167.0,CLÍNICA UNIVERSIDAD DE LA SABANA,16761732,
EPSS10,SURAMERICANA,832010436.0,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,7126403,
EPSS10,SURAMERICANA,835000972.0,HOSPITAL LUIS ABLANQUE DE LA PLATA EMPRESA SOCIAL DEL ESTADO,2203947,
EPSS10,SURAMERICANA,836000386.0,I.P.S. DEL MUNICIPIO DE CARTAGO EMPRESA SOCIAL DEL ESTADO,2634891,
EPSS10,SURAMERICANA,838000096.0,E.S.E. HOSPITAL SAN RAFAEL DE LETICIA,2018673,
EPSS10,SURAMERICANA,839000356.0,SOCIEDAD MEDICA CLINICA MAICAO S.A,4048100,
EPSS10,SURAMERICANA,846000253.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL,1084318,
EPSS10,SURAMERICANA,860005114.0,MESSER COLOMBIA S.A.,321244569,
EPSS10,SURAMERICANA,860006656.0,FUNDACION ABOOD SHAIO,251653180,
EPSS10,SURAMERICANA,860006745.0,CONGREGACION DE LAS HERMANAS DE LA CARIDAD DOMINICAS DE LA PRESENTACION DE LA SANTISIMA VIRGEN,127817204,
EPSS10,SURAMERICANA,860007336.0,CAJA COLOMBIANA DE SUBSIDIO FAMILIAR COLSUBSIDIO,2104826187,
EPSS10,SURAMERICANA,860007373.0,FUNDACION HOSPITAL SAN CARLOS,8873665,
EPSS10,SURAMERICANA,860009555.0,E.S.E. HOSPITAL SANTA MATILDE DE MADRID,18804309,
EPSS10,SURAMERICANA,860010783.0,CONGREGACION DE DOMINICAS DE SANTA CATALINA DE SENA,8056524,
EPSS10,SURAMERICANA,860013704.0,GASES INDUSTRIALES DE COLOMBIA S.A.,1389960,
EPSS10,SURAMERICANA,860013779.0,ASOCIACIÓN PROFAMILIA,264392680,
EPSS10,SURAMERICANA,860013874.0,INSTITUTO ROOSEVELT,77755097,
EPSS10,SURAMERICANA,860015536.0,HOSPITAL UNIVERSITARIO SAN IGNACIO,43117742,
EPSS10,SURAMERICANA,860015888.0,HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL,306829314,
EPSS10,SURAMERICANA,860015905.0,CLINICA NUESTRA SEÑORA DE LA PAZ,33540897,
EPSS10,SURAMERICANA,860024026.0,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,2501617,
EPSS10,SURAMERICANA,860024766.0,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,2261738,
EPSS10,SURAMERICANA,860028947.0,"CONGREGACIÓN DE HERMANAS FRANCISCANAS MISIONERAS DE MARÍA AUXILIADORA, REGIÓN MISIONERA SANTA MARÍA BERNARDA.",71557970,
EPSS10,SURAMERICANA,860035992.0,FUNDACION CARDIO INFANTIL INSTITUTO DE CARDIOLOGIA,336370014,
EPSS10,SURAMERICANA,860037950.0,FUNDACION SANTA FE DE BOGOTA,102142224,
EPSS10,SURAMERICANA,860039726.0,PARAMEDICOS S.A,4233403,
EPSS10,SURAMERICANA,860040094.0,OXIGENOS DE COLOMBIA LTDA PODRA USAR LA SIGLA OXICOL LTDA.,12294958,
EPSS10,SURAMERICANA,860053761.0,CLINICA DE OJOS (CLINOJOS) S.A. / CLINOJOS S.A.,27318001,
EPSS10,SURAMERICANA,860070301.0,CRUZ ROJA COLOMBIANA SECCIONAL CUNDINAMARCA Y BOGOTA,2882028,
EPSS10,SURAMERICANA,860090566.0,CLINICA DEL OCCIDENTE S.A.,13795254,
EPSS10,SURAMERICANA,860529890.0,DISORTHO SA,94761827,
EPSS10,SURAMERICANA,890000400.0,HOSPITAL ROBERTO QUINTERO VILLA ESE MONTENEGRO,1024300,
EPSS10,SURAMERICANA,890000448.0,ESE HOSPITAL SAN VICENTE DE PAUL,26800,
EPSS10,SURAMERICANA,890000600.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA MISERICORDIA IPS,12050468,
EPSS10,SURAMERICANA,890000992.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL MENTAL DE FILANDIA,29647319,
EPSS10,SURAMERICANA,890001098.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL FILANDIA,7956495,
EPSS10,SURAMERICANA,890001266.0,LIGA CONTRA EL CANCER DEL QUINDIO QUINDICANCER,3477940,
EPSS10,SURAMERICANA,890001605.0,HOSPITAL SAN ROQUE DE CORDOBA QUINDIO EMPRESA SOCIAL DEL ESTADO,491940,
EPSS10,SURAMERICANA,890100275.0,CLINICA DEL CARIBE S.A.,338388063,
EPSS10,SURAMERICANA,890101815.0,JOHNSON & JOHNSON DE COLOMBIA SA,1385914,
EPSS10,SURAMERICANA,890102140.0,CLINICA LA ASUNCION,403801703,
EPSS10,SURAMERICANA,890102768.0,ORGANIZACION CLINICA GENERAL DEL NORTE S.A.S.,873930647,
EPSS10,SURAMERICANA,890102992.0,INSTITUTO DE REHABILITACION ISSA ABUCHAIBE LTDA.,3819055,
EPSS10,SURAMERICANA,890103002.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,2118673,
EPSS10,SURAMERICANA,890103406.0,ESE HOSPITAL DE PUERTO COLOMBIA,7429942,
EPSS10,SURAMERICANA,890109666.0,RADIOLOGOS ASOCIADOS S.A.S.,125828153,
EPSS10,SURAMERICANA,890112801.0,FUNDACIÓN HOSPITAL UNIVERSIDAD DEL NORTE,172735486,
EPSS10,SURAMERICANA,890113431.0,CEDIUL S.A.,101074700,
EPSS10,SURAMERICANA,890116783.0,CLINICA OFTALMOLOGICA UNIDAD LASER DEL ATLANTICO S.A,3798120,
EPSS10,SURAMERICANA,890201397.0,ASOCIACION SANTANDEREANA PRO-NIÑO RETARDADO MENTAL,1144243,
EPSS10,SURAMERICANA,890202024.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS DE FLORIDABLANCA,12231982,
EPSS10,SURAMERICANA,890203242.0,CLÍNICA GIRON ESE,2071335,
EPSS10,SURAMERICANA,890205361.0,FUNDACION OFTALMOLOGICA DE SANTANDER - FOSCAL,19150817,
EPSS10,SURAMERICANA,890208758.0,CLINICA MATERNO INFANTIL SAN LUIS S.A,115534128,
EPSS10,SURAMERICANA,890209698.0,CLINICA CHICAMOCHA S.A,263033472,
EPSS10,SURAMERICANA,890211722.0,CLINICA SAN PABLO SA,25134564,
EPSS10,SURAMERICANA,890212568.0,FUNDACION CARDIOVASCULAR DE COLOMBIA,373741070,
EPSS10,SURAMERICANA,890300513.0,CLINICA DE OCCIDENTE,494294615,
EPSS10,SURAMERICANA,890301430.0,CLINICA NUESTRA SEÑORA DE LOS REMEDIOS,566962916,
EPSS10,SURAMERICANA,890303208.0,CAJA DE COMPENSACIÓN FAMILIAR DEL VALLE DEL CAUCA - COMFAMILIAR ANDI,5208123,
EPSS10,SURAMERICANA,890303395.0,INSTITUTO PARA NIÑOS CIEGOS Y SORDOS DEL VALLE DEL CAUCA,16310284,
EPSS10,SURAMERICANA,890303461.0,E.S.E. HOSPITAL UNIVERSITARIO DEL VALLE EVARISTO GARCIA EMPRESA SOCIAL DEL ESTADO,13357744,
EPSS10,SURAMERICANA,890306950.0,E.S.E. HOSPITAL PILOTO JAMUNDI EMPRESA SOCIAL DEL ESTADO,13556628,
EPSS10,SURAMERICANA,890307200.0,CLÍNICA IMBANACO S.A.S.,569074128,
EPSS10,SURAMERICANA,890312380.0,ESE HOSPITAL SAN JORGE,5407592,
EPSS10,SURAMERICANA,890320032.0,CLINICA DE OFTALMOLOGIA DE CALI,1580661,
EPSS10,SURAMERICANA,890324177.0,FUNDACION VALLE DEL LILI,709860157,
EPSS10,SURAMERICANA,890397282.0,E.S.E. HOSPITAL SAN FRANCISCO DE ASIS,1876010,
EPSS10,SURAMERICANA,890399020.0,FUNDACION CLINICA INFANTIL CLUB NOEL,75856702,
EPSS10,SURAMERICANA,890400693.0,CLINICA BLAS DE LEZO S.A.,55834824,
EPSS10,SURAMERICANA,890480135.0,FUNDACION HOSPITAL INFANTIL NAPOLEON FRANCO PAREJA,1609270,
EPSS10,SURAMERICANA,890500060.0,CLINICA SANTA ANA S.A.,2705521,
EPSS10,SURAMERICANA,890680025.0,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,12027229,
EPSS10,SURAMERICANA,890700568.0,HOSPITAL SAN RAFAEL EMPRESA SOCIAL DEL ESTADO,2401362,
EPSS10,SURAMERICANA,890700666.0,HOSPITAL SAN JUAN DE DIOS HONDA EMPRESA SOCIAL DEL ESTADO,6189526,
EPSS10,SURAMERICANA,890701033.0,E.S.E. HOSPITAL SAN RAFAEL DE EL ESPINAL EMPRESA SOCIAL DEL ESTADO,2279127,
EPSS10,SURAMERICANA,890701718.0,HOSPITAL REGIONAL ALFONSO JARAMILLO SALAZAR EMPRESA SOCIAL DEL ESTADO,5194886,
EPSS10,SURAMERICANA,890706067.0,HOSPITAL SAN JOSÉ,1903874,
EPSS10,SURAMERICANA,890706833.0,E.S.E. HOSPITAL FEDERICO LLERAS ACOSTA,77539545,
