COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,"TOTAL GIRO 
AGOSTO 2023",OBSERVACIÓN
EPSS10,SURAMERICANA,891200209.0,FUNDACION HOSPITAL SAN PEDRO,6795666.0,
EPSS10,SURAMERICANA,891200528.0,E.S.E. HOSPITAL UNIVERSITARIO DEPARTAMENTAL DE NARIÑO,5169216.0,
EPSS10,SURAMERICANA,891200679.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL JOSÉ MARÍA HERNÁNDEZ,6742765.0,
EPSS10,SURAMERICANA,891200952.0,E.S.E HOSPITAL EDUARDO SANTOS,1081652.0,
EPSS10,SURAMERICANA,891300047.0,CLINICA PALMIRA S.A.,33264218.0,
EPSS10,SURAMERICANA,891301121.0,E.S.E. HOSPITAL SAN ROQUE EMPRESA SOCIAL DEL ESTADO,1427640.0,
EPSS10,SURAMERICANA,891380054.0,FUNDACION HOSPITAL SAN JOSE DE BUGA,74887944.0,
EPSS10,SURAMERICANA,891401308.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL NAZARETH QUINCHIA,2092601.0,
EPSS10,SURAMERICANA,891401643.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN PEDRO Y SAN PABLO LA VIRGINIA,7223696.0,
EPSS10,SURAMERICANA,891408586.0,LIGA CONTRA EL CANCER SECCIONAL RISARALDA,564276431.0,
EPSS10,SURAMERICANA,891408747.0,ESE HOSPITAL SAN JOSE MARSELLA,558225.0,
EPSS10,SURAMERICANA,891408918.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSE,1078356.0,
EPSS10,SURAMERICANA,891409025.0,ESE HOSPITAL SAN RAFAEL,1098901.0,
EPSS10,SURAMERICANA,891409390.0,RADIOLOGOS ASOCIADOS S.A.S,104029541.0,
EPSS10,SURAMERICANA,891409981.0,CLINICA LOS ROSALES S.A,464926973.0,
EPSS10,SURAMERICANA,891410661.0,ESE HOSPITAL SANTA ANA,2107424.0,
EPSS10,SURAMERICANA,891411663.0,ESE HOSPITAL SANTA MÓNICA,191861627.0,
EPSS10,SURAMERICANA,891411743.0,CLINICA DE FRACTURAS S.A.S,61060485.0,
EPSS10,SURAMERICANA,891412134.0,E.S.E. HOSPITAL MENTALUNIVERSITARIO DE RISARALDA,11122194.0,
EPSS10,SURAMERICANA,891480000.0,CAJA DE COMPENSACION FAMILIAR DE RISARALDA COMFAMILIAR RISARALDA,251613594.0,
EPSS10,SURAMERICANA,891480036.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL SANTA ROSA DE CABAL,4038282.0,
EPSS10,SURAMERICANA,891501676.0,"HOSPITAL SUSANA LOPEZ DE VALENCIA, EMPRESA SOCIAL DEL ESTADO",33711936.0,
EPSS10,SURAMERICANA,891580002.0,HOSPITAL UNIVERSITARIO SAN JOSE DE POPAYAN E.S.E.,186368381.0,
EPSS10,SURAMERICANA,891680065.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ROQUE,7302652.0,
EPSS10,SURAMERICANA,891780185.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO JULIO MENDEZ BARRENECHE,43918690.0,
EPSS10,SURAMERICANA,891800231.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO SAN RAFAEL DE TUNJA,342940534.0,
EPSS10,SURAMERICANA,891800395.0,HOSPITAL REGIONAL DE MONIQUIRA ESE,20996394.0,
EPSS10,SURAMERICANA,891800570.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL JOSE CAYETANO VASQUEZ,17040032.0,
EPSS10,SURAMERICANA,891800906.0,ESE HOSPITAL SAN FRANCISCO DE VILLA DE LEYVA,1482163.0,
EPSS10,SURAMERICANA,891855029.0,HOSPITAL REGIONAL DE LA ORINOQUIA E.S.E.,1348881.0,
EPSS10,SURAMERICANA,891855039.0,HOSPITAL REGIONAL DE SOGAMOSO EMPRESA SOCIAL DEL ESTADO,2876755.0,
EPSS10,SURAMERICANA,891855438.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE DUITAMA,3292678.0,
EPSS10,SURAMERICANA,891900343.0,HOSPITAL DEPARTAMENTAL SAN ANTONIO DE ROLDANILLO EMPRESA SOCIAL DEL ESTADO,5094300.0,
EPSS10,SURAMERICANA,891900356.0,E.S.E. HOSPITAL SANTANDER EMPRESA SOCIAL DEL ESTADO,12307956.0,
EPSS10,SURAMERICANA,891900367.0,HOSPITAL GONZALO CONTRERAS EMPRESA SOCIAL DEL ESTADO,1251227.0,
EPSS10,SURAMERICANA,891900441.0,HOSPITAL DEPARTAMENTAL SAN RAFAEL DE ZARZAL E.S.E.,1281499.0,
EPSS10,SURAMERICANA,891901158.0,E.S.E HOSPITAL DEPARTAMENTAL TOMAS URIBE URIBE DE TULUA EMPRESA SOCIAL DEL ESTADO,114172230.0,
EPSS10,SURAMERICANA,891982128.0,E.S.E. HOSPITAL PRESBÍTERO ALONSO MARIA GIRALDO,8017712.0,
EPSS10,SURAMERICANA,891982129.0,E.S.E HOSPITAL SAN JUAN DE DIOS VALDIVIA,3997917.0,
EPSS10,SURAMERICANA,892000401.0,INVERSIONES CLINICA DEL META S.A.,34237227.0,
EPSS10,SURAMERICANA,892115010.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL NIVEL II,8259368.0,
EPSS10,SURAMERICANA,892280033.0,HOSPITAL UNIVERSITARIO DE SINCELEJO E.S.E,5409542.0,
EPSS10,SURAMERICANA,892300175.0,HOSPITAL REGIONAL SAN ANDRES ESE,11711227.0,
EPSS10,SURAMERICANA,892300445.0,ESE HOSPITAL REGIONAL DE AGUACHICA JOSE DAVID PADILLA VILLAFAÑE,1649736.0,
EPSS10,SURAMERICANA,892300979.0,CLINICA DEL CESAR S.A.,2151822.0,
EPSS10,SURAMERICANA,899999032.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE LA SAMARITANA,206532509.0,
EPSS10,SURAMERICANA,899999092.0,INSTITUTO NACIONAL DE CANCEROLOGIA,14352716.0,
EPSS10,SURAMERICANA,899999123.0,FUNDACION HOSPITAL DE LA MISERICORDIA,539884842.0,
EPSS10,SURAMERICANA,899999147.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,2718772.0,
EPSS10,SURAMERICANA,899999151.0,E.S.E HOSPITAL SAN RAFAEL DE FACATATIVÁ,8350869.0,
EPSS10,SURAMERICANA,899999156.0,E.S.E. HOSPITAL SAN ANTONIO CHIA,1747309.0,
EPSS10,SURAMERICANA,899999164.0,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,1497056.0,
EPSS10,SURAMERICANA,900002780.0,FUNDACIÓN CAMPBELL,10859447.0,
EPSS10,SURAMERICANA,900004894.0,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,2635480.0,
EPSS10,SURAMERICANA,900005955.0,CLÍNICA LA ESPERANZA DE MONTERÍA S.A.S.,37615774.0,
EPSS10,SURAMERICANA,900006037.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE SANTANDER,18997246.0,
EPSS10,SURAMERICANA,900007922.0,AUDIOMEDICA S.A.S.,67024031.0,
EPSS10,SURAMERICANA,900008328.0,OHI ORGANIZACIÓN HUMANA INTEGRAL S.A.,21965866.0,
EPSS10,SURAMERICANA,900011131.0,MISION MEDICA S.A.S.,18238400.0,
EPSS10,SURAMERICANA,900033371.0,SUMIMEDICAL S.A.S,2331561.0,
EPSS10,SURAMERICANA,900038926.0,PROMOTORA MEDICA Y ODONTOLOGICA DE ANTIOQUIA S.A,303814648.0,
EPSS10,SURAMERICANA,900042103.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DEL CARIBE,33107576.0,
EPSS10,SURAMERICANA,900055823.0,ESTUDIOS ENDOSCOPICOS S.A.S.,46334577.0,
EPSS10,SURAMERICANA,900059534.0,INTERGASTRO S.A,43933952.0,
EPSS10,SURAMERICANA,900065988.0,VITAL LIFE SAS,1622184.0,
EPSS10,SURAMERICANA,900066347.0,E.S.E. HOSPITAL REGIONAL SAN GIL,4216199.0,
EPSS10,SURAMERICANA,900067169.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE GARCIA ROVIRA,2763259.0,
EPSS10,SURAMERICANA,900071201.0,KINETIKA REHABILITACIÓN DEL MOVIMIENTO S.A.S.,9008998.0,
EPSS10,SURAMERICANA,900074359.0,UCIMED S.A,16937340.0,
EPSS10,SURAMERICANA,900077651.0,"UNIDAD DE GASTROENTEROLOGÍA, NUTRICIÓN Y ENDOSCOPIA PEDIATRICA SAS",2222726.0,
EPSS10,SURAMERICANA,900081746.0,FUNDACION GRUPO INTEGRA,62407100.0,
EPSS10,SURAMERICANA,900088052.0,MG MEDICAL GROUP SAS,6330513.0,
EPSS10,SURAMERICANA,900091261.0,SOCIEDAD DE INFECTOLOGOS DEL CARIBE COLOMBIANO SAS SICAC,1112470.0,
EPSS10,SURAMERICANA,900098476.0,FUNDACION HOSPITAL INFANTIL UNIVERSITARIO DE SAN JOSE,18680962.0,
EPSS10,SURAMERICANA,900103025.0,ASOCIACION COOMETAS CAMPESINAS Y SALUDARTE,16705920.0,
EPSS10,SURAMERICANA,900110940.0,INVERSIONES LUCEDMARB S.A,28776412.0,
EPSS10,SURAMERICANA,900110992.0,CENTRO MEDICO QUIRURGICO LA RIVIERA S.A.S.,32157915.0,
EPSS10,SURAMERICANA,900112820.0,CORPORACIÓN MEDICA SALUD PARA LOS COLOMBIANOS - CMS COLOMBIA LTDA,8863951.0,
EPSS10,SURAMERICANA,900118059.0,AMBULANCIAS ARMENIA LTDA,18402470.0,
EPSS10,SURAMERICANA,900119472.0,IPS TOLUSALUD LTDA,2314798.0,
EPSS10,SURAMERICANA,900123436.0,SOCIEDAD INTEGRAL DE ESPECIALISTAS EN SALUD S.A.S SIGLA SIES SALUD S.A.S,750815258.0,
EPSS10,SURAMERICANA,900124455.0,SMITH & NEPHEW COLOMBIA SAS,52052361.0,
EPSS10,SURAMERICANA,900124689.0,FUNDACION SOMA,42533706.0,
EPSS10,SURAMERICANA,900136865.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DEL MAGDALENA MEDIO,1948040.0,
EPSS10,SURAMERICANA,900137119.0,HOME GROUP S.A.S,113931790.0,
EPSS10,SURAMERICANA,900138758.0,CLINICA DE ESPECIALIDADES OFTALMOLOGICAS S.A.S,189305114.0,
EPSS10,SURAMERICANA,900141569.0,BIOTECNOLOGIA Y GENETICA S.A.S BIOTECGEN S.A.S,22138106.0,
EPSS10,SURAMERICANA,900145579.0,EMPRESA SOCIAL DEL ESTADO POPAYAN E.S.E.,9677860.0,
EPSS10,SURAMERICANA,900152996.0,CARVAJAL LABORATORIOS I.P.S. S.A.S.,5461083.0,
EPSS10,SURAMERICANA,900162688.0,FORJA EMPRESAS SAS,2146284.0,
EPSS10,SURAMERICANA,900164285.0,CLINICA SAN MARTIN BARRANQUILLA LTDA,108495919.0,
EPSS10,SURAMERICANA,900171211.0,GLOBAL LIFE AMBULANCIAS SAS,2007783.0,
EPSS10,SURAMERICANA,900190045.0,ESE HOSPITAL REGIONAL MANUELA BELTRAN,7822188.0,
EPSS10,SURAMERICANA,900196346.0,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN,1827326.0,
EPSS10,SURAMERICANA,900196347.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA DIVINA MISERICORDIA,36897259.0,
EPSS10,SURAMERICANA,900202707.0,GASTRORIENTE SA,7095522.0,
EPSS10,SURAMERICANA,900205118.0,CENTRO CARDIOVASCULAR DE CALDAS S.A.,15802846.0,
EPSS10,SURAMERICANA,900205591.0,INSTITUCIÓN PRESTADORA DE SERVICIOS DE SALUD INDÍGENA MANEXKA IPSI,1147943.0,
EPSS10,SURAMERICANA,900207482.0,CLINICA OFTALMOLOGICA DE BUGA LTDA,13398763.0,
EPSS10,SURAMERICANA,900210981.0,CORPORACIÓN HOSPITALARIA JUAN CIUDAD,499675180.0,
EPSS10,SURAMERICANA,900217078.0,I.P.S. FISINOVA S.A.S,118045209.0,
EPSS10,SURAMERICANA,900218460.0,SISANAR S.A.,1145291.0,
EPSS10,SURAMERICANA,900218628.0,CENTRO MEDICO SAN LUIS CLINICA QUIRURGICA S.A.S.,2686322.0,
EPSS10,SURAMERICANA,900219120.0,VIVA 1A IPS SA,45423664.0,
EPSS10,SURAMERICANA,900219866.0,MEDICARTE S.A.S,1203464948.0,
EPSS10,SURAMERICANA,900221747.0,IPS ASESORIAS HORIZONTES DEL NORTE SAS,15369469.0,
EPSS10,SURAMERICANA,900223749.0,FUNDACION UNIDAD DE CUIDADOS INTENSIVOS DOÑA PILAR,16027137.0,
EPSS10,SURAMERICANA,900226451.0,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,61868809.0,
EPSS10,SURAMERICANA,900227720.0,CENTRO NEUROLOGICO DEL NORTE,2526375.0,
EPSS10,SURAMERICANA,900228989.0,CLINICA SANTA SOFIA DEL PACIFICO LTDA,4656443.0,
EPSS10,SURAMERICANA,900231731.0,INTERNACION DOMICILIARIA BARRAZA S.A.S,2024390.0,
EPSS10,SURAMERICANA,900231829.0,I.P.S GOLEMAN SERVICIO INTEGRAL S.A.S.,5500054.0,
EPSS10,SURAMERICANA,900238217.0,PRORTHOPEDICS LIMITADA,1911836.0,
EPSS10,SURAMERICANA,900242742.0,FABILU S.A.S,163429463.0,
EPSS10,SURAMERICANA,900244429.0,TECNOVIDA DIAGNOSTICO POR IMAGENES S.A.S.,9324049.0,
EPSS10,SURAMERICANA,900248882.0,CLINICA PORTOAZUL S.A SIGLA CPA,600975918.0,
EPSS10,SURAMERICANA,900249014.0,CLINICA COLOMBIANA DEL RIÑON S.A,8611942.0,
EPSS10,SURAMERICANA,900261353.0,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,464935119.0,
EPSS10,SURAMERICANA,900262463.0,MEDYSER IPS SAS,27648394.0,
EPSS10,SURAMERICANA,900267940.0,ZERENIA S.A.S.,3368496.0,
EPSS10,SURAMERICANA,900269029.0,FUNDACION CENTRO COLOMBIANO DE EPILEPSIA Y ENFERMEDADES NEUROLOGICAS,8932978.0,
EPSS10,SURAMERICANA,900272582.0,CLINICA SAN JUAN BAUTISTA S.A.S.,1572025.0,
EPSS10,SURAMERICANA,900277244.0,HELPHARMA SAS,4025023576.0,
EPSS10,SURAMERICANA,900279660.0,PROMOTORA BOCAGRANDE S.A. PROBOCA S.A.,49798803.0,
EPSS10,SURAMERICANA,900280774.0,WOUND CLINIC S.A.S.,34139054.0,
EPSS10,SURAMERICANA,900280836.0,CENTRO INTEGRAL DE REUMATOLOGIA DEL CARIBE SAS CIRCARIBE S.A.S.,30796424.0,
EPSS10,SURAMERICANA,900291018.0,CLINICA LOS NOGALES SAS,38703531.0,
EPSS10,SURAMERICANA,900294380.0,LH S.A.S.,11475154.0,
EPSS10,SURAMERICANA,900298928.0,ARTMEDICA S.A.S,317251199.0,
EPSS10,SURAMERICANA,900301238.0,BOSTON MEDICAL CARE IPS SAS,73463705.0,
EPSS10,SURAMERICANA,900304869.0,CENTRO CLINICO Y DE INVESTIGACION SICOR SAS,11159904.0,
EPSS10,SURAMERICANA,900304958.0,SOCIEDAD SAN JOSE DE TORICES S.A,20960393.0,
EPSS10,SURAMERICANA,900306291.0,CARDIOLOGOS DEL CAFE SAS,16851583.0,
EPSS10,SURAMERICANA,900308007.0,PASSUS IPS TALLER PSICOMOTRIZ S.A.S,11747878.0,
EPSS10,SURAMERICANA,900315383.0,NEUROLOGIA INTEGRAL DE CALDAS S.A.S,34163890.0,
EPSS10,SURAMERICANA,900322287.0,I.P.S. OPTICA LA PLAZUELA S.A.S,7542039.0,
EPSS10,SURAMERICANA,900322647.0,DIAGNOSTICA AVANZADA I.P.S. S.A.S.,2717218.0,
EPSS10,SURAMERICANA,900328271.0,HEMATO ONCOLOGOS ASOCIADOS S.A.,5374414.0,
EPSS10,SURAMERICANA,900330752.0,FUNDACION FOSUNAB,69358099.0,
EPSS10,SURAMERICANA,900341157.0,INSTITUTO DE GASTROENTEROLOGIA Y HEPATOLOGIA DEL ORIENTE S.A.S,31958930.0,
EPSS10,SURAMERICANA,900341409.0,ESTUDIOS OFTALMOLOGICOS SAS,116013710.0,
EPSS10,SURAMERICANA,900346953.0,CARDIOSALUD EJE CAFETERO S.A.S.,4872344.0,
EPSS10,SURAMERICANA,900361147.0,CLINICA DE ENFERMEDADES DIGESTIVAS SAS,1141822.0,
EPSS10,SURAMERICANA,900363673.0,CHRISTUS SINERGIA SERVICIOS AMBULATORIOS S.A.S.,15019160.0,
EPSS10,SURAMERICANA,900371613.0,INVERSIONES MEDICAS DE LOS ANDES S.A.S.,35081639.0,
EPSS10,SURAMERICANA,900373388.0,CENTRO DE NEUROREHABILITACIÓN BLOOM IPS SAS,12119380.0,
EPSS10,SURAMERICANA,900373690.0,UNIDHOS S.A.S,1247045.0,
EPSS10,SURAMERICANA,900374337.0,BIOMAB I P S SAS SIGLA BIOMAB I P S,8726175.0,
EPSS10,SURAMERICANA,900377863.0,UNION DE CIRUJANOS S.A.S.,23971502.0,
EPSS10,SURAMERICANA,900385457.0,ASISTENCIA Y LOGISTICA PRE HOSPITALARIA DE ANTIOQUIA S.A.S,6439127.0,
EPSS10,SURAMERICANA,900386591.0,GYO MEDICAL I.P.S. S.A.S.,160294720.0,
EPSS10,SURAMERICANA,900390423.0,PROMOTORA CLINICA ZONA FRANCA DE URABA SAS,931327684.0,
EPSS10,SURAMERICANA,900394021.0,MEDICLINICOS IPS S.A.S,3385235.0,
EPSS10,SURAMERICANA,900399132.0,EDM EQUIPOS Y DISPOSITIVOS MEDICOS SAS,27404799.0,
EPSS10,SURAMERICANA,900408220.0,NUEVA CLINICA SAGRADO CORAZON S.A.S,458901177.0,
EPSS10,SURAMERICANA,900418415.0,INBIOS SAS,57269201.0,
EPSS10,SURAMERICANA,900421895.0,FUNDACIÓN CLINICA DEL NORTE,46595487.0,
EPSS10,SURAMERICANA,900423126.0,FUNDACION CLINICA MATERNO INFANTIL ADELA DE CHAR,2734683.0,
EPSS10,SURAMERICANA,900431550.0,CLINICA LA VICTORIA S.A.S.,1351268.0,
EPSS10,SURAMERICANA,900436223.0,FUNDACION CONEXION IPS,19561297.0,
EPSS10,SURAMERICANA,900438572.0,CENTRO TERAPEUTICO RE-ENCONTRARSE S.A.S.,64481183.0,
EPSS10,SURAMERICANA,900453180.0,IPS TERAPIAS INTEGRALES DOMICILIARIAS S.A.S,29511927.0,
EPSS10,SURAMERICANA,900462440.0,VITALEM IPS SAS,22159609.0,
EPSS10,SURAMERICANA,900465319.0,OINSAMED S.A.S.,3122366.0,
EPSS10,SURAMERICANA,900470909.0,NUEVA CLÍNICA EL BARZAL S.A.S,9998156.0,
EPSS10,SURAMERICANA,900476271.0,MEDICCOL I.P.S.S.A.S.,26259431.0,
EPSS10,SURAMERICANA,900483518.0,HUMANIZAR SALUD INTEGRAL S.A.S.,8595044.0,
EPSS10,SURAMERICANA,900501215.0,AVANZA SALUD S.A.S,10908608.0,
EPSS10,SURAMERICANA,900520007.0,BEHAVIORAL CENTER IPS S.A.S.,4429346.0,
EPSS10,SURAMERICANA,900529056.0,MEDIFACA IPS S.A.S,2497263.0,
EPSS10,SURAMERICANA,900545407.0,CLINICA DE MEDICINA HIPERBARICA S.A.S.,1075800.0,
EPSS10,SURAMERICANA,900558595.0,FUNDACION MEDICA CAMPBELL,1405320.0,
EPSS10,SURAMERICANA,900565233.0,LIFE CARE AMBULANCIAS S.A.S,1473917.0,
EPSS10,SURAMERICANA,900572694.0,CARDIOLOGIA SAS,74069954.0,
EPSS10,SURAMERICANA,900581702.0,CLINICA DE URGENCIAS BUCARAMANGA S.A.S,17942234.0,
EPSS10,SURAMERICANA,900601052.0,UNIDAD PEDIÁTRICA SIMÓN BOLÍVAR IPS SAS,1844643.0,
EPSS10,SURAMERICANA,900602320.0,CLINICA LA MISERICORDIA,47344955.0,
EPSS10,SURAMERICANA,900604660.0,PERINATAL CARE SAS,5880794.0,
EPSS10,SURAMERICANA,900610121.0,NEUROAVANCES S.A.S,54621248.0,
EPSS10,SURAMERICANA,900613550.0,CLINICA SAN FRANCISCO DE ASIS SAS,4866840.0,
EPSS10,SURAMERICANA,900617858.0,NEUROCOUNTRY PORTOAZUL SAS,6976364.0,
EPSS10,SURAMERICANA,900617997.0,VIVESSALUD EJE CAFETERO S.A.S.,96711849.0,
EPSS10,SURAMERICANA,900622320.0,GASTROKIDS SAS,7020430.0,
EPSS10,SURAMERICANA,900625317.0,CORPORACIÓN HOSPITAL INFANTIL CONCEJO DE MEDELLÍN,121285938.0,
EPSS10,SURAMERICANA,900643615.0,FUNDACION LUGAR DE ENCUENTRO SAN FRANCISCO DE ASIS,24169953.0,
EPSS10,SURAMERICANA,900670943.0,GASTRO PACK SAS,4318239.0,
EPSS10,SURAMERICANA,900680974.0,NEUMOVIDA S.A.S.,19677011.0,
EPSS10,SURAMERICANA,900699086.0,CHRISTUS SINERGIA CLINICA PALMA REAL S.A.S.,14156372.0,
EPSS10,SURAMERICANA,900699359.0,NEUROMEDICA SAS,1558758174.0,
EPSS10,SURAMERICANA,900702981.0,CLINICA CENTENARIO S.A.S,97205798.0,
EPSS10,SURAMERICANA,900710318.0,SUMEDICA IPS S.A.S,81190.0,
EPSS10,SURAMERICANA,900732243.0,GRUPO DE ESPECIALISTAS EN MANEJO INTEGRAL DE ENFERMEDADES CRÓNICAS S.A.S,325047155.0,
EPSS10,SURAMERICANA,900750333.0,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,1199846.0,
EPSS10,SURAMERICANA,900752620.0,IPS CLINICAL HOUSE S.A.S.,3517096.0,
EPSS10,SURAMERICANA,900762907.0,DR JULIO HOOKER DIGEST CENTER S.A.S,1367062.0,
EPSS10,SURAMERICANA,900765175.0,ALERGOSALUD SAS,9828967.0,
EPSS10,SURAMERICANA,900798538.0,ALERGOLOGOS DE OCCIDENTE S.A.S.,9926317.0,
EPSS10,SURAMERICANA,900807287.0,GRUPO HEALTH SAS,9654183.0,
EPSS10,SURAMERICANA,900807482.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE LA VEGA,1876096.0,
EPSS10,SURAMERICANA,900826841.0,MEDICINA Y TERAPIAS DOMICILIARIAS S.A.S.,3015590.0,
EPSS10,SURAMERICANA,900848340.0,CLINICA CENTRAL DEL QUINDIO SAS,464747868.0,
EPSS10,SURAMERICANA,900868736.0,CENTRO OFTALMOLÓGICO DEL SINU S.A.S,1559977.0,
EPSS10,SURAMERICANA,900882304.0,ESPECIALISTAS ASESORES PROFESIONALES EAP IPS S.A.S,50838163.0,
EPSS10,SURAMERICANA,900910031.0,NACERSANO S.A.S,13673105.0,
EPSS10,SURAMERICANA,900927441.0,MEDICINA AMBULATORIA DOMICILIARIA SU SALUD S.A.S SIGLA MADSS,27417246.0,
EPSS10,SURAMERICANA,900951033.0,FABISALUD IPS SAS,8313949.0,
EPSS10,SURAMERICANA,900958115.0,HEALTH CARS SAS,61560240.0,
EPSS10,SURAMERICANA,900958564.0,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR E.S.E.,132298080.0,
EPSS10,SURAMERICANA,900959048.0,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE E.S.E,263957020.0,
EPSS10,SURAMERICANA,900959051.0,SUBRED INTEGRADA DE SERVICIOS DE SALUD CENTRO ORIENTE E.S.E,195119803.0,
EPSS10,SURAMERICANA,900971006.0,SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E,347977545.0,
EPSS10,SURAMERICANA,901006705.0,CLINICA ANI - H&G SAS,6439671.0,
EPSS10,SURAMERICANA,901042755.0,NEUMOVIDA CALDAS S.A.S.,8331154.0,
EPSS10,SURAMERICANA,901080167.0,IPS LUISA FERNANDA REHABILITACION INTEGRAL S.A.,17617356.0,
EPSS10,SURAMERICANA,901108114.0,NUEVA EMPRESA SOCIAL DEL ESTADO HOSPITAL DEPARTAMENTAL SAN FRANCISCO DE ASÍS,12175554.0,
EPSS10,SURAMERICANA,901139193.0,MIRED BARRANQUILLA IPS S.A.S.,216446955.0,
EPSS10,SURAMERICANA,901145394.0,LOSCOBOS MEDICAL CENTER SAS,20460231.0,
EPSS10,SURAMERICANA,901152693.0,COSTA CARIBE Y/O IPS SALUD VIDA S.A.S,4021226.0,
EPSS10,SURAMERICANA,901163080.0,IPS VITASALUD S.A.S,47199884.0,
EPSS10,SURAMERICANA,901164974.0,JUNICAL MEDICAL S.A.S.,2177000.0,
EPSS10,SURAMERICANA,901201887.0,HOSPITAL DE ALTA COMPLEJIDAD DEL PUTUMAYO S.A.S ZOMAC,7531511.0,
EPSS10,SURAMERICANA,901210540.0,CENTRO DE INMUNOLOGIA Y GENETICA CIGE S.A.S.,63967854.0,
EPSS10,SURAMERICANA,901229604.0,MEDICAL HOME CARE - MHC S.A.S,19443725.0,
EPSS10,SURAMERICANA,901290414.0,SOCIEDAD DE CIRUJANOS PEDIATRAS ESPECIALISTAS IPS S.A.S,6253057.0,
EPSS10,SURAMERICANA,901340450.0,YEPES RESTREPO OTORRINOS S.A.S.,52977368.0,
EPSS10,SURAMERICANA,901352353.0,CLINICA LA SAGRADA FAMILIA SAS,44271635.0,
EPSS12,COMFENALCO VALLE,800030924.0,E.S.E. HOSPITAL LA BUENA ESPERANZA,5773507.0,
EPSS12,COMFENALCO VALLE,800048954.0,CLINICA VERSALLES S.A.,3783871.0,
EPSS12,COMFENALCO VALLE,800065396.0,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,446294736.0,
EPSS12,COMFENALCO VALLE,800197111.0,COOPERATIVA DE ENTIDADES DE SALUD RISARALDA,87247576.0,
EPSS12,COMFENALCO VALLE,800231235.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO SAN JORGE,97016649.0,
EPSS12,COMFENALCO VALLE,805011262.0,RTS S.A.S,19739838.0,
EPSS12,COMFENALCO VALLE,805016006.0,"AMIGOS DE LA SALUD, AMISALUD SAS",1626000.0,
EPSS12,COMFENALCO VALLE,805027261.0,E.S.E. RED DE SALUD DEL CENTRO EMPRESA SOCIAL DEL ESTADO HOSPITAL PRIMITIVO IGLESIAS,2799853.0,
EPSS12,COMFENALCO VALLE,805027287.0,E.S.E. RED DE SALUD DEL NORTE EMPRESA SOCIAL DEL ESTADO HOSPITAL JOAQUIN PAZ BORRERO,1408300.0,
EPSS12,COMFENALCO VALLE,805027289.0,E.S.E. RED DE SALUD DE LADERA EMPRESA SOCIAL DEL ESTADO HOSPITAL CAÑAVERALEJO,3871030.0,
EPSS12,COMFENALCO VALLE,815000253.0,IPS CLINICA SALUD FLORIDA S.A,2065599.0,
EPSS12,COMFENALCO VALLE,830114846.0,CENTRO DE ESPECIALISTAS DIAGNOSTICO TRATAMIENTOS CEDIT SAS,2979376.0,
EPSS12,COMFENALCO VALLE,835000972.0,HOSPITAL LUIS ABLANQUE DE LA PLATA EMPRESA SOCIAL DEL ESTADO,1886238.0,
EPSS12,COMFENALCO VALLE,838000096.0,E.S.E. HOSPITAL SAN RAFAEL DE LETICIA,21489575.0,
EPSS12,COMFENALCO VALLE,860040094.0,OXIGENOS DE COLOMBIA LTDA PODRA USAR LA SIGLA OXICOL LTDA.,31831310.0,
