COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,"TOTAL GIRO 
FEBRERO 2023",OBSERVACIÓN
EPSS05,SANITAS,901341454.0,INTTEGRAL I.P.S S.A.S,2441700.0,
EPSS05,SANITAS,901344855.0,SALUD MENTAL DE ARAUCA IPS SAS,1994616.0,
EPSS05,SANITAS,901346938.0,UNICARDIS SAS,11176260.0,
EPSS08,COMPENSAR,890303461.0,E.S.E. HOSPITAL UNIVERSITARIO DEL VALLE EVARISTO GARCIA EMPRESA SOCIAL DEL ESTADO,264210795.0,
EPSS08,COMPENSAR,899999092.0,INSTITUTO NACIONAL DE CANCEROLOGIA - EMPRESA SOCIAL DEL ESTADO,60506248.0,
EPSS08,COMPENSAR,900958564.0,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR E.S.E.,70012750.0,
EPSS08,COMPENSAR,900959048.0,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE E.S.E,251108844.0,
EPSS08,COMPENSAR,900959051.0,SUBRED INTEGRADA DE SERVICIOS DE SALUD CENTRO ORIENTE E.S.E,170584095.0,
EPSS08,COMPENSAR,900971006.0,SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E,75051088.0,
EPSS10,SURAMERICANA,800000118.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL DEPARTAMENTAL UNIVERSITARIO DEL QUINDIO SAN JUAN DE DIOS,217620602.0,
EPSS10,SURAMERICANA,800006509.0,COUNTRY SCAN LTDA,6901195.0,
EPSS10,SURAMERICANA,800006690.0,VILLA76 INSTITUTO DE PSICOTERAPIA S.A.S.,20246158.0,
EPSS10,SURAMERICANA,800006850.0,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD SOACHA,3721045.0,
EPSS10,SURAMERICANA,800008240.0,UNIDAD OFTALMOLOGICA DE CARTAGENA S.A.S,336600.0,
EPSS10,SURAMERICANA,800009793.0,CENTRO DE MEDICINA DEL EJERCICIO Y REHABILITACION CARDIACA S A S CEMDE S A S,91755991.0,
EPSS10,SURAMERICANA,800012323.0,INSTITUTO DEL SISTEMA NERVIOSO DEL ORIENTE SA,70266924.0,
EPSS10,SURAMERICANA,800014405.0,ESE HOSPITAL SANTA ISABEL,2368218.0,
EPSS10,SURAMERICANA,800014918.0,E.S.E. HOSPITAL UNIVERSITARIO ERASMO MEOZ,11387304.0,
EPSS10,SURAMERICANA,800024390.0,DIME CLINICA NEUROCARDIOVASCULAR S.A,27201998.0,
EPSS10,SURAMERICANA,800024834.0,CLINICA DE OTORRINOLARINGOLOGIA DE ANTIOQUIA S.A-ORLANT S.A,94175840.0,
EPSS10,SURAMERICANA,800025755.0,IPS CLINICA SAN IGNACIO LTDA,25154753.0,
EPSS10,SURAMERICANA,800029509.0,ESE HOSPITAL PBRO LUIS FELIPE ARBELAEZ,1974814.0,
EPSS10,SURAMERICANA,800030924.0,E.S.E. HOSPITAL LA BUENA ESPERANZA,3754640.0,
EPSS10,SURAMERICANA,800037244.0,E.S.E. HOSPITAL GUILLERMO GAVIRIA CORREA,2361193.0,
EPSS10,SURAMERICANA,800044402.0,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,195251915.0,
EPSS10,SURAMERICANA,800048880.0,LITOMEDICA S.A,2813572.0,
EPSS10,SURAMERICANA,800048954.0,CLINICA VERSALLES S.A.,9915451.0,
EPSS10,SURAMERICANA,800051998.0,CLINICA DE OFTALMOLOGIA SANDIEGO S.A,390461925.0,
EPSS10,SURAMERICANA,800058016.0,EMPRESA SOCIAL DEL ESTADO METROSALUD,14776770.0,
EPSS10,SURAMERICANA,800058856.0,CLINICA DE URABA SA,27856672.0,
EPSS10,SURAMERICANA,800065395.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL TOBIAS PUERTA,1491176.0,
EPSS10,SURAMERICANA,800065396.0,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,36259385.0,
EPSS10,SURAMERICANA,800067065.0,PROMOTORA MEDICA LAS AMERICAS S.A,488396512.0,
EPSS10,SURAMERICANA,800067515.0,"CLINICA LA MILAGROSA S,A,",22349774.0,
EPSS10,SURAMERICANA,800074112.0,CLINICA ZAYMA S.A.S,16123986.0,
EPSS10,SURAMERICANA,800080586.0,ESE HOSPITAL SAN JUAN DE DIOS,6299639.0,
EPSS10,SURAMERICANA,800082446.0,INSTITUTO DEL SISTEMA NERVIOSO DE RISARALDA S.A.S,29659939.0,
EPSS10,SURAMERICANA,800084206.0,EMPRESA SOCIAL DEL ESTADO INSTITUTO DE SALUD DE BUCARAMANGA,4688548.0,
EPSS10,SURAMERICANA,800090749.0,CLINICA PIEDECUESTA S.A.,1328856.0,
EPSS10,SURAMERICANA,800099778.0,ASOCIACIÓN NIÑOS DE PAPEL,18989336.0,
EPSS10,SURAMERICANA,800104272.0,CENFIS S.A.S.,88764506.0,
EPSS10,SURAMERICANA,800112725.0,FUNDACION OFTALMOLOGICA DEL CARIBE,3415728.0,
EPSS10,SURAMERICANA,800114286.0,E.S.E. HOSPITAL SAN CAMILO DE LELIS,3113555.0,
EPSS10,SURAMERICANA,800119574.0,SOCIEDAD DE SERVICIOS OCULARES S.A.S-OPTISALUD,1302146.0,
EPSS10,SURAMERICANA,800122186.0,UROMEDICA LTDA,16806879.0,
EPSS10,SURAMERICANA,800123106.0,ESE HOSPITAL VENANCIO DIAZ DIAZ,1596835.0,
EPSS10,SURAMERICANA,800123572.0,CLINICA CHINITA S.A.,49174715.0,
EPSS10,SURAMERICANA,800129856.0,CLINICA DE LA COSTA S.A.S.,2410291.0,
EPSS10,SURAMERICANA,800135582.0,FUNDACION ALEJANDRO LONDOÑO,92946221.0,
EPSS10,SURAMERICANA,800138011.0,ESE HOSPITAL LA MISERICORDIA,8415981.0,
EPSS10,SURAMERICANA,800138968.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA ESTRELLA,3326829.0,
EPSS10,SURAMERICANA,800139366.0,HOSPITAL GENERAL SAN ISIDRO EMPRESA SOCIAL DEL ESTADO,1701334.0,
EPSS10,SURAMERICANA,800149026.0,INSTITUTO DE CANCEROLOGIA S.A.S.,715010337.0,
EPSS10,SURAMERICANA,800149384.0,CLINICA COLSANITAS SA,1942960.0,
EPSS10,SURAMERICANA,800152349.0,MEDICINA 2000 S.A.S.,16698628.0,
EPSS10,SURAMERICANA,800153463.0,CLINICA REVIVIR SA,18648775.0,
EPSS10,SURAMERICANA,800154347.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA CANDELARIA,1972660.0,
EPSS10,SURAMERICANA,800158328.0,CARDIOESTUDIO SAS,30100561.0,
EPSS10,SURAMERICANA,800161687.0,UNIDAD DE GASTROENTEROLOGIA Y ENDOSCOPIA DIGESTIVA S.A.-UGASEND S.A,4322576.0,
EPSS10,SURAMERICANA,800162035.0,SERVICIOS MEDICOS INTEGRALES DE SALUD SAS SERVIMEDICOS SAS,1301934.0,
EPSS10,SURAMERICANA,800171036.0,CORPORACION HOGARES CREA DE COLOMBIA SECCIONAL CALDAS - HOGAR CREA MANIZALES,4200000.0,
EPSS10,SURAMERICANA,800174123.0,ESE HOSPITAL DE SANTO TOMAS,8359326.0,
EPSS10,SURAMERICANA,800174851.0,SOCIEDAD MEDICO QUIRÚRGICA NUESTRA SEÑORA DE BELÉN DE FUSAGASUGA S.A.S,1681970.0,
EPSS10,SURAMERICANA,800176868.0,INSTITUTO CALDENSE DE PATOLOGIA ICP SAS,9670866.0,
EPSS10,SURAMERICANA,800177716.0,IMÁGENES DIAGNOSTICAS SAS,17387734.0,
EPSS10,SURAMERICANA,800178948.0,CLINICA LOS ANDES S.A.,8303522.0,
EPSS10,SURAMERICANA,800180406.0,REGAMA DEL CARIBE LTDA,2681869.0,
EPSS10,SURAMERICANA,800183943.0,CLINICA SANTA MARIA SAS,7038893.0,
EPSS10,SURAMERICANA,800185449.0,AVIDANTI SAS,269253570.0,
EPSS10,SURAMERICANA,800190884.0,CLINICA ANTIOQUIA S.A.,157488980.0,
EPSS10,SURAMERICANA,800191643.0,ESE HOSPITAL REGIONNAL II NIVEL DE SAN MARCOS,2065597.0,
EPSS10,SURAMERICANA,800194798.0,ORGANIZACION CLINICA BONNADONA PREVENIR S.A.S.,113524978.0,
EPSS10,SURAMERICANA,800197601.0,ANGIOGRAFIA DE OCCIDENTE S.A.,9370498.0,
EPSS10,SURAMERICANA,800200150.0,REUMATOLOGYA S A,1153426.0,
EPSS10,SURAMERICANA,800200789.0,CLINICA CHIA S.A.S.,13014785.0,
EPSS10,SURAMERICANA,800203877.0,INSTITUTO GASTROCLINICO S.A.S.,10881713.0,
EPSS10,SURAMERICANA,800204153.0,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE LORICA,7601037.0,
EPSS10,SURAMERICANA,800204497.0,ESE HOSPITAL SAN JOSE DE GUACHETA,1514154.0,
EPSS10,SURAMERICANA,800212422.0,CLINICA FARALLONES S A,327386779.0,
EPSS10,SURAMERICANA,800225057.0,AYUDAS DIAGNOSTICAS SURA S.A.S,1208813199.0,
EPSS10,SURAMERICANA,800227279.0,TECNITRAUMA S.A.,75616124.0,
EPSS10,SURAMERICANA,800227877.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO LUIS JIMENEZ MARTINEZ,8574668.0,
EPSS10,SURAMERICANA,800228215.0,CENTRO DE ALTA TECNOLOGIA DIAGNOSTICA DEL EJE CAFETERO S.A. - CEDICAF S.A.,41040905.0,
EPSS10,SURAMERICANA,800231038.0,GARCIA PEREZ MEDICA Y COMPAÑIA SAS,44056001.0,
EPSS10,SURAMERICANA,800231235.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO SAN JORGE,195689930.0,
EPSS10,SURAMERICANA,800234860.0,LITOTRICIA S.A.,5589360.0,
EPSS10,SURAMERICANA,800241602.0,FUNDACION COLOMBIANA DE CANCEROLOGIA CLINICA VIDA,835952686.0,
EPSS10,SURAMERICANA,800249700.0,INSTITUTO NEUMOLOGICO DEL ORIENTE S.A.,12897547.0,
EPSS10,SURAMERICANA,801000713.0,ONCOLOGOS DEL OCCIDENTE S.A.S.,455111935.0,
EPSS10,SURAMERICANA,801001323.0,CLINICA EL PRADO INSTITUTO ESPECIALIZADO EN SALUD MENTAL LTDA,83371554.0,
EPSS10,SURAMERICANA,801001406.0,"FUNDACION SOCIAL SOMOS CONSTRUCTORES DE VIDA ""COVIDA""",4451445.0,
EPSS10,SURAMERICANA,801001440.0,RED SALUD ARMENIA ESE UNIDAD INTERMEDIA DEL SUR,8096514.0,
EPSS10,SURAMERICANA,802000333.0,SABBAG RADIOLOGOS S.A.,27197439.0,
EPSS10,SURAMERICANA,802000909.0,CLINICA LOS ALMENDROS SAS,37046434.0,
EPSS10,SURAMERICANA,802001084.0,IPS CLINICA SANTA ANA DE BARANOA,2157280.0,
EPSS10,SURAMERICANA,802003081.0,E.S.E. HOSPITAL MUNICIPAL DE SABANAGRANDE,10609084.0,
EPSS10,SURAMERICANA,802003414.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,1712273.0,
EPSS10,SURAMERICANA,802006267.0,ESE CENTRO DE SALUD CON CAMAS DE PALMAR DE VARELA,1318192.0,
EPSS10,SURAMERICANA,802006337.0,TAMARA IMÁGENES DIAGNOSTICAS S.A.S,12763585.0,
EPSS10,SURAMERICANA,802009783.0,CLINICA SAN RAFAEL LTDA,27279306.0,
EPSS10,SURAMERICANA,802009806.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE MALAMBO,6214782.0,
EPSS10,SURAMERICANA,802010614.0,CENTRO CANCEROLOGICO DEL CARIBE CECAC LTDA,17718614.0,
EPSS10,SURAMERICANA,802010728.0,UROCENTRO LTDA,20135356.0,
EPSS10,SURAMERICANA,802012266.0,UNIGASTRO S.A.S.,5958400.0,
EPSS10,SURAMERICANA,802013023.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL MATERNO INFANTIL CIUDADELA METROPOLITANA DE SOLEDAD,6227626.0,
EPSS10,SURAMERICANA,802019573.0,CLINICA PORVENIR LIMITADA,8850211.0,
EPSS10,SURAMERICANA,802020128.0,INVERCLINICAS S.A.S.,22120933.0,
EPSS10,SURAMERICANA,802021182.0,I.P.S. UNIDAD MEDICA ETICA S.A.S.,6521512.0,
EPSS10,SURAMERICANA,802022775.0,CENTRO DE SALUD AGRUPASALUD IPS SAS,8821155.0,
EPSS10,SURAMERICANA,804006167.0,AUDIOMIC S.A.S,2266797.0,
EPSS10,SURAMERICANA,804006936.0,ESE CLINICA GUANE Y SU RED INTEGRAL DE SALUD,1057997.0,
EPSS10,SURAMERICANA,804011481.0,VIVASALUD I.P.S. S.A.S,1321733.0,
EPSS10,SURAMERICANA,804013775.0,CENTRO DE DIAGNOSTICO Y CIRUGIA OCULAR CEDCO S.A.S,11637638.0,
EPSS10,SURAMERICANA,804014839.0,INSTITUTO DEL CORAZÓN DE BUCARAMANGA S.A.,5829713.0,
EPSS10,SURAMERICANA,804014898.0,CAL ONCOLOGICOS LTDA,83482836.0,
EPSS10,SURAMERICANA,805003605.0,ONCOLOGOS ASOCIADOS DE IMBANACO S.A.,1486185.0,
EPSS10,SURAMERICANA,805010659.0,AMANECER MEDICO SAS,12713624.0,
EPSS10,SURAMERICANA,805011262.0,RTS S.A.S,637238965.0,
EPSS10,SURAMERICANA,805016006.0,"AMIGOS DE LA SALUD, AMISALUD SAS",6268716.0,
EPSS10,SURAMERICANA,805017681.0,GAMANUCLEAR LTDA,8181025.0,
EPSS10,SURAMERICANA,805019730.0,SOLAIR SAS,7623500.0,
EPSS10,SURAMERICANA,805023423.0,SOCIEDAD N.S.D.R. S.A.S,65543357.0,
EPSS10,SURAMERICANA,805025043.0,GASTROENTEROLOGOS ASOCIADOS S.A.S.,2953144.0,
EPSS10,SURAMERICANA,805027287.0,E.S.E. RED DE SALUD DEL NORTE EMPRESA SOCIAL DEL ESTADO HOSPITAL JOAQUIN PAZ BORRERO,1478800.0,
EPSS10,SURAMERICANA,805027289.0,E.S.E. RED DE SALUD DE LADERA EMPRESA SOCIAL DEL ESTADO HOSPITAL CAÑAVERALEJO,1371217.0,
EPSS10,SURAMERICANA,805027743.0,DUMIAN MÉDICAL S.A.S,75902332.0,
EPSS10,SURAMERICANA,806001061.0,EMPRESA SOCIAL DEL ESTADO CLINICA MATERNIDAD RAFAEL CALVO,8139672.0,
EPSS10,SURAMERICANA,806003489.0,UNIDAD CARDIOLOGICA DE CARTAGENA LTDA,4021707.0,
EPSS10,SURAMERICANA,806006237.0,SOCIEDAD DE CANCEROLOGIA DE LA COSTA LTDA.,1492033.0,
EPSS10,SURAMERICANA,806007650.0,CENTRO RADIO-ONCOLOGICO DEL CARIBE S.A.S.,41577204.0,
EPSS10,SURAMERICANA,806008356.0,UCI DEL CARIBE SAS,98557891.0,
EPSS10,SURAMERICANA,806008439.0,CLINICA CARTAGENA DEL MAR S.A.S,26373207.0,
EPSS10,SURAMERICANA,806009230.0,CEMIC SAS,10147719.0,
EPSS10,SURAMERICANA,806010305.0,ESE HOSPITAL LOCAL CARTAGENA DE INDIAS,13467255.0,
EPSS10,SURAMERICANA,806010788.0,E.S.E. HOSPITAL LOCAL MARIALABAJA,1126525.0,
EPSS10,SURAMERICANA,806013287.0,SERVICIOS FONOAUDIOLOGICOS DEL CARIBE S.A.S,8134213.0,
EPSS10,SURAMERICANA,806013568.0,NEURODINAMIA S.A,31735658.0,
EPSS10,SURAMERICANA,806013944.0,IMÁGENES Y RADIOLOGIA S.A.S.,21419734.0,
EPSS10,SURAMERICANA,806015201.0,GESTION SALUD S.A.S.,26207374.0,
EPSS10,SURAMERICANA,806016870.0,UNIDAD DE PATOLOGIA CLINICA S.A.S.,1948263.0,
EPSS10,SURAMERICANA,808003500.0,HOSPITAL ISMAEL SILVA E.S.E.,2111058.0,
EPSS10,SURAMERICANA,809003590.0,UNIDAD DE SALUD DE IBAGUE EMPRESA SOCIAL DEL ESTADO,2777315.0,
EPSS10,SURAMERICANA,810000423.0,FUNDACION PEQUEÑO CORAZON,6918810.0,
EPSS10,SURAMERICANA,810000913.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN FELIX LA DORADA CALDAS,6240570.0,
EPSS10,SURAMERICANA,810001466.0,CLINICA OFTALMOLOGICA DEL CAFE S.A,4642953.0,
EPSS10,SURAMERICANA,810002335.0,CENTRO DE DIAGNOSTICO UROLOGICO S.A C.D.U.S.A,6545746.0,
EPSS10,SURAMERICANA,811002429.0,CLINICA PAJONAL S.A.S,12911536.0,
EPSS10,SURAMERICANA,811004956.0,"""FUNDACIÓN LA LUZ - CENTRO NACIONAL PARA EL TRATAMIENTO DE LA DROGADICCIÓN""",48162360.0,
EPSS10,SURAMERICANA,811007144.0,CEDIMED S.A.S,69262764.0,
EPSS10,SURAMERICANA,811007558.0,UNIDAD DE OSTEOPOROSIS S.A.S,4309051.0,
EPSS10,SURAMERICANA,811007832.0,SERVICIOS DE SALUD IPS SURAMERICANA S.A.S,382104818.0,
EPSS10,SURAMERICANA,811013792.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL ANTONIO ROLDAN BETANCUR,1866753.0,
EPSS10,SURAMERICANA,811016192.0,HOSPITAL ALMA MÁTER DE ANTIOQUIA,183456174.0,
EPSS10,SURAMERICANA,811017810.0,E.S.E. HOSPITAL DEL SUR GABRIEL JARAMILLO PIEDRAHITA,1606890.0,
EPSS10,SURAMERICANA,811021843.0,MEDICAUCA S.A.S,1482428.0,
EPSS10,SURAMERICANA,811022474.0,R.P DENTAL S.A,22982820.0,
EPSS10,SURAMERICANA,811032818.0,SALUD TREC S.A.S,47219214.0,
EPSS10,SURAMERICANA,811032919.0,INDUSTRIAS MEDICAS SAMPEDRO S.A.S,74966720.0,
EPSS10,SURAMERICANA,811033706.0,REHABILITACION Y DEPORTE REYDE S.A.S,10799214.0,
EPSS10,SURAMERICANA,811038804.0,OFTALMOSERVICIOS IPS S.A.S.,82442845.0,
EPSS10,SURAMERICANA,811040023.0,ELECTROMIOGRAFIA DE ALTA TECNOLOGIA S.A.S,4185542.0,
EPSS10,SURAMERICANA,811041784.0,SUPLEMEDICOS S.A.S,7982600.0,
EPSS10,SURAMERICANA,811042050.0,SERVIUCIS S.A.S.,3756814.0,
EPSS10,SURAMERICANA,811042064.0,CENTRO CARDIOVASCULAR SOMER INCARE S A,33205480.0,
EPSS10,SURAMERICANA,811046900.0,CLINICA CARDIO VID,449576699.0,
EPSS10,SURAMERICANA,812004935.0,CLINICA MATERNO INFANTIL CASA DEL NIÑO S.A.S,5972658.0,
EPSS10,SURAMERICANA,812005522.0,FUNDACION AMIGOS DE LA SALUD,108834863.0,
EPSS10,SURAMERICANA,812005726.0,EMPRESA SOCIAL DEL ESTADO VIDASINU,1701897.0,
EPSS10,SURAMERICANA,813001952.0,CLINICA MEDILASER S.A.S.,6731222.0,
EPSS10,SURAMERICANA,813005265.0,E.S.E. CARMEN EMILIA OSPINA DE NEIVA,1711724.0,
EPSS10,SURAMERICANA,813011577.0,CLINICA UROS S.A.S - TORRE A,4074124.0,
EPSS10,SURAMERICANA,816000810.0,UNIDAD OFTALMOLOGICA LASER S.A,91442736.0,
EPSS10,SURAMERICANA,816002451.0,CALCULASER S.A.,42374052.0,
EPSS10,SURAMERICANA,816005003.0,EMPRESA SOCIAL DEL ESTADO SALUD PEREIRA,42275410.0,
EPSS10,SURAMERICANA,817003166.0,CLÍNICA LA ESTANCIA S. A.,147980558.0,
EPSS10,SURAMERICANA,818001019.0,ESE HOSPITAL LOCAL ISMAEL ROLDAN VALENCIA,1419089.0,
EPSS10,SURAMERICANA,819001363.0,E.S.E. HOSPITAL LOCAL DE SITIO NUEVO,1162045.0,
EPSS10,SURAMERICANA,819001483.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRAY LUIS DE LEON,1187758.0,
EPSS10,SURAMERICANA,819002025.0,E.S.E HOSPITAL SANTANDER HERRERA DE PIVIJAY,2020254.0,
EPSS10,SURAMERICANA,819002176.0,COMPAÑÍA COLOMBIANA DE SALUD COLSALUD S.A,88053424.0,
EPSS10,SURAMERICANA,819006193.0,INSTITUTO NEUROPSIQUIATRICO NUESTRA SEÑORA DEL CARMEN INSECAR,11816783.0,
EPSS10,SURAMERICANA,821000831.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL RUBEN CRUZ VELEZ,1160729.0,
EPSS10,SURAMERICANA,821003143.0,E.S.E. HOSPITAL DEPARTAMENTAL CENTENARIO DE SEVILLA EMPRESA SOCIAL DEL ESTADO (SEDE 0001),2705315.0,
EPSS10,SURAMERICANA,824001041.0,CLINICA MEDICOS S.A.,24094139.0,
EPSS10,SURAMERICANA,828002586.0,CLINICA CHAIRA IPS,1632032.0,
EPSS10,SURAMERICANA,830005028.0,ADMINISTRADORA COUNTRY S.A.S,40042002.0,
EPSS10,SURAMERICANA,830007935.0,W LORENZ S.A.S,7934642.0,
EPSS10,SURAMERICANA,830017969.0,UNIDAD MEDICA SANTAFE SAS,4045416.0,
EPSS10,SURAMERICANA,830018305.0,FUNDACIÓN JAVERIANA DE SERVICIOS MEDICO ODONTOLOGICOS INTERUNIVERSITARIOS CARLOS MARQUEZ VILLEGAS-JAVESALUD,5993330.0,
EPSS10,SURAMERICANA,830027158.0,RIESGO DE FRACTURA S.A. CAYRE,8181454.0,
EPSS10,SURAMERICANA,830058292.0,UROBOSQUE S.A,6063253.0,
EPSS10,SURAMERICANA,830066626.0,MEDIHELP SERVICES COLOMBIA,50674930.0,
EPSS10,SURAMERICANA,830070284.0,RESONANCIA MAGNETICA DEL COUNTRY S.A.,4040127.0,
EPSS10,SURAMERICANA,830071938.0,SOCIEDAD PEDIATRICA DE LOS ANDES S.A.S - SPLA S.A.S.,31239383.0,
EPSS10,SURAMERICANA,830090073.0,ASOCIACION DE AMIGOS CONTRA EL CANCER PROSEGUIR,3036487.0,
EPSS10,SURAMERICANA,830102932.0,CENTRO OCULAR DE MIOPIA DR RINCON SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,70709872.0,
EPSS10,SURAMERICANA,830103663.0,CENTRO DE ESPECIALIDADES MEDICO QUIRURGICAS LIMITADA CLINICA CEMEQ LTDA,7858837.0,
EPSS10,SURAMERICANA,830113849.0,CLINICA JUAN N CORPAS LTDA.,6323249.0,
EPSS10,SURAMERICANA,830120157.0,COLOMBIANA DE TRASPLANTES SAS,17230336.0,
EPSS10,SURAMERICANA,830502282.0,ORTHOPRAXIS S.A.S.,12219510.0,
EPSS10,SURAMERICANA,830507245.0,CLINICA JERUSALEN,1444814.0,
EPSS10,SURAMERICANA,830507718.0,CLINICA MEDICAL SAS,4809061.0,
EPSS10,SURAMERICANA,830510991.0,CLÍNICA ESPECIALIZADA LA CONCEPCIÓN S.A.S,5070899.0,
EPSS10,SURAMERICANA,830512116.0,UNIDAD DE HEMODINAMIA DEL CAFE SA,57700395.0,
EPSS10,SURAMERICANA,830514240.0,DIAGNOSTIMED S.A.,110596252.0,
EPSS10,SURAMERICANA,832001966.0,ESE HOSPITAL SAN JOSE DEL GUAVIARE,1989456.0,
EPSS10,SURAMERICANA,832002436.0,ESE HOSPITAL PROFESOR JORGE CAVELIER -I- NIVEL DE ATENCION CAJICA,1978280.0,
EPSS10,SURAMERICANA,832003167.0,CLÍNICA UNIVERSIDAD DE LA SABANA,15392168.0,
EPSS10,SURAMERICANA,832010436.0,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,3234551.0,
EPSS10,SURAMERICANA,835000972.0,HOSPITAL LUIS ABLANQUE DE LA PLATA EMPRESA SOCIAL DEL ESTADO,2129030.0,
EPSS10,SURAMERICANA,860005114.0,MESSER COLOMBIA S.A.,77770094.0,
EPSS10,SURAMERICANA,860006745.0,CONGREGACION DE LAS HERMANAS DE LA CARIDAD DOMINICAS DE LA PRESENTACION DE LA SANTISIMA VIRGEN,131837685.0,
EPSS10,SURAMERICANA,860007336.0,CAJA COLOMBIANA DE SUBSIDIO FAMILIAR COLSUBSIDIO,1983147718.0,
EPSS10,SURAMERICANA,860010783.0,CONGREGACION DE DOMINICAS DE SANTA CATALINA DE SENA,22345953.0,
EPSS10,SURAMERICANA,860013704.0,GASES INDUSTRIALES DE COLOMBIA S.A.,2121296.0,
EPSS10,SURAMERICANA,860013779.0,ASOCIACIÓN PROFAMILIA,257308005.0,
EPSS10,SURAMERICANA,860013874.0,INSTITUTO ROOSEVELT,20210458.0,
EPSS10,SURAMERICANA,860015536.0,HOSPITAL UNIVERSITARIO SAN IGNACIO,15423397.0,
EPSS10,SURAMERICANA,860015888.0,HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL,530611493.0,
EPSS10,SURAMERICANA,860015905.0,CLINICA NUESTRA SEÑORA DE LA PAZ,47915843.0,
EPSS10,SURAMERICANA,860020283.0,E.S.E. HOSPITAL SAN JOSE DE GUADUAS,1008477.0,
EPSS10,SURAMERICANA,860023878.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL DIVINO SALVADOR DE SOPO,3240440.0,
EPSS10,SURAMERICANA,860024026.0,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,2252755.0,
EPSS10,SURAMERICANA,860028947.0,"CONGREGACIÓN DE HERMANAS FRANCISCANAS MISIONERAS DE MARÍA AUXILIADORA, REGIÓN MISIONERA SANTA MARÍA BERNARDA.",74407488.0,
EPSS10,SURAMERICANA,860035992.0,FUNDACION CARDIO INFANTIL INSTITUTO DE CARDIOLOGIA,330803954.0,
EPSS10,SURAMERICANA,860037950.0,FUNDACION SANTA FE DE BOGOTA,2374049.0,
EPSS10,SURAMERICANA,860039726.0,PARAMEDICOS S.A,9174493.0,
EPSS10,SURAMERICANA,860040094.0,OXIGENOS DE COLOMBIA LTDA PODRA USAR LA SIGLA OXICOL LTDA.,5325060.0,
EPSS10,SURAMERICANA,860053761.0,CLINICA DE OJOS (CLINOJOS) S.A. / CLINOJOS S.A.,24596669.0,
EPSS10,SURAMERICANA,860090566.0,CLINICA DEL OCCIDENTE S.A.,15042544.0,
EPSS10,SURAMERICANA,860529890.0,DISORTHO SA,27656556.0,
EPSS10,SURAMERICANA,890000600.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA MISERICORDIA IPS,26759515.0,
EPSS10,SURAMERICANA,890000905.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL PIO X DEL MUNICIPIO DE LA TEBAIDA QUINDIO,4474274.0,
EPSS10,SURAMERICANA,890000992.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL MENTAL DE FILANDIA,43115657.0,
EPSS10,SURAMERICANA,890001006.0,ESE HOSPITAL SAGRADO CORAZON DE JESUS DE QUIMBAYA,10056474.0,
EPSS10,SURAMERICANA,890001098.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL FILANDIA,6161948.0,
EPSS10,SURAMERICANA,890001266.0,LIGA CONTRA EL CANCER DEL QUINDIO QUINDICANCER,2598462.0,
EPSS10,SURAMERICANA,890001605.0,HOSPITAL SAN ROQUE DE CORDOBA QUINDIO EMPRESA SOCIAL DEL ESTADO,1564036.0,
EPSS10,SURAMERICANA,890100275.0,CLINICA DEL CARIBE S.A.,221161072.0,
EPSS10,SURAMERICANA,890101815.0,JOHNSON & JOHNSON DE COLOMBIA SA,23238628.0,
EPSS10,SURAMERICANA,890102140.0,CLINICA LA ASUNCION,404089540.0,
EPSS10,SURAMERICANA,890102768.0,ORGANIZACION CLINICA GENERAL DEL NORTE,237078397.0,
