COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,TOTAL GIRO ABRIL 2023,OBSERVACIÓN
EPSS10,SURAMERICANA,812005522.0,FUNDACION AMIGOS DE LA SALUD,51463958,
EPSS10,SURAMERICANA,812005726.0,EMPRESA SOCIAL DEL ESTADO VIDASINU,1481523,
EPSS10,SURAMERICANA,812007286.0,CLÍNICA LAURELES PSIQUIATRAS ASOCIADOS. I.P.S S.A.S.,2993755,
EPSS10,SURAMERICANA,813001952.0,CLINICA MEDILASER S.A.S.,2429101,
EPSS10,SURAMERICANA,813010996.0,ESE HOSPITAL SAN JOSE DE ISNOS,1492732,
EPSS10,SURAMERICANA,813011577.0,CLINICA UROS S.A.S - TORRE A,148305112,
EPSS10,SURAMERICANA,816000810.0,UNIDAD OFTALMOLOGICA LASER S.A,75892193,
EPSS10,SURAMERICANA,816002451.0,CALCULASER S.A.,84468850,
EPSS10,SURAMERICANA,816005003.0,EMPRESA SOCIAL DEL ESTADO SALUD PEREIRA,2979964,
EPSS10,SURAMERICANA,817003166.0,CLÍNICA LA ESTANCIA S. A.,202404007,
EPSS10,SURAMERICANA,817003237.0,ASOCIACION DEL CAUCA PARA LA PREVENCION DE LA CEGUERA Y REHABILITACION DEL LIMITADO VISUAL,6407132,
EPSS10,SURAMERICANA,819000364.0,CLINICA DE LA MUJER S.A.,1819938,
EPSS10,SURAMERICANA,819002025.0,E.S.E HOSPITAL SANTANDER HERRERA DE PIVIJAY,2199042,
EPSS10,SURAMERICANA,819002176.0,COMPAÑÍA COLOMBIANA DE SALUD COLSALUD S.A,5268734,
EPSS10,SURAMERICANA,820003850.0,EMPRESA SOCIAL DEL ESTADO SANTIAGO DE TUNJA,1272473,
EPSS10,SURAMERICANA,820005389.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE CHIQUINQUIRA,8146922,
EPSS10,SURAMERICANA,821000831.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL RUBEN CRUZ VELEZ,2277241,
EPSS10,SURAMERICANA,824001041.0,CLINICA MEDICOS S.A.,15513022,
EPSS10,SURAMERICANA,825003378.0,SAIS IPS SAS IMAGENOLOGIA Y HEMODINAMIA,17794890,
EPSS10,SURAMERICANA,829001256.0,ESE HOSPITAL MANUEL ELKIN PATARROYO,1540704,
EPSS10,SURAMERICANA,830007355.0,FRESENIUS MEDICAL CARE COLOMBIA S.A.,648485969,
EPSS10,SURAMERICANA,830007935.0,W LORENZ S.A.S,23891822,
EPSS10,SURAMERICANA,830017969.0,UNIDAD MEDICA SANTAFE SAS,1113680,
EPSS10,SURAMERICANA,830018305.0,FUNDACIÓN JAVERIANA DE SERVICIOS MEDICO ODONTOLOGICOS INTERUNIVERSITARIOS CARLOS MARQUEZ VILLEGAS-JAVESALUD,5227862,
EPSS10,SURAMERICANA,830025149.0,METRONIC COLOMBIA SAS,67134363,
EPSS10,SURAMERICANA,830027158.0,RIESGO DE FRACTURA S.A. CAYRE,4747241,
EPSS10,SURAMERICANA,830058292.0,UROBOSQUE S.A,14524517,
EPSS10,SURAMERICANA,830066626.0,MEDIHELP SERVICES COLOMBIA,2715156,
EPSS10,SURAMERICANA,830070284.0,RESONANCIA MAGNETICA DEL COUNTRY S.A.,7358828,
EPSS10,SURAMERICANA,830071938.0,SOCIEDAD PEDIATRICA DE LOS ANDES S.A.S - SPLA S.A.S.,20908066,
EPSS10,SURAMERICANA,830090073.0,ASOCIACION DE AMIGOS CONTRA EL CANCER PROSEGUIR,5723801,
EPSS10,SURAMERICANA,830102932.0,CENTRO OCULAR DE MIOPIA DR RINCON SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,31802620,
EPSS10,SURAMERICANA,830103663.0,CENTRO DE ESPECIALIDADES MEDICO QUIRURGICAS LIMITADA CLINICA CEMEQ LTDA,3427482,
EPSS10,SURAMERICANA,830104627.0,HOSPITAL CARDIOVASCULAR DE CUNDINAMARCA S.A,58789412,
EPSS10,SURAMERICANA,830113849.0,CLINICA JUAN N CORPAS LTDA.,13701754,
EPSS10,SURAMERICANA,830120157.0,COLOMBIANA DE TRASPLANTES SAS,8615168,
EPSS10,SURAMERICANA,830502282.0,ORTHOPRAXIS S.A.S.,46452469,
EPSS10,SURAMERICANA,830507718.0,CLINICA MEDICAL SAS,4672715,
EPSS10,SURAMERICANA,830509497.0,MEDICINA INTEGRAL IPS S.A,1124887,
EPSS10,SURAMERICANA,830510991.0,CLÍNICA ESPECIALIZADA LA CONCEPCIÓN S.A.S,3540512,
EPSS10,SURAMERICANA,830512116.0,UNIDAD DE HEMODINAMIA DEL CAFE SA,21350224,
EPSS10,SURAMERICANA,830514240.0,DIAGNOSTIMED S.A.,55575254,
EPSS10,SURAMERICANA,832000029.0,E.S.E. HOSPITAL HILARIO LUGO DE SASAIMA,1625150,
EPSS10,SURAMERICANA,832003167.0,CLÍNICA UNIVERSIDAD DE LA SABANA,19761089,
EPSS10,SURAMERICANA,839000356.0,SOCIEDAD MEDICA CLINICA MAICAO S.A,1071000,
EPSS10,SURAMERICANA,846000471.0,ESE HOSPITAL SAGRADO CORAZON DE JESUS,1965851,
EPSS10,SURAMERICANA,846000474.0,E.S.E HOSPITAL ORITO,2193975,
EPSS10,SURAMERICANA,860005114.0,MESSER COLOMBIA S.A.,300997545,
EPSS10,SURAMERICANA,860006656.0,FUNDACION ABOOD SHAIO,18065566,
EPSS10,SURAMERICANA,860006745.0,CONGREGACION DE LAS HERMANAS DE LA CARIDAD DOMINICAS DE LA PRESENTACION DE LA SANTISIMA VIRGEN,159743358,
EPSS10,SURAMERICANA,860007336.0,CAJA COLOMBIANA DE SUBSIDIO FAMILIAR COLSUBSIDIO,2483462027,
EPSS10,SURAMERICANA,860007373.0,FUNDACION HOSPITAL SAN CARLOS,23838515,
EPSS10,SURAMERICANA,860007760.0,HERMANAS HOSPITALARIAS DEL SAGRADO CORAZÓN DE JESÚS,1647011,
EPSS10,SURAMERICANA,860009555.0,E.S.E. HOSPITAL SANTA MATILDE DE MADRID,4451042,
EPSS10,SURAMERICANA,860013570.0,CAJA DE COMPENSACION FAMILIAR CAFAM,2073095,
EPSS10,SURAMERICANA,860013779.0,ASOCIACIÓN PROFAMILIA,211290495,
EPSS10,SURAMERICANA,860013874.0,INSTITUTO ROOSEVELT,20877857,
EPSS10,SURAMERICANA,860015536.0,HOSPITAL UNIVERSITARIO SAN IGNACIO,16658817,
EPSS10,SURAMERICANA,860015888.0,HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL,392045286,
EPSS10,SURAMERICANA,860015905.0,CLINICA NUESTRA SEÑORA DE LA PAZ,52140284,
EPSS10,SURAMERICANA,860024026.0,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,5193788,
EPSS10,SURAMERICANA,860028947.0,"CONGREGACIÓN DE HERMANAS FRANCISCANAS MISIONERAS DE MARÍA AUXILIADORA, REGIÓN MISIONERA SANTA MARÍA BERNARDA.",74213153,
EPSS10,SURAMERICANA,860035992.0,FUNDACION CARDIO INFANTIL INSTITUTO DE CARDIOLOGIA,111422279,
EPSS10,SURAMERICANA,860039726.0,PARAMEDICOS S.A,4810407,
EPSS10,SURAMERICANA,860040094.0,OXIGENOS DE COLOMBIA LTDA PODRA USAR LA SIGLA OXICOL LTDA.,12188903,
EPSS10,SURAMERICANA,860053761.0,CLINICA DE OJOS (CLINOJOS) S.A. / CLINOJOS S.A.,23803000,
EPSS10,SURAMERICANA,860070301.0,CRUZ ROJA COLOMBIANA SECCIONAL CUNDINAMARCA Y BOGOTA,1555880,
EPSS10,SURAMERICANA,860090566.0,CLINICA DEL OCCIDENTE S.A.,13351449,
EPSS10,SURAMERICANA,860529890.0,DISORTHO SA,34688646,
EPSS10,SURAMERICANA,890000400.0,HOSPITAL ROBERTO QUINTERO VILLA ESE MONTENEGRO,1129645,
EPSS10,SURAMERICANA,890000600.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA MISERICORDIA IPS,6556413,
EPSS10,SURAMERICANA,890000905.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL PIO X DEL MUNICIPIO DE LA TEBAIDA QUINDIO,1118538,
EPSS10,SURAMERICANA,890000992.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL MENTAL DE FILANDIA,10034123,
EPSS10,SURAMERICANA,890001006.0,ESE HOSPITAL SAGRADO CORAZON DE JESUS DE QUIMBAYA,1041300,
EPSS10,SURAMERICANA,890001098.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL FILANDIA,10899445,
EPSS10,SURAMERICANA,890001266.0,LIGA CONTRA EL CANCER DEL QUINDIO QUINDICANCER,2576539,
EPSS10,SURAMERICANA,890100275.0,CLINICA DEL CARIBE S.A.,216044673,
EPSS10,SURAMERICANA,890101815.0,JOHNSON & JOHNSON DE COLOMBIA SA,42612763,
EPSS10,SURAMERICANA,890102140.0,CLINICA LA ASUNCION,222338801,
EPSS10,SURAMERICANA,890102768.0,ORGANIZACION CLINICA GENERAL DEL NORTE S.A.S.,245621274,
EPSS10,SURAMERICANA,890102992.0,INSTITUTO DE REHABILITACION ISSA ABUCHAIBE LTDA.,8911275,
EPSS10,SURAMERICANA,890103406.0,ESE HOSPITAL DE PUERTO COLOMBIA,10703567,
EPSS10,SURAMERICANA,890109666.0,RADIOLOGOS ASOCIADOS S.A.S.,34114699,
EPSS10,SURAMERICANA,890112801.0,FUNDACIÓN HOSPITAL UNIVERSIDAD DEL NORTE,189047155,
EPSS10,SURAMERICANA,890113431.0,CEDIUL S.A.,6898215,
EPSS10,SURAMERICANA,890202024.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS DE FLORIDABLANCA,24459337,
EPSS10,SURAMERICANA,890205361.0,FUNDACION OFTALMOLOGICA DE SANTANDER - FOSCAL,5906016,
EPSS10,SURAMERICANA,890208758.0,CLINICA MATERNO INFANTIL SAN LUIS S.A,144749523,
EPSS10,SURAMERICANA,890209698.0,CLINICA CHICAMOCHA S.A,185737134,
EPSS10,SURAMERICANA,890211722.0,CLINICA SAN PABLO SA,15956432,
EPSS10,SURAMERICANA,890212568.0,FUNDACION CARDIOVASCULAR DE COLOMBIA,364758498,
EPSS10,SURAMERICANA,890300513.0,CLINICA DE OCCIDENTE,546843198,
EPSS10,SURAMERICANA,890301430.0,CLINICA NUESTRA SEÑORA DE LOS REMEDIOS,155023829,
EPSS10,SURAMERICANA,890303208.0,CAJA DE COMPENSACIÓN FAMILIAR DEL VALLE DEL CAUCA - COMFAMILIAR ANDI,3923810,
EPSS10,SURAMERICANA,890303461.0,E.S.E. HOSPITAL UNIVERSITARIO DEL VALLE EVARISTO GARCIA EMPRESA SOCIAL DEL ESTADO,25542438,
EPSS10,SURAMERICANA,890304155.0,E.S.E. HOSPITAL DEPARTAMENTAL PSIQUIATRICO UNIVERSITARIO DEL VALLE,1153543,
EPSS10,SURAMERICANA,890305496.0,E.S.E. HOSPITAL LOCAL JOSE RUFINO VIVAS EMPRESA SOCIAL DEL ESTADO,1233690,
EPSS10,SURAMERICANA,890306950.0,E.S.E. HOSPITAL PILOTO JAMUNDI EMPRESA SOCIAL DEL ESTADO,12625175,
EPSS10,SURAMERICANA,890307200.0,CLÍNICA IMBANACO S.A.S.,462350112,
EPSS10,SURAMERICANA,890320032.0,CLINICA DE OFTALMOLOGIA DE CALI,12948107,
EPSS10,SURAMERICANA,890324177.0,FUNDACION VALLE DEL LILI,657190755,
EPSS10,SURAMERICANA,890399020.0,FUNDACION CLINICA INFANTIL CLUB NOEL,191731428,
EPSS10,SURAMERICANA,890400693.0,CLINICA BLAS DE LEZO S.A.,74989759,
EPSS10,SURAMERICANA,890480135.0,FUNDACION HOSPITAL INFANTIL NAPOLEON FRANCO PAREJA,4074225,
EPSS10,SURAMERICANA,890500060.0,CLINICA SANTA ANA S.A.,4847470,
EPSS10,SURAMERICANA,890501438.0,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,3066224,
EPSS10,SURAMERICANA,890680025.0,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,3869333,
EPSS10,SURAMERICANA,890680027.0,E.S.E. HOSPITAL PEDRO LEON ALVAREZ DIAZ,1364059,
EPSS10,SURAMERICANA,890700666.0,HOSPITAL SAN JUAN DE DIOS HONDA EMPRESA SOCIAL DEL ESTADO,1128069,
EPSS10,SURAMERICANA,890700901.0,HOSPITAL SAN VICENTE DE PAUL EMPRESA SOCIAL DEL ESTADO,1637075,
EPSS10,SURAMERICANA,890706833.0,E.S.E. HOSPITAL FEDERICO LLERAS ACOSTA,6193898,
EPSS10,SURAMERICANA,890801035.0,E.S.E. HOSPITAL SAN JOSE DE AGUADAS,1398750,
EPSS10,SURAMERICANA,890801099.0,ESE HOSPITAL DEPARTAMENTAL UNIVERSITARIO SANTA SOFIA DE CALDAS,2166315,
EPSS10,SURAMERICANA,890801160.0,HERMANAS DE LA CARIDAD DOMINICAS DE LA PRESENTACION DE LA SANTISIMA VIRGEN,55310773,
EPSS10,SURAMERICANA,890801201.0,CRUZ ROJA COLOMBIANA SECCIONAL CALDAS,77935111,
EPSS10,SURAMERICANA,890801235.0,HOSPITAL DEPARTAMENTAL SAN RAFAEL DE RISARALDA EMPRESA SOCIAL DEL ESTADO,2815448,
EPSS10,SURAMERICANA,890801495.0,CLINICA PSIQUIATRICA SAN JUAN DE DIOS,160417220,
EPSS10,SURAMERICANA,890801517.0,E.S.E. HOSPITAL SANTA TERESITA,1008720,
EPSS10,SURAMERICANA,890801562.0,ESE HOSPITAL DEPARTAMENTAL SAN JOSE DE NEIRA,1574870,
EPSS10,SURAMERICANA,890801699.0,E.S.E. HOSPITAL SAN ANTONIO DE MANZANARES,3427163,
EPSS10,SURAMERICANA,890802218.0,ESE HOSPITAL DEPARTAMENTAL SAN VICENTE DE PAUL,407936,
EPSS10,SURAMERICANA,890806490.0,CAJA DE COMPENSACION FAMILIAR DE CALDAS,211454572,
EPSS10,SURAMERICANA,890807591.0,SERVICIOS ESPECIALES DE SALUD-SES HOSPITAL UNIVERSITARIO DE CALDAS,561384542,
EPSS10,SURAMERICANA,890900518.0,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,1006700212,
EPSS10,SURAMERICANA,890900650.0,ORGANIZACION SANTA LUCIA S.A.,9976940,
EPSS10,SURAMERICANA,890901684.0,FUNDACION HOSPITAL INFANTIL SANTA ANA,14761764,
EPSS10,SURAMERICANA,890901825.0,FUNDACIÓN CLÍNICA NOEL,61514179,
EPSS10,SURAMERICANA,890901826.0,HOSPITAL PABLO TOBON URIBE,367653628,
EPSS10,SURAMERICANA,890902922.0,UNIVERSIDAD PONTIFICIA BOLIVARIANA,245991104,
EPSS10,SURAMERICANA,890903777.0,SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA,362620166,
EPSS10,SURAMERICANA,890904646.0,"HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO",95809015,
EPSS10,SURAMERICANA,890905154.0,CLINICA SAN JUAN DE DIOS LA CEJA,91293367,
EPSS10,SURAMERICANA,890905166.0,"E.S.E. HOSPITAL MENTAL DE ANTIOQUIA ""MARÍA UPEGUI - HOMO""",30597966,
EPSS10,SURAMERICANA,890905177.0,E.S.E. HOSPITAL LA MARIA,2129253,
EPSS10,SURAMERICANA,890905193.0,ESE HOSPITAL SAN VICENTE DE PAUL,2994679,
EPSS10,SURAMERICANA,890905198.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTAMARIA,3232552,
EPSS10,SURAMERICANA,890905843.0,COMUNIDAD DE HERMANAS DOMINICAS DE LA PRESENTACION DE LA SANTISIMA VIRGEN DE TOURS PROVINCIA DE MEDELLIN,582077180,
EPSS10,SURAMERICANA,890906346.0,ESE HOSPITAL SAN FERNANDO,3126558,
EPSS10,SURAMERICANA,890906347.0,ESE HOSPITAL MANUEL URIBE ANGEL,254403033,
EPSS10,SURAMERICANA,890906966.0,EMPRESA SOCIAL DEL ESTADO MARCO A. CARDONA,3920054,
EPSS10,SURAMERICANA,890907215.0,E.S.E. HOSPITAL SAN VICENTE DE PAÚL DE CALDAS,7958242,
EPSS10,SURAMERICANA,890907241.0,E.S.E. HOSPITAL LA MERCED DE CIUDAD BOLIVAR,7612633,
EPSS10,SURAMERICANA,890907254.0,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,31143350,
EPSS10,SURAMERICANA,890907279.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,5041878,
EPSS10,SURAMERICANA,890911816.0,CLINICA MEDELLIN S.A.S.,377707286,
EPSS10,SURAMERICANA,890920848.0,HERNAN OCAZIONEZ Y CIA S.A.S,49624694,
EPSS10,SURAMERICANA,890925336.0,CLINICA DE CIRUGIA AMBULATORIA CONQUISTADORES S.A.,20941830,
EPSS10,SURAMERICANA,890928334.0,AUDIOLOGIA Y VESTIBULOMETRIA S.A.S,4653207,
EPSS10,SURAMERICANA,890930071.0,ESCANOGRAFÍA NEUROLÓGICA S.A,1801726,
EPSS10,SURAMERICANA,890933123.0,DEPARTAMENTO DE RADIOLOGIA S.A,29738773,
EPSS10,SURAMERICANA,890933408.0,CLINICA OFTALMOLOGICA DE ANTIOQUIA S.A.S,125043505,
EPSS10,SURAMERICANA,890933857.0,CENTRO DE ORTOPEDIA Y TRAUMATOLOGIA EL ESTADIO S.A,21691753,
EPSS10,SURAMERICANA,890938774.0,CLINICA DEL PRADO S.A.S,198501344,
EPSS10,SURAMERICANA,890938987.0,CLINICA CENTRAL SOMEBA S A,35579610,
EPSS10,SURAMERICANA,890939936.0,SOCIEDAD MEDICA RIONEGRO SA,266304661,
EPSS10,SURAMERICANA,890980003.0,EMPRESA SOCIAL DEL ESTADO SAN JUAN DE DIOS,5646693,
EPSS10,SURAMERICANA,890980066.0,E.S.E. HOSPITAL SAN RAFAEL DE ITAGUÍ,22050972,
EPSS10,SURAMERICANA,890980326.0,HOSPITAL SAN JUAN DE DIOS EL SANTUARIO,4166045,
EPSS10,SURAMERICANA,890980444.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,1653980,
EPSS10,SURAMERICANA,890980486.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,3126793,
EPSS10,SURAMERICANA,890980643.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS DE ABEJORRAL,2892675,
EPSS10,SURAMERICANA,890980727.0,E.S.E. HOSPITAL SAN RAFAEL,9759406,
EPSS10,SURAMERICANA,890980752.0,E.S.E. SAN JUAN DE DIOS DE MARINILLA,9328968,
EPSS10,SURAMERICANA,890980757.0,ESE HOSPITAL CESAR URIBE PIEDRAHITA,30430048,
EPSS10,SURAMERICANA,890980758.0,ESE HOSPITAL DE LA CEJA,7163156,
EPSS10,SURAMERICANA,890980765.0,NUEVA ESE HOSPITAL SAN RAFAEL JERICO,1800776,
EPSS10,SURAMERICANA,890980784.0,E.S.E. HOSPITAL SAN CARLOS,2549874,
EPSS10,SURAMERICANA,890980814.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL,2861970,
EPSS10,SURAMERICANA,890980866.0,E.S.E. HOSPITAL SAN ROQUE - LA UNION,2706319,
EPSS10,SURAMERICANA,890980949.0,ESE HOSPITAL SANTA MARGARITA,15458943,
EPSS10,SURAMERICANA,890980971.0,EMPRESA SOCIAL DEL ESTADO IVAN RESTREPO GOMEZ,5349413,
EPSS10,SURAMERICANA,890980997.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARIA AUXILIADORA,17726151,
EPSS10,SURAMERICANA,890981137.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,146273384,
EPSS10,SURAMERICANA,890981374.0,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,231609907,
EPSS10,SURAMERICANA,890981536.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,6108141,
EPSS10,SURAMERICANA,890981590.0,EL COMITÉ DE REHABILITACIÓN DE ANTIOQUIA,93249351,
EPSS10,SURAMERICANA,890981719.0,E.S.E. NUETRA SEÑORA DE LA CANDELARIA,5346143,
EPSS10,SURAMERICANA,890981726.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,52791308,
EPSS10,SURAMERICANA,890981817.0,E.S.E. HOSPITAL LA INMACULADA,2144914,
EPSS10,SURAMERICANA,890982065.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DEL ROSARIO,1076842,
EPSS10,SURAMERICANA,890982134.0,E.S.E. HOSPITAL PEDRO NEL CARDONA,4117975,
EPSS10,SURAMERICANA,890982138.0,ESE HOSPITAL SAN JUAN DE DIOS DE ANORI,2764610,
EPSS10,SURAMERICANA,890982184.0,EMPRESA SOCIAL DEL ESTADO HORACIO MUÑOZ SUESCUN,1187598,
EPSS10,SURAMERICANA,890982264.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,9406221,
EPSS10,SURAMERICANA,890982370.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL,6697779,
EPSS10,SURAMERICANA,890982608.0,CORPORACION PARA ESTUDIOS EN SALUD CLINICA CES,484942370,
EPSS10,SURAMERICANA,890983843.0,ESE HOSPITAL SAN ANTONIO,1239786,
EPSS10,SURAMERICANA,890984670.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DEL PERPETUO SOCORRO,1904012,
EPSS10,SURAMERICANA,890984696.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,1490682,
EPSS10,SURAMERICANA,890985092.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL,3851589,
EPSS10,SURAMERICANA,890985603.0,E.S.E. HOSPITAL SAN SEBASTIÁN DE URABÁ,3995560,
EPSS10,SURAMERICANA,890985660.0,E.S.E. HOSPITAL OSCAR EMIRO VERGARA CRUZ,2989363,
EPSS10,SURAMERICANA,890985703.0,E.S.E. HOSPITAL MARCO FIDEL SUAREZ,88304290,
EPSS10,SURAMERICANA,890985810.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL OCTAVIO OLIVARES,2546144,
EPSS10,SURAMERICANA,891000499.0,E.S.E HOSPITAL SAN JOSE DE SAN BERNARDO DEL VIENTO,1014467,
EPSS10,SURAMERICANA,891000736.0,E.S.E. HOSPITAL SAN NICOLAS,2304124,
EPSS10,SURAMERICANA,891079999.0,ESE HOSPITAL SAN JERÓNIMO DE MONTERÍA,10719798,
EPSS10,SURAMERICANA,891180117.0,E.S.E. HOSPITAL DEPARTAMENTAL SAN ANTONIO DE PADUA DE LA PLATA,1104142,
EPSS10,SURAMERICANA,891180134.0,E.S.E. HOSPITAL DEPARTAMENTAL SAN ANTONIO DE PITALITO,5756723,
EPSS10,SURAMERICANA,891180268.0,E.S.E. HOSPITAL UNIVERSITARIO HERNANDO MONCALEANO PERDOMO DE NEIVA,8664448,
EPSS10,SURAMERICANA,891200209.0,FUNDACION HOSPITAL SAN PEDRO,8621905,
EPSS10,SURAMERICANA,891200528.0,E.S.E. HOSPITAL UNIVERSITARIO DEPARTAMENTAL DE NARIÑO,7579793,
EPSS10,SURAMERICANA,891200679.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL JOSÉ MARÍA HERNÁNDEZ,1245064,
EPSS10,SURAMERICANA,891200952.0,E.S.E HOSPITAL EDUARDO SANTOS,1334448,
EPSS10,SURAMERICANA,891300047.0,CLINICA PALMIRA S.A.,8922424,
EPSS10,SURAMERICANA,891380054.0,FUNDACION HOSPITAL SAN JOSE DE BUGA,135579688,
EPSS10,SURAMERICANA,891380103.0,E.S.E. HOSPITAL SAN RAFAEL EMPRESA SOCIAL DEL ESTADO,7070640,
EPSS10,SURAMERICANA,891401643.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN PEDRO Y SAN PABLO LA VIRGINIA,6124658,
EPSS10,SURAMERICANA,891408586.0,LIGA CONTRA EL CANCER SECCIONAL RISARALDA,805124969,
EPSS10,SURAMERICANA,891408747.0,ESE HOSPITAL SAN JOSE MARSELLA,156191,
EPSS10,SURAMERICANA,891408918.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSE,1177607,
EPSS10,SURAMERICANA,891409390.0,RADIOLOGOS ASOCIADOS S.A.S,57316795,
EPSS10,SURAMERICANA,891409981.0,CLINICA LOS ROSALES S.A,287831772,
EPSS10,SURAMERICANA,891411663.0,ESE HOSPITAL SANTA MÓNICA,124467298,
EPSS10,SURAMERICANA,891411743.0,CLINICA DE FRACTURAS S.A.S,31861355,
EPSS10,SURAMERICANA,891412134.0,E.S.E. HOSPITAL MENTALUNIVERSITARIO DE RISARALDA,28154310,
EPSS10,SURAMERICANA,891480000.0,CAJA DE COMPENSACION FAMILIAR DE RISARALDA COMFAMILIAR RISARALDA,189052051,
EPSS10,SURAMERICANA,891480036.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL SANTA ROSA DE CABAL,3356843,
EPSS10,SURAMERICANA,891500084.0,HOSPITAL FRANCISCO DE PAULA SANTANDER E.S.E. NIVEL II,3774516,
EPSS10,SURAMERICANA,891501676.0,"HOSPITAL SUSANA LOPEZ DE VALENCIA, EMPRESA SOCIAL DEL ESTADO",47870915,
EPSS10,SURAMERICANA,891580002.0,HOSPITAL UNIVERSITARIO SAN JOSE DE POPAYAN E.S.E.,66825768,
EPSS10,SURAMERICANA,891780008.0,E.S.E. HOSPITAL SAN RAFAEL,5143353,
EPSS10,SURAMERICANA,891780185.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO JULIO MENDEZ BARRENECHE,3482525,
EPSS10,SURAMERICANA,891800231.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO SAN RAFAEL DE TUNJA,14939330,
EPSS10,SURAMERICANA,891800395.0,HOSPITAL REGIONAL DE MONIQUIRA ESE,10813137,
EPSS10,SURAMERICANA,891800570.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL JOSE CAYETANO VASQUEZ,6460624,
EPSS10,SURAMERICANA,891855029.0,HOSPITAL REGIONAL DE LA ORINOQUIA E.S.E.,2790957,
EPSS10,SURAMERICANA,891855039.0,HOSPITAL REGIONAL DE SOGAMOSO EMPRESA SOCIAL DEL ESTADO,6244000,
EPSS10,SURAMERICANA,891900343.0,HOSPITAL DEPARTAMENTAL SAN ANTONIO DE ROLDANILLO EMPRESA SOCIAL DEL ESTADO,1785901,
EPSS10,SURAMERICANA,891900356.0,E.S.E. HOSPITAL SANTANDER EMPRESA SOCIAL DEL ESTADO,3462347,
EPSS10,SURAMERICANA,891900441.0,HOSPITAL DEPARTAMENTAL SAN RAFAEL DE ZARZAL E.S.E.,3948472,
EPSS10,SURAMERICANA,891900650.0,E.S.E. HOSPITAL SAN BERNABE EMPRESA SOCIAL DEL ESTADO,3403260,
EPSS10,SURAMERICANA,891901158.0,E.S.E HOSPITAL DEPARTAMENTAL TOMAS URIBE URIBE DE TULUA EMPRESA SOCIAL DEL ESTADO,52437693,
EPSS10,SURAMERICANA,891982128.0,E.S.E. HOSPITAL PRESBÍTERO ALONSO MARIA GIRALDO,2215015,
EPSS10,SURAMERICANA,892000401.0,INVERSIONES CLINICA DEL META S.A.,2402999,
EPSS10,SURAMERICANA,892280033.0,HOSPITAL UNIVERSITARIO DE SINCELEJO E.S.E,2453168,
