COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,"TOTAL GIRO 
JUNIO 2023",OBSERVACIÓN
EPSS17,FAMISANAR,800239977.0,REHABILITADORES ASOCIADOS LTDA,25309059.0,
EPSS17,FAMISANAR,800242197.0,CLINICA SANTA ANA S.A.S,6206769.0,
EPSS17,FAMISANAR,800254850.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ANA,1667536.0,
EPSS17,FAMISANAR,801001323.0,INSTITUTO ESPECIALIZADO EN SALUD MENTAL IMES LTDA,3169239.0,
EPSS17,FAMISANAR,801001440.0,RED SALUD ARMENIA ESE UNIDAD INTERMEDIA DEL SUR,6666273.0,
EPSS17,FAMISANAR,802000909.0,CLINICA LOS ALMENDROS SAS,6040940.0,
EPSS17,FAMISANAR,802000955.0,INSTITUTO DE LA VISION DEL NORTE & CIA. LTDA.,1410616.0,
EPSS17,FAMISANAR,802003414.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,14809236.0,
EPSS17,FAMISANAR,802004166.0,NEFROSERVICIOS S.A.S,28460543.0,
EPSS17,FAMISANAR,802007798.0,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE GALAPA,1395640.0,
EPSS17,FAMISANAR,802012998.0,UNIÓN VITAL S.A.S,18057310.0,
EPSS17,FAMISANAR,802015154.0,FASALUD IPS S.A.S.,3236500.0,
EPSS17,FAMISANAR,802022775.0,CENTRO DE SALUD AGRUPASALUD IPS SAS,21279525.0,
EPSS17,FAMISANAR,804005555.0,E.S.E. HOSPITAL SANTO DOMINGO SAVIO,24549932.0,
EPSS17,FAMISANAR,804010244.0,SOCIEDAD CARDIOVASCULAR DE SANTANDER LTDA SCS,14255897.0,
EPSS17,FAMISANAR,804010394.0,ESE SAN JOSE DE GUAVATA,5654972.0,
EPSS17,FAMISANAR,804016365.0,E.S.E. HOSPITAL EL CARMEN,1755684.0,
EPSS17,FAMISANAR,805016006.0,"AMIGOS DE LA SALUD, AMISALUD SAS",1593339.0,
EPSS17,FAMISANAR,805017350.0,HEMATO ONCOLOGOS S.A.,9528340.0,
EPSS17,FAMISANAR,805017681.0,GAMANUCLEAR LTDA,26408779.0,
EPSS17,FAMISANAR,805027261.0,E.S.E. RED DE SALUD DEL CENTRO EMPRESA SOCIAL DEL ESTADO HOSPITAL PRIMITIVO IGLESIAS,2381654.0,
EPSS17,FAMISANAR,805027289.0,E.S.E. RED DE SALUD DE LADERA EMPRESA SOCIAL DEL ESTADO HOSPITAL CAÑAVERALEJO,1933339.0,
EPSS17,FAMISANAR,805027337.0,RED DE SALUD DEL ORIENTE EMPRESA SOCIAL DEL ESTADO E.S.E,1624027.0,
EPSS17,FAMISANAR,806004548.0,CENTROMEDICO CRECER LTDA,1368639.0,
EPSS17,FAMISANAR,806004756.0,CENTRO DE CIRUGIA LASER OCULAR LTDA,2210877.0,
EPSS17,FAMISANAR,806005602.0,ESE HOSPITAL LOCAL TURBACO,9460000.0,
EPSS17,FAMISANAR,806006414.0,E.S.E. HOSPITAL LOCAL SAN JUAN NEPOMUCENO,2358620.0,
EPSS17,FAMISANAR,806007343.0,ESE HOSPITAL SAN NICOLAS DE TOLENTINO,1760546.0,
EPSS17,FAMISANAR,806007567.0,ESE HOSPITAL SAN JUAN DE PUERTO RICO,1072796.0,
EPSS17,FAMISANAR,806008270.0,ESE HOSPITAL LOCAL SANTA ROSA DE LIMA,1572630.0,
EPSS17,FAMISANAR,806010305.0,ESE HOSPITAL LOCAL CARTAGENA DE INDIAS,11410162.0,
EPSS17,FAMISANAR,806011261.0,ESTRIOS SAS,2608828.0,
EPSS17,FAMISANAR,806012426.0,CLINICA CARDIOVASCULAR JESUS DE NAZARETH E.U,21314620.0,
EPSS17,FAMISANAR,806016225.0,CENTRO MEDICO BUENOS AIRES SAS,2020760.0,
EPSS17,FAMISANAR,807004352.0,EMPRESA SOCIAL DEL ESTADO IMSALUD,4246187.0,
EPSS17,FAMISANAR,807008857.0,ESE HOSPITAL REGIONAL NORTE,2655521.0,
EPSS17,FAMISANAR,808003500.0,HOSPITAL ISMAEL SILVA E.S.E.,10400642.0,
EPSS17,FAMISANAR,809001086.0,HOSPITAL SERAFIN MONTAÑA CUELLAR ESE,8128450.0,
EPSS17,FAMISANAR,809002913.0,PROMOVER SAS,10765188.0,
EPSS17,FAMISANAR,809003128.0,HOSPITAL NUESTRA SEÑORA DE FATIMA E.S.E,20193078.0,
EPSS17,FAMISANAR,809003590.0,UNIDAD DE SALUD DE IBAGUE EMPRESA SOCIAL DEL ESTADO,43907583.0,
EPSS17,FAMISANAR,809004280.0,HOSPITAL RICARDO ACOSTA NIVEL I EMPRESA SOCIAL DEL ESTADO,1359483.0,
EPSS17,FAMISANAR,809005249.0,HOSPITAL SAN SEBASTIAN DE PIEDRAS E.S.E.,1477300.0,
EPSS17,FAMISANAR,809005452.0,HOSPITAL SANTA ROSA DE LIMA E. S. E.,2727629.0,
EPSS17,FAMISANAR,809005719.0,HOSPITAL SAN VICENTE E.S.E,2162320.0,
EPSS17,FAMISANAR,809009066.0,CLINICA LOS REMANSOS INSTITUTO TOLIMENSE DE SALUD MENTAL S.A.S,1356908.0,
EPSS17,FAMISANAR,809010402.0,OPTICAS ORSOVISION S.A.S.,1234724.0,
EPSS17,FAMISANAR,810000912.0,E.S.E. HOSPITAL DEPARTAMENTAL SAGRADO CORAZON,2539178.0,
EPSS17,FAMISANAR,810000913.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN FELIX LA DORADA CALDAS,146129741.0,
EPSS17,FAMISANAR,810002335.0,CENTRO DE DIAGNOSTICO UROLOGICO S.A C.D.U.S.A,9255195.0,
EPSS17,FAMISANAR,810003245.0,CLÍNICA OSPEDALE MANIZALES S.A,9691695.0,
EPSS17,FAMISANAR,811016192.0,HOSPITAL ALMA MÁTER DE ANTIOQUIA,1241425.0,
EPSS17,FAMISANAR,811022474.0,R.P DENTAL S.A,28529123.0,
EPSS17,FAMISANAR,812001423.0,ESE CAMU SANTA TERESITA,1563325.0,
EPSS17,FAMISANAR,812001520.0,E.S.E. CAMU DE PUEBLO NUEVO,1195429.0,
EPSS17,FAMISANAR,812005522.0,FUNDACION AMIGOS DE LA SALUD,1123477.0,
EPSS17,FAMISANAR,812005726.0,EMPRESA SOCIAL DEL ESTADO VIDASINU,2818524.0,
EPSS17,FAMISANAR,813001653.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL MUNICIPAL DE ALGECIRAS,3153479.0,
EPSS17,FAMISANAR,813002497.0,E.S.E. HOSPITAL SAN FRANCISCO JAVIER DE ACEVEDO,2349597.0,
EPSS17,FAMISANAR,813002933.0,E.S.E. HOSPITAL DIVINO NIÑO DE RIVERA,5795746.0,
EPSS17,FAMISANAR,813002940.0,EMPRESA SOCIAL DEL ESTADO MARIA AUXILIADORA DE GARZON,8914971.0,
EPSS17,FAMISANAR,813004018.0,ESE CENTRO DE SALUD MIGUEL BARRETO LOPEZ DE TELLO,2585641.0,
EPSS17,FAMISANAR,813005265.0,E.S.E. CARMEN EMILIA OSPINA DE NEIVA,335990402.0,
EPSS17,FAMISANAR,813005295.0,EMPRESA SOCIAL DEL ESTADO MUNICIPAL MANUEL CASTRO TOVAR,1284909.0,
EPSS17,FAMISANAR,813006877.0,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN JUAN DE DIOS,1973605.0,
EPSS17,FAMISANAR,813007875.0,E.S.E. HOSPITAL MUNICIPAL NUESTRA SEÑORA DE GUADALUPE,2471331.0,
EPSS17,FAMISANAR,813010996.0,ESE HOSPITAL SAN JOSE DE ISNOS,2777634.0,
EPSS17,FAMISANAR,813011566.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL DEL PERPETUO SOCORRO,1316834.0,
EPSS17,FAMISANAR,814004822.0,INSTITUTO RADIOLOGICO DEL SUR SAS,3576510.0,
EPSS17,FAMISANAR,815000316.0,E.S.E. HOSPITAL RAUL OREJUELA BUENO,15388228.0,
EPSS17,FAMISANAR,819000413.0,CLINICA GENERAL DE CIENAGA S. A. S.,2645671.0,
EPSS17,FAMISANAR,819001483.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRAY LUIS DE LEON,11925265.0,
EPSS17,FAMISANAR,819002025.0,E.S.E HOSPITAL SANTANDER HERRERA DE PIVIJAY,1596339.0,
EPSS17,FAMISANAR,819002176.0,COMPAÑÍA COLOMBIANA DE SALUD COLSALUD S.A,2324836.0,
EPSS17,FAMISANAR,819002534.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DEL CARMEN,3896616.0,
EPSS17,FAMISANAR,819004070.0,ESE ALEJANDRO PROSPERO REVEREND,8584918.0,
EPSS17,FAMISANAR,819006193.0,INSTITUTO NEUROPSIQUIATRICO NUESTRA SEÑORA DEL CARMEN INSECAR,13010681.0,
EPSS17,FAMISANAR,820002854.0,ESE CENTRO DE SALUD NUESTRA SEÑORA DE LA PAZ,1317301.0,
EPSS17,FAMISANAR,820002916.0,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD EDGAR ALONSO PULIDO SOLANO,2268888.0,
EPSS17,FAMISANAR,820002928.0,NEFROBOYACA SAS,27950724.0,
EPSS17,FAMISANAR,820003291.0,EMPRESA SOCIAL DEL ESTADO RAFAEL SALGADO DE MARIPI,2487419.0,
EPSS17,FAMISANAR,820003524.0,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE TOCA,2392965.0,
EPSS17,FAMISANAR,820003580.0,ESE CENTRO DE SALUD DE CHITARAQUE,1273285.0,
EPSS17,FAMISANAR,820003632.0,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SANTANA,1212962.0,
EPSS17,FAMISANAR,820003850.0,EMPRESA SOCIAL DEL ESTADO SANTIAGO DE TUNJA,85697505.0,
EPSS17,FAMISANAR,820004318.0,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MANUEL ELKIN PATARROYO,1024572.0,
EPSS17,FAMISANAR,820004962.0,SERVICIO DE AMBULANCIA INMEDIATO MEDIC S.A.S,13142609.0,
EPSS17,FAMISANAR,820005389.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE CHIQUINQUIRA,487759572.0,
EPSS17,FAMISANAR,821000191.0,CLINICA DE REHABILITACION DEL VALLE S A S,1801575.0,
EPSS17,FAMISANAR,821000831.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL RUBEN CRUZ VELEZ,13720261.0,
EPSS17,FAMISANAR,821003143.0,E.S.E. HOSPITAL DEPARTAMENTAL CENTENARIO DE SEVILLA EMPRESA SOCIAL DEL ESTADO (SEDE 0001),1336988.0,
EPSS17,FAMISANAR,822001570.0,HOSPITAL LOCAL PRIMER NIVEL E.S.E. FUENTE DE ORO,2469446.0,
EPSS17,FAMISANAR,822002459.0,EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE VILLAVICENCIO,15926992.0,
EPSS17,FAMISANAR,822006595.0,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",11509053.0,
EPSS17,FAMISANAR,823002044.0,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MAJAGUAL,2422842.0,
EPSS17,FAMISANAR,824000425.0,ESE HOSPITAL SAN JOSE,3025070.0,
EPSS17,FAMISANAR,824000426.0,ESE HOSPITAL LOCAL CURUMANI CRISTIAN MORENO PALLARES,1252182.0,
EPSS17,FAMISANAR,824000441.0,HOSPITAL LOCAL ALVARO RAMIREZ GONZALEZ E.S.E,2127894.0,
EPSS17,FAMISANAR,824000450.0,HOSPITAL SAN JUAN BOSCO E.S.E,4678774.0,
EPSS17,FAMISANAR,824000469.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SOCORRO,2919613.0,
EPSS17,FAMISANAR,824000543.0,ESE HOSPITAL JORGE ISAAC RINCON TORRES,23624197.0,
EPSS17,FAMISANAR,824000586.0,ESE HOSPITAL LOCAL LAZARO ALFONSO HERNANDEZ LARA,12176101.0,
EPSS17,FAMISANAR,824000725.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL EDUARDO ARREDONDO DAZA,12588510.0,
EPSS17,FAMISANAR,824000785.0,ESE HOSPITAL LOCAL DE AGUACHICA,2360351.0,
EPSS17,FAMISANAR,824001252.0,CLINICA ERASMO LTDA,10643281.0,
EPSS17,FAMISANAR,824002672.0,ESE HOSPITAL CAMILO VILLAZON PUMAREJO,2385610.0,
EPSS17,FAMISANAR,824003102.0,CENTRAL DE PATOLOGIA DEL CESAR LTDA,28354522.0,
EPSS17,FAMISANAR,824003994.0,CENTRO INTEGRAL DE OTORRINOLARINGOLOGIA DOCTOR LUIS ANGEL RODRIGUEZ BOLAÑO SAS,24378599.0,
EPSS17,FAMISANAR,824005588.0,LABORATORIOS NANCY FLOREZ GARCIA S.A.S,17334450.0,
EPSS17,FAMISANAR,825000620.0,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN,2627090.0,
EPSS17,FAMISANAR,825000834.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA RITA DE CASSIA,1138203.0,
EPSS17,FAMISANAR,826002060.0,ESE CENTRO DE SALUD SAN ANTONIO DE SOCOTÁ,2421270.0,
EPSS17,FAMISANAR,828000386.0,ESE HOSPITAL MALVINAS HECTOR OROZCO OROZCO,1647413.0,
EPSS17,FAMISANAR,829001846.0,EMPRESA SOCIAL DEL ESTADO BARRANCABERMEJA,19393709.0,
EPSS17,FAMISANAR,829003945.0,ESE CENTRO DE SALUD PUERTO PARRA,2044869.0,
EPSS17,FAMISANAR,830009112.0,ORGANIZACIONES DE IMAGENOLOGIA COLOMBIANA OIC SA,20578427.0,
EPSS17,FAMISANAR,830025149.0,METRONIC COLOMBIA SAS,942366465.0,
EPSS17,FAMISANAR,830027158.0,RIESGO DE FRACTURA S.A. CAYRE,13418500.0,
EPSS17,FAMISANAR,830027578.0,TORRES Y JARAMILLO S.A.S,11925472.0,
EPSS17,FAMISANAR,830053755.0,MEDINISTROS SAS,4695990.0,
EPSS17,FAMISANAR,830071938.0,SOCIEDAD PEDIATRICA DE LOS ANDES S.A.S - SPLA S.A.S.,491161831.0,
EPSS17,FAMISANAR,830110098.0,FUNDACION CENTRO DE PSICOLOGIA CLINICA Y DE FAMILIA ANITA,6658206.0,
EPSS17,FAMISANAR,830124110.0,SALUD VITAL DE COLOMBIA IPS SAS,17428881.0,
EPSS17,FAMISANAR,830144683.0,MEDYTECH INTERNATIONAL LIMITADA,66242119.0,
EPSS17,FAMISANAR,830507712.0,FUNDACION APRENDER A VIVIR,3500000.0,
EPSS17,FAMISANAR,830510985.0,"UNIDAD DE DIAGNOSTICOS Y TRATAMIENTOS UROLOGICOS S.A. "" UROMED S.A.""",1606347.0,
EPSS17,FAMISANAR,830511202.0,SALUD PLENA SAS,4179880.0,
EPSS17,FAMISANAR,830512886.0,DENTISTETIC S.A.S,8212039.0,
EPSS17,FAMISANAR,830514240.0,DIAGNOSTIMED S.A.,23847204.0,
EPSS17,FAMISANAR,830515000.0,UNIDAD RESPIRATORIA RESPIRAR S.A.S,5636108.0,
EPSS17,FAMISANAR,832000029.0,E.S.E. HOSPITAL HILARIO LUGO DE SASAIMA,124519557.0,
EPSS17,FAMISANAR,832001411.0,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,1748338187.0,
EPSS17,FAMISANAR,832001465.0,E.S.E. HOSPITAL SAN ANTONIO DE ANOLAIMA,314861106.0,
EPSS17,FAMISANAR,832001966.0,ESE HOSPITAL SAN JOSE DEL GUAVIARE,39073985.0,
EPSS17,FAMISANAR,832002436.0,ESE HOSPITAL PROFESOR JORGE CAVELIER -I- NIVEL DE ATENCION CAJICA,157971801.0,
EPSS17,FAMISANAR,832007272.0,CENTRO DE SALUD DE FOSCA E.S.E.,4877168.0,
EPSS17,FAMISANAR,832008321.0,EMPRESA SOCIAL DEL ESTADO E.S.E. CENTRO DE SALUD DE TAUSA,20079086.0,
EPSS17,FAMISANAR,832010240.0,E.S.E. CENTRO DE SALUD CUCUNUBA,16596478.0,
EPSS17,FAMISANAR,832010436.0,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,1029817549.0,
EPSS17,FAMISANAR,832011441.0,E.S.E. HOSPITAL NUESTRA SEÑORA DEL ROSARIO SUESCA,100984282.0,
EPSS17,FAMISANAR,836000386.0,I.P.S. DEL MUNICIPIO DE CARTAGO EMPRESA SOCIAL DEL ESTADO,2153079.0,
EPSS17,FAMISANAR,837000708.0,INSTITUCION PRESTADORA DE SERVICIOS DE SALUD LOS ANGELES IPS,11799852.0,
EPSS17,FAMISANAR,837000974.0,SOCIEDAD LAS LAJAS S.A.S.,5212548.0,
EPSS17,FAMISANAR,844001287.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE TAURAMENA,3838768.0,
EPSS17,FAMISANAR,844003225.0,EMPRESA SOCIAL DEL ESTADO SALUD YOPAL,4844590.0,
EPSS17,FAMISANAR,844004197.0,RED SALUD CASANARE E.S.E.,18369443.0,
EPSS17,FAMISANAR,846000253.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL,5479246.0,
EPSS17,FAMISANAR,846000471.0,ESE HOSPITAL SAGRADO CORAZON DE JESUS,1161710.0,
EPSS17,FAMISANAR,846000474.0,E.S.E HOSPITAL ORITO,2658674.0,
EPSS17,FAMISANAR,846001620.0,E.S.E HOSPITAL SAN GABRIEL ARCANGEL,1727072.0,
EPSS17,FAMISANAR,860007760.0,HERMANAS HOSPITALARIAS DEL SAGRADO CORAZÓN DE JESÚS,3050216.0,
EPSS17,FAMISANAR,860009555.0,E.S.E. HOSPITAL SANTA MATILDE DE MADRID,430990931.0,
EPSS17,FAMISANAR,860013704.0,GASES INDUSTRIALES DE COLOMBIA S.A.,371533683.0,
EPSS17,FAMISANAR,860015929.0,E.S.E. HOSPITAL SALAZAR VILLETA,336702173.0,
EPSS17,FAMISANAR,860020094.0,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE EL COLEGIO,190618888.0,
EPSS17,FAMISANAR,860020283.0,E.S.E. HOSPITAL SAN JOSE DE GUADUAS,31970321.0,
EPSS17,FAMISANAR,860023878.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL DIVINO SALVADOR DE SOPO,230654479.0,
EPSS17,FAMISANAR,860023999.0,E.S.E. HOSPITAL SAN VICENTE DE PAUL,2359090.0,
EPSS17,FAMISANAR,860024026.0,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,626008578.0,
EPSS17,FAMISANAR,860024030.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL DIOGENES TRONCOSO DE PUERTO SALGAR,39524275.0,
EPSS17,FAMISANAR,860024766.0,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,913527481.0,
EPSS17,FAMISANAR,860028947.0,"CONGREGACIÓN DE HERMANAS FRANCISCANAS MISIONERAS DE MARÍA AUXILIADORA, REGIÓN MISIONERA SANTA MARÍA BERNARDA.",1312880.0,
EPSS17,FAMISANAR,860035447.0,E.S.E. HOSPITAL SAN ANTONIO DE GUATAVITA,627953228.0,
EPSS17,FAMISANAR,860037592.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,152195263.0,
EPSS17,FAMISANAR,860039431.0,FUNDACION PARA LA REHABILITACION DE ALCOHOLICOS Y ADICTOS-FUNDAR,19804090.0,
EPSS17,FAMISANAR,860040094.0,OXIGENOS DE COLOMBIA LTDA PODRA USAR LA SIGLA OXICOL LTDA.,54608655.0,
EPSS17,FAMISANAR,860055083.0,FUNDACIÓN CLINICA HOSPITAL JUAN N. CORPAS Y CENTROS ASISTENCIALES AFINES,2310580.0,
EPSS17,FAMISANAR,860060016.0,ESE HOSPITAL SAN FRANCISCO,1761686.0,
EPSS17,FAMISANAR,881862576.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAGRADO CORAZON DE JESUS DE SOCHA,7289905.0,
EPSS17,FAMISANAR,890000600.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA MISERICORDIA IPS,3816353.0,
EPSS17,FAMISANAR,890000992.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL MENTAL DE FILANDIA,35797202.0,
EPSS17,FAMISANAR,890103002.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,3197293.0,
EPSS17,FAMISANAR,890103025.0,ESE HOSPITAL LOCAL DE LURUACO,1048622.0,
EPSS17,FAMISANAR,890103406.0,ESE HOSPITAL DE PUERTO COLOMBIA,7004498.0,
EPSS17,FAMISANAR,890112801.0,FUNDACIÓN HOSPITAL UNIVERSIDAD DEL NORTE,5739471.0,
EPSS17,FAMISANAR,890113431.0,CEDIUL S.A.,8325600.0,
EPSS17,FAMISANAR,890200500.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL PSIQUIÁTRICO SAN CAMILO,26153998.0,
EPSS17,FAMISANAR,890201578.0,CAJA DE COMPENSACION FAMILIAR COMFENALCO SANTANDER,22798491.0,
EPSS17,FAMISANAR,890202002.0,ESE HOSPITAL SAN JUAN DE DIOS DE BARICHARA,2976731.0,
EPSS17,FAMISANAR,890202024.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS DE FLORIDABLANCA,5602091.0,
EPSS17,FAMISANAR,890203242.0,CLÍNICA GIRON ESE,5970764.0,
EPSS17,FAMISANAR,890203373.0,ESE HOSPITAL CAICEDO Y FLOREZ,1937765.0,
EPSS17,FAMISANAR,890203436.0,ESE HOSPITAL SAN JUAN DE DIOS DE LEBRIJA,3556424.0,
EPSS17,FAMISANAR,890204789.0,E.S.E. HOSPITAL INTEGRADO SAN ANTONIO,1506556.0,
EPSS17,FAMISANAR,890205456.0,ESE HOSPITAL INTEGRADO SAN BERNARDO,7862964.0,
EPSS17,FAMISANAR,890206257.0,PATOLOGIA Y CITOLOGIA S.A.S.,8181145.0,
EPSS17,FAMISANAR,890208758.0,CLINICA MATERNO INFANTIL SAN LUIS S.A,9156895.0,
EPSS17,FAMISANAR,890303208.0,CAJA DE COMPENSACIÓN FAMILIAR DEL VALLE DEL CAUCA - COMFAMILIAR ANDI,2888528.0,
EPSS17,FAMISANAR,890303461.0,E.S.E. HOSPITAL UNIVERSITARIO DEL VALLE EVARISTO GARCIA EMPRESA SOCIAL DEL ESTADO,289051514.0,
EPSS17,FAMISANAR,890304155.0,E.S.E. HOSPITAL DEPARTAMENTAL PSIQUIATRICO UNIVERSITARIO DEL VALLE,8372619.0,
EPSS17,FAMISANAR,890305496.0,E.S.E. HOSPITAL LOCAL JOSE RUFINO VIVAS EMPRESA SOCIAL DEL ESTADO,1086972.0,
EPSS17,FAMISANAR,890307200.0,CLÍNICA IMBANACO S.A.S.,20197662.0,
EPSS17,FAMISANAR,890501019.0,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,7461235.0,
EPSS17,FAMISANAR,890501438.0,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,10283198.0,
EPSS17,FAMISANAR,890680014.0,SANATORIO DE AGUA DE DIOS E.S.E.,215306338.0,
EPSS17,FAMISANAR,890680025.0,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,2708881627.0,
EPSS17,FAMISANAR,890680027.0,E.S.E. HOSPITAL PEDRO LEON ALVAREZ DIAZ,1245832278.0,
EPSS17,FAMISANAR,890680031.0,E.S.E. HOSPITAL SAN ANTONIO DE ARBELAEZ,279197151.0,
EPSS17,FAMISANAR,890680032.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN FRANCISCO DE VIOTA,10500774.0,
EPSS17,FAMISANAR,890680033.0,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,95927541.0,
EPSS17,FAMISANAR,890700666.0,HOSPITAL SAN JUAN DE DIOS HONDA EMPRESA SOCIAL DEL ESTADO,474354147.0,
EPSS17,FAMISANAR,890700901.0,HOSPITAL SAN VICENTE DE PAUL EMPRESA SOCIAL DEL ESTADO,3955064.0,
EPSS17,FAMISANAR,890700967.0,HOSPITAL SAN JOSE DE ORTEGA,1313034.0,
EPSS17,FAMISANAR,890701010.0,HOSPITAL SANTA BARBARA E.S.E. DE VENADILLO,1160501.0,
EPSS17,FAMISANAR,890701033.0,E.S.E. HOSPITAL SAN RAFAEL DE EL ESPINAL EMPRESA SOCIAL DEL ESTADO,388437595.0,
EPSS17,FAMISANAR,890701078.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA LUCIA DE CAJAMARCA,1644129.0,
EPSS17,FAMISANAR,890701300.0,HOSPITAL SAN CARLOS ESE SALDAÑA TOLIMA,8073188.0,
EPSS17,FAMISANAR,890701353.0,NUEVO HOSPITAL LA CANDELARIA,6115982.0,
EPSS17,FAMISANAR,890701459.0,E.S.E. HOSPITAL SAN JUAN BAUTISTA,11373038.0,
EPSS17,FAMISANAR,890701490.0,E.S.E. HOSPITAL SAN VICENTE DE PAUL,3398763.0,
EPSS17,FAMISANAR,890701715.0,E.S.E. HOSPITAL SAN ANTONIO,12575164.0,
EPSS17,FAMISANAR,890701718.0,HOSPITAL REGIONAL ALFONSO JARAMILLO SALAZAR EMPRESA SOCIAL DEL ESTADO,43586503.0,
EPSS17,FAMISANAR,890702190.0,HOSPITAL SUMAPAZ E.S.E.,3920500.0,
EPSS17,FAMISANAR,890702241.0,HOSPITAL NUESTRA SEÑORA DEL CARMEN EMPRESA SOCIAL DEL ESTADO,60907600.0,
EPSS17,FAMISANAR,890702369.0,E.S.E. CENTRAL DE URGENCIAS LOUIS PASTEUR,102107326.0,
EPSS17,FAMISANAR,890702408.0,HOSPITAL SAN ANTONIO E.S.E DE AMBALEMA,1438451.0,
EPSS17,FAMISANAR,890702476.0,HOSPITAL LA MILAGROSA EMPRESA SOCIAL DEL ESTADO,4118747.0,
EPSS17,FAMISANAR,890703266.0,HOSPITAL NUESTRA SEÑORA DE LOURDES E.S.E.,4789748.0,
EPSS17,FAMISANAR,890704495.0,HOSPITAL SAN ROQUE EMPRESA SOCIAL DEL ESTADO NIVEL I,7010741.0,
EPSS17,FAMISANAR,890704555.0,HOSPITAL CENTRO E.S.E. DE PLANADAS,5771040.0,
EPSS17,FAMISANAR,890706067.0,HOSPITAL SAN JOSÉ,130244254.0,
EPSS17,FAMISANAR,890706823.0,HOSPITAL REINA SOFIA DE ESPAÑA EMPRESA SOCIAL DEL ESTADO LERIDA TOLIMA,10638037.0,
EPSS17,FAMISANAR,890706833.0,E.S.E. HOSPITAL FEDERICO LLERAS ACOSTA,1143657057.0,
EPSS17,FAMISANAR,890801026.0,E.S.E. HOSPITAL DEPARTAMENTAL FELIPE SUAREZ,1047772.0,
EPSS17,FAMISANAR,890801099.0,ESE HOSPITAL DEPARTAMENTAL UNIVERSITARIO SANTA SOFIA DE CALDAS,2265562.0,
EPSS17,FAMISANAR,890801274.0,HOSPITAL DEPARTAMENTAL SAN CAYETANO DE MARQUETALIA EMPRESA SOCIAL DEL ESTADO E.S.E,1476490.0,
EPSS17,FAMISANAR,890801495.0,CLINICA PSIQUIATRICA SAN JUAN DE DIOS,4895969.0,
EPSS17,FAMISANAR,890801989.0,HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE,4762217.0,
EPSS17,FAMISANAR,890802036.0,E.S.E. HOSPITAL SAN MARCOS,2877433.0,
EPSS17,FAMISANAR,890805923.0,INSTITUTO OFTALMOLOGICO DE CALDAS S.A.,10192190.0,
