COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,FORMA DE CONTRATACIÓN,"TOTAL GIRO 
DICIEMBRE 2023",OBSERVACIÓN
EPSS17,Famisanar,820003291.0,EMPRESA SOCIAL DEL ESTADO RAFAEL SALGADO DE MARIPI,Evento,2020541.0,
EPSS17,Famisanar,830008300.0,CENTRO DE CONTROL DE CÁNCER SAS,Evento,71231698.0,
EPSS17,Famisanar,900182762.0,CENTRO CARDIOVASCULAR ARISTIDES SOTOMAYOR SANTA LUCIA SOCIEDAD POR ACCIONES SIMPLIFICADA-IPS ASTALUC SAS IPS,Evento,18069756.0,
EPSS17,Famisanar,900600212.0,CARDIOLOGIA SIGLO XXI,Evento,11735943.0,
EPSS17,Famisanar,800075650.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTO TOMAS,Evento,1530054.0,
EPSS17,Famisanar,802003081.0,E.S.E. HOSPITAL MUNICIPAL DE SABANAGRANDE,Evento,3165861.0,
EPSS17,Famisanar,860020283.0,E.S.E. HOSPITAL SAN JOSE DE GUADUAS,Evento,29119144.0,
EPSS17,Famisanar,890000600.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA MISERICORDIA IPS,Evento,5370478.0,
EPSS17,Famisanar,891800335.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA MARTA DE SAMACA,Evento,135971696.0,
EPSS02,Salud Total,800194627.0,E.S.E. HOSPITAL SAN JOSE DE BELALCAZAR,Evento,1052018.0,
EPSS02,Salud Total,805027287.0,E.S.E. RED DE SALUD DEL NORTE EMPRESA SOCIAL DEL ESTADO HOSPITAL JOAQUIN PAZ BORRERO,Evento,1840728.0,
EPSS02,Salud Total,860048656.0,FUNDACION OFTALMOLOGICA NACIONAL,Evento,52662146.0,
EPSS02,Salud Total,890801235.0,HOSPITAL DEPARTAMENTAL SAN RAFAEL DE RISARALDA EMPRESA SOCIAL DEL ESTADO,Evento,14339068.0,
EPSS02,Salud Total,891409390.0,RADIOLOGOS ASOCIADOS S.A.S,Evento,25985886.0,
EPSS02,Salud Total,900034131.0,ESE MORENO Y CLAVIJO,Evento,4784405.0,
EPSS02,Salud Total,900233294.0,CLINICA GENERAL DEL CARIBE S.A.,Evento,7839579.0,
EPSS02,Salud Total,900434332.0,LABORATORIO CLINICO SANTA LUCIA IPS S.A.S.,Evento,110190754.0,
EPSS02,Salud Total,802025301.0,IPS CENTRO DE ATENCION PULMONAR CAP LTDA,Evento,10956639.0,
EPSS02,Salud Total,805027261.0,E.S.E. RED DE SALUD DEL CENTRO EMPRESA SOCIAL DEL ESTADO HOSPITAL PRIMITIVO IGLESIAS,Evento,1502262.0,
EPSS02,Salud Total,890103002.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,Evento,2666731.0,
EPSS02,Salud Total,891900446.0,HOSPITAL SANTA ANA DE LOS CABALLEROS - ESE EMPRESA SOCIAL DEL ESTADO,Evento,6646506.0,
EPSS02,Salud Total,900696065.0,JOFECAD SAS,Evento,19043110.0,
EPSS17,Famisanar,800175901.0,CLINICA EMPERATRIZ SAS,Evento,24335824.0,
EPSS17,Famisanar,804017235.0,IMAGENES DE LA SABANA SAS,Evento,129216450.0,
EPSS17,Famisanar,890399020.0,FUNDACION CLINICA INFANTIL CLUB NOEL,Evento,1011801.0,
EPSS17,Famisanar,892000501.0,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO E.S.E.,Evento,852992833.0,
EPSS17,Famisanar,901137097.0,ENDOGASTRO DEL CESAR S.A.S.,Evento,6770802.0,
EPSS17,Famisanar,901153838.0,NEUMOCESAR S.A.S,Evento,4193248.0,
EPSS41,Nueva Eps,800232788.0,SOCIEDAD MEDICA VIDA S.A.S.,Evento,48465696.0,
EPSS41,Nueva Eps,822000327.0,COOPERATIVA DE UROLOGOS DEL META Y LA ORINOQUIA CUMO,Evento,102421528.0,
EPSS42,Coosalud,890907279.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,Evento,91544.71,
EPSS02,Salud Total,824000450.0,HOSPITAL SAN JUAN BOSCO E.S.E,Evento,1794889.0,
EPSS02,Salud Total,844003225.0,EMPRESA SOCIAL DEL ESTADO SALUD YOPAL,Evento,2952663.0,
EPSS02,Salud Total,900077651.0,"UNIDAD DE GASTROENTEROLOGÍA, NUTRICIÓN Y ENDOSCOPIA PEDIATRICA SAS",Evento,20693290.0,
EPSS02,Salud Total,900190045.0,ESE HOSPITAL REGIONAL MANUELA BELTRAN,Evento,6019724.0,
EPSS02,Salud Total,900261353.0,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,Evento,92617746.0,
EPSS02,Salud Total,900604660.0,PERINATAL CARE SAS,Evento,11146800.0,
EPSS02,Salud Total,900625317.0,CORPORACIÓN HOSPITAL INFANTIL CONCEJO DE MEDELLÍN,Evento,42412339.0,
EPSS17,Famisanar,800201726.0,FUNDACION POLICLINICA CIENAGA,Evento,18481307.0,
EPSS17,Famisanar,805027743.0,DUMIAN MÉDICAL S.A.S,Evento,297524290.0,
EPSS17,Famisanar,813011566.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL DEL PERPETUO SOCORRO,Evento,1419736.0,
EPSS17,Famisanar,822007837.0,AMBULANCIAS DEL LLANO SAS,Evento,12395090.0,
EPSS17,Famisanar,830071938.0,SOCIEDAD PEDIATRICA DE LOS ANDES S.A.S - SPLA S.A.S.,Evento,51457079.0,
EPSS02,Salud Total,800213121.0,CENTRO CLÍNICO CARVAJAL IPS SAS,Evento,19631337.0,
EPSS02,Salud Total,809003541.0,"HOSPITAL ""SAN ROQUE"" E.S.E. ALVARADO TOLIMA",Evento,31548085.0,
EPSS02,Salud Total,890985703.0,E.S.E. HOSPITAL MARCO FIDEL SUAREZ,Evento,137198485.0,
EPSS02,Salud Total,900196347.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA DIVINA MISERICORDIA,Evento,66294498.0,
EPSS02,Salud Total,900292961.0,CENTRO CARDIOLOGICO TODO POR EL CORAZON SAS,Evento,6963435.0,
EPSS02,Salud Total,900369003.0,HOGARSALUD IPS SOCIEDAD POR ACCIONES SIMPLIFICADAS,Evento,10892980.0,
EPSS02,Salud Total,900658587.0,CODIGO AZUL MEDICINA EN SU HOGAR S.A.S.,Evento,2533300.0,
EPSS02,Salud Total,900819828.0,ONCOSALUD INSTITUCION PRESTADORA DE SERVICIOS DE SALUD SAS,Evento,1117200.0,
EPSS02,Salud Total,804016365.0,E.S.E. HOSPITAL EL CARMEN,Evento,5167183.0,
EPSS02,Salud Total,812003726.0,E.S.E. CENTRO DE SALUD DE COTORRA,Evento,12050434.0,
EPSS02,Salud Total,890907215.0,E.S.E. HOSPITAL SAN VICENTE DE PAÚL DE CALDAS,Evento,18335662.0,
EPSS02,Salud Total,890980757.0,ESE HOSPITAL CESAR URIBE PIEDRAHITA,Evento,3714996.0,
EPSS02,Salud Total,901238038.0,NEURONAS S.A.S,Evento,31010250.0,
EPSS17,Famisanar,816002451.0,CALCULASER S.A.,Evento,4903362.0,
EPSS17,Famisanar,825003378.0,SAIS IPS SAS IMAGENOLOGIA Y HEMODINAMIA,Evento,32083800.0,
EPSS17,Famisanar,890701010.0,HOSPITAL SANTA BARBARA E.S.E. DE VENADILLO,Evento,1749794.0,
EPSS17,Famisanar,890706067.0,HOSPITAL SAN JOSÉ,Evento,154686717.0,
EPSS17,Famisanar,900196346.0,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN,Evento,2918648.0,
EPSS02,Salud Total,809000383.0,HOSPITAL LOCAL VITO FASAEL GUTIERREZ PEDRAZA E.S.E.,Evento,105455713.0,
EPSS02,Salud Total,809004280.0,HOSPITAL RICARDO ACOSTA NIVEL I EMPRESA SOCIAL DEL ESTADO,Evento,7085540.0,
EPSS02,Salud Total,812005323.0,TERAPIAS INTEGRALES S.A.S.,Evento,49001766.0,
EPSS02,Salud Total,890801495.0,CLINICA PSIQUIATRICA SAN JUAN DE DIOS,Evento,190265961.0,
EPSS02,Salud Total,900146010.0,EMPRESA SOCIAL DEL ESTADO NORTE 1 E.S.E.,Evento,2386734.0,
EPSS02,Salud Total,900267104.0,UNIDAD INTEGRAL DE REHABILITACION CARDIO-PULMONAR E.U.,Evento,13394521.0,
EPSS02,Salud Total,900296050.0,ODONTO TOTAL E.U.,Evento,24348934.0,
EPSS02,Salud Total,901627949.0,CLINICA ABATON IPS SAS,Evento,1261327.0,
EPSS17,Famisanar,800037202.0,HOSPITAL PRIMER NIVEL DE GUAMAL,Evento,14179798.0,
EPSS17,Famisanar,830009112.0,ORGANIZACIONES DE IMAGENOLOGIA COLOMBIANA OIC SA,Evento,3635500.0,
EPSS17,Famisanar,830511298.0,MULTISALUD SAS,Evento,38478501.0,
EPSS17,Famisanar,891701664.0,SOCIEDAD MEDICA DE SANTA MARTA S.A.S.,Evento,1247513.0,
EPSS17,Famisanar,900355962.0,GRUPO AVA LABZELL LIMITADA,Evento,7369091.0,
EPSS17,Famisanar,900807482.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE LA VEGA,Evento,233434696.0,
EPSS17,Famisanar,800084206.0,EMPRESA SOCIAL DEL ESTADO INSTITUTO DE SALUD DE BUCARAMANGA,Evento,17589324.0,
EPSS17,Famisanar,800200789.0,CLINICA CHIA S.A.S.,Evento,81756860.0,
EPSS17,Famisanar,809005452.0,HOSPITAL SANTA ROSA DE LIMA E. S. E.,Evento,1447365.0,
EPSS17,Famisanar,900304240.0,CENTRO DE CIRUGIA PLASTICA S.A.S,Evento,12399355.0,
EPSS17,Famisanar,832000029.0,E.S.E. HOSPITAL HILARIO LUGO DE SASAIMA,Evento,145416761.0,
EPSS17,Famisanar,890907215.0,E.S.E. HOSPITAL SAN VICENTE DE PAÚL DE CALDAS,Evento,6709974.0,
EPSS17,Famisanar,891501676.0,"HOSPITAL SUSANA LOPEZ DE VALENCIA, EMPRESA SOCIAL DEL ESTADO",Evento,4393906.0,
EPSS17,Famisanar,901133091.0,UNIDAD DE ATENCIÓN INTEGRAL SEMBRANDO ESPERANZA S.A.S,Evento,34496000.0,
EPSS17,Famisanar,804011481.0,VIVASALUD I.P.S. S.A.S,Evento,2602547.0,
EPSS17,Famisanar,808000252.0,CLINICA METROPOLITANA CMO IPS S.A.S,Evento,14846430.0,
EPSS17,Famisanar,820004962.0,SERVICIO DE AMBULANCIA INMEDIATO MEDIC S.A.S,Evento,8929672.0,
EPSS17,Famisanar,900259421.0,EMMANUEL INSTITUTO DE REHABILITACION Y HABILITACION INFANTIL S.AS,Evento,176611725.0,
EPSS17,Famisanar,900420751.0,SPORT MEDICAL CENTER IPS GUSTAVO PORTELA SAS,Evento,1404080.0,
EPSS02,Salud Total,822002459.0,EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE VILLAVICENCIO,Evento,10907234.0,
EPSS02,Salud Total,830027578.0,TORRES Y JARAMILLO S.A.S,Evento,34958156.0,
EPSS02,Salud Total,890701300.0,HOSPITAL SAN CARLOS ESE SALDAÑA TOLIMA,Evento,1211686.0,
EPSS02,Salud Total,890801160.0,HERMANAS DE LA CARIDAD DOMINICAS DE LA PRESENTACION DE LA SANTISIMA VIRGEN,Evento,20688313.0,
EPSS02,Salud Total,900000427.0,E.S.E POLICLINICO DE JUNIN,Evento,6784722.0,
EPSS02,Salud Total,900420751.0,SPORT MEDICAL CENTER IPS GUSTAVO PORTELA SAS,Evento,2648160.0,
EPSS02,Salud Total,900606427.0,UNIDAD OFTALMOLÓGICA DE ALTA TECNOLOGÍA S.A.S.,Evento,84991739.0,
EPSS17,Famisanar,800239977.0,REHABILITADORES ASOCIADOS LTDA,Evento,2739025.0,
EPSS17,Famisanar,844001355.0,HOSPITAL DE AGUAZUL JUAN HERNANDO URREGO EMPRESA SOCIAL DEL ESTADO,Evento,1926387.0,
EPSS17,Famisanar,890701459.0,E.S.E. HOSPITAL SAN JUAN BAUTISTA,Evento,5048573.0,
EPSS17,Famisanar,901282833.0,FUNDACION ARRECIFES,Evento,32161098.0,
EPSS17,Famisanar,901352353.0,CLINICA LA SAGRADA FAMILIA SAS,Evento,201046908.0,
EPSS02,Salud Total,800087565.0,SYNLAB COLOMBIA S.A.S.,Evento,312970325.0,
EPSS02,Salud Total,800191101.0,ESE HOSPITAL SAN VICENTE DE PAUL,Evento,1619882.0,
EPSS02,Salud Total,802003081.0,E.S.E. HOSPITAL MUNICIPAL DE SABANAGRANDE,Evento,2834571.0,
EPSS02,Salud Total,802006267.0,ESE CENTRO DE SALUD CON CAMAS DE PALMAR DE VARELA,Evento,6324133.0,
EPSS02,Salud Total,890202024.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS DE FLORIDABLANCA,Evento,84253551.0,
EPSS02,Salud Total,890980486.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,Evento,32532276.0,
EPSS02,Salud Total,890981726.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,Evento,23406079.0,
EPSS02,Salud Total,900009080.0,DENTISANA SAS,Evento,9006874.0,
EPSS02,Salud Total,900821367.0,HEALTH AND SAFETY H&S IPS SAS,Evento,169718607.0,
EPSS17,Famisanar,800193490.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ANA NIVEL I DEL MUNICIPIO DE FALAN,Evento,1721100.0,
EPSS17,Famisanar,813002933.0,E.S.E. HOSPITAL DIVINO NIÑO DE RIVERA,Evento,5136081.0,
EPSS17,Famisanar,860013779.0,ASOCIACIÓN PROFAMILIA,Evento,223799392.0,
EPSS17,Famisanar,860037950.0,FUNDACION SANTA FE DE BOGOTA,Evento,38227100.0,
EPSS17,Famisanar,890906793.0,LABORATORIO MEDICO ECHAVARRIA SAS,Evento,2952078.0,
EPSS17,Famisanar,900413177.0,FUNDACION FUNPAZ,Evento,13619979.0,
EPSS17,Famisanar,890501019.0,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,Evento,3065371.0,
EPSS17,Famisanar,900038024.0,ALIANZA DIAGNOSTICA S.A.,Evento,21103771.0,
EPSS17,Famisanar,900103925.0,ELECTROFISIATRIA SAS,Evento,105574300.0,
EPSS17,Famisanar,900145581.0,EMPRESA SOCIAL DEL ESTADO ESE CENTRO I,Evento,1528218.0,
EPSS17,Famisanar,900500653.0,CAD VIDA IPS S.A.S,Evento,8246444.0,
EPSS17,Famisanar,806007650.0,CENTRO RADIO-ONCOLOGICO DEL CARIBE S.A.S.,Evento,14828508.0,
EPSS17,Famisanar,830110098.0,FUNDACION CENTRO DE PSICOLOGIA CLINICA Y DE FAMILIA ANITA,Evento,3244420.0,
EPSS17,Famisanar,900066347.0,E.S.E. HOSPITAL REGIONAL SAN GIL,Evento,86761425.0,
EPSS17,Famisanar,900177340.0,DENTI-SONRIA LTDA,Evento,1494940.0,
EPSS17,Famisanar,900233294.0,CLINICA GENERAL DEL CARIBE S.A.,Evento,8046050.0,
EPSS17,Famisanar,813011706.0,EMPRESA SOCIAL DEL ESTADO ANA SILVIA MALDONADO JIMENEZ,Evento,1531645.0,
EPSS17,Famisanar,819002551.0,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD PAZ DEL RIO,Evento,12251338.0,
EPSS17,Famisanar,900284591.0,CENTRO CARDIOVASCULAR COLOMBIANO SAS SIGLA CC CARDIOVASCULAR SAS,Evento,106889505.0,
EPSS17,Famisanar,900614113.0,VITALMEDIC&ASOCIADOS SAS,Evento,18984560.0,
EPSS17,Famisanar,900959051.0,SUBRED INTEGRADA DE SERVICIOS DE SALUD CENTRO ORIENTE E.S.E,Evento,379104457.0,
EPSS41,Nueva Eps,890702369.0,E.S.E. CENTRAL DE URGENCIAS LOUIS PASTEUR,Evento,40104035.0,
EPSS41,Nueva Eps,900404554.0,SOCIEDAD REGIONAL DE CIRUGIA OCULAR S.A.S.,Evento,184460911.0,
EPSS17,Famisanar,824003102.0,CENTRAL DE PATOLOGIA DEL CESAR LTDA,Evento,10974876.0,
EPSS17,Famisanar,860015929.0,E.S.E. HOSPITAL SALAZAR VILLETA,Evento,181520466.0,
EPSS17,Famisanar,890704555.0,HOSPITAL CENTRO E.S.E. DE PLANADAS,Evento,2269637.0,
EPSS17,Famisanar,900123436.0,SOCIEDAD INTEGRAL DE ESPECIALISTAS EN SALUD S.A.S SIGLA SIES SALUD S.A.S,Evento,16791256.0,
EPSS02,Salud Total,800179966.0,IPS CLINICA REINA CATALINA S.A.S.,Evento,1324659090.0,
EPSS02,Salud Total,800227072.0,EUSALUD S.A,Evento,152668725.0,
EPSS02,Salud Total,823002800.0,OFTALMOLOGOS ASOCIADOS DE LA COSTA SAS,Evento,255635836.0,
EPSS02,Salud Total,890103406.0,ESE HOSPITAL DE PUERTO COLOMBIA,Evento,10962904.0,
EPSS02,Salud Total,890304155.0,E.S.E. HOSPITAL DEPARTAMENTAL PSIQUIATRICO UNIVERSITARIO DEL VALLE,Evento,77531318.0,
EPSS02,Salud Total,890700666.0,HOSPITAL SAN JUAN DE DIOS HONDA EMPRESA SOCIAL DEL ESTADO,Evento,532211700.0,
EPSS02,Salud Total,890906347.0,ESE HOSPITAL MANUEL URIBE ANGEL,Evento,35263751.0,
EPSS02,Salud Total,900169684.0,EMPRESA SOCIAL DEL ESTADO SAN JUAN DE BETULIA,Evento,1129901.0,
EPSS02,Salud Total,900373544.0,LABORATORIO CLINICO CRISTIAM GRAM IPS S.A.S,Evento,20560684.0,
EPSS02,Salud Total,900422064.0,CENTRO ESPECIALIZADO DE UROLOGIA S.A.S,Evento,6978229.0,
EPSS02,Salud Total,900532504.0,DAVITA S.A.S.,Evento,607326935.0,
EPSS02,Salud Total,900763296.0,FUNDACIÓN A CORAZÓN ABIERTO POR SOLEDAD - FUCASOL,Evento,2510797.0,
EPSS05,Sanitas,813004018.0,ESE CENTRO DE SALUD MIGUEL BARRETO LOPEZ DE TELLO,Evento,132775177.0,
EPSS05,Sanitas,820001181.0,ASORSALUD SM LTDA,Evento,22105641.0,
EPSS05,Sanitas,860005114.0,MESSER COLOMBIA S.A.,Evento,224450970.0,
EPSS05,Sanitas,890324177.0,FUNDACION VALLE DEL LILI,Evento,376400956.0,
EPSS05,Sanitas,890399020.0,FUNDACION CLINICA INFANTIL CLUB NOEL,Evento,75017383.0,
EPSS05,Sanitas,890480135.0,FUNDACION HOSPITAL INFANTIL NAPOLEON FRANCO PAREJA,Evento,1875666.0,
EPSS05,Sanitas,891200622.0,ESE HOSPITAL LORENCITA VILLEGAS DE SANTOS,Evento,178329146.0,
EPSS05,Sanitas,891780185.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO JULIO MENDEZ BARRENECHE,Evento,18455612.0,
EPSS05,Sanitas,891855438.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE DUITAMA,Evento,52815715.0,
EPSS05,Sanitas,892170002.0,ESE HOSPITAL SAN AGUSTIN DE FONSECA,Evento,102019298.0,
EPSS05,Sanitas,900057926.0,MEDICINA Y TECNOLOGIA EN SALUD S.A.S,Evento,2254021.0,
EPSS05,Sanitas,900075758.0,GASTROQUIRURGICA S.A.S.,Evento,40800600.0,
EPSS05,Sanitas,900355491.0,LIMEQ SAS,Evento,11258842.0,
EPSS05,Sanitas,900562845.0,FUNDACION IPS UNIVERSIDAD AUTONOMA DE MANIZALES,Evento,4729490.0,
EPSS05,Sanitas,900887865.0,ENDOCRINORTE S.A.S,Evento,7464900.0,
EPSS10,Suramericana,800006509.0,COUNTRY SCAN SAS,Evento,6212373.0,
EPSS10,Suramericana,800024390.0,DIME CLINICA NEUROCARDIOVASCULAR S.A,Evento,60455910.0,
EPSS10,Suramericana,800139366.0,HOSPITAL GENERAL SAN ISIDRO EMPRESA SOCIAL DEL ESTADO,Evento,76679924.0,
EPSS10,Suramericana,800166631.0,UNIDAD ESTOMATOLOGICA LAS VEGAS S.A,Evento,10946114.0,
EPSS10,Suramericana,802013023.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL MATERNO INFANTIL CIUDADELA METROPOLITANA DE SOLEDAD,Evento,1651912.0,
EPSS10,Suramericana,802016266.0,INVERSIONES IMÁGENES VITALES DE LA COSTA S.A,Evento,3952397.0,
EPSS10,Suramericana,806010305.0,ESE HOSPITAL LOCAL CARTAGENA DE INDIAS,Evento,9254318.0,
EPSS10,Suramericana,810002335.0,CENTRO DE DIAGNOSTICO UROLOGICO S.A C.D.U.S.A,Evento,16513818.0,
EPSS10,Suramericana,830027158.0,RIESGO DE FRACTURA S.A. CAYRE,Evento,3033661.0,
EPSS10,Suramericana,890000448.0,ESE HOSPITAL SAN VICENTE DE PAUL,Evento,646237.0,
EPSS10,Suramericana,890980003.0,EMPRESA SOCIAL DEL ESTADO SAN JUAN DE DIOS,Evento,29073125.0,
EPSS10,Suramericana,890980814.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL,Evento,25822847.0,
EPSS10,Suramericana,891301121.0,E.S.E. HOSPITAL SAN ROQUE EMPRESA SOCIAL DEL ESTADO,Evento,1110495.0,
EPSS10,Suramericana,900103025.0,ASOCIACION COOMETAS CAMPESINAS Y SALUDARTE,Evento,3106047.0,
EPSS10,Suramericana,900236008.0,CUIDARTE EN CASA SAS,Evento,1602064.0,
EPSS10,Suramericana,900462440.0,VITALEM IPS SAS,Evento,35957438.0,
EPSS10,Suramericana,900483518.0,HUMANIZAR SALUD INTEGRAL S.A.S.,Evento,2337027.0,
EPSS10,Suramericana,900578105.0,CORPORACIÓN SALUD UN,Evento,50005095.0,
EPSS10,Suramericana,900713295.0,COLPODIAGNOSTICO S.A.S,Evento,17235832.0,
EPSS10,Suramericana,900959051.0,SUBRED INTEGRADA DE SERVICIOS DE SALUD CENTRO ORIENTE E.S.E,Evento,39960512.0,
EPSS10,Suramericana,901152693.0,COSTA CARIBE Y/O IPS SALUD VIDA S.A.S,Evento,23313232.0,
EPSS10,Suramericana,901221353.0,ORTOCLINIC DEL CARIBE S.A.S.,Evento,6793775.0,
EPSS10,Suramericana,901525447.0,CENTRO DE DIAGNOSTICO Y ATENCION DEL CARIBE SAS,Evento,2143554.0,
EPSS10,Suramericana,901550788.0,JOHNSON & JOHNSON MEDTECH COLOMBIA S.A.S,Evento,7885949.0,
EPSS17,Famisanar,860013570.0,CAJA DE COMPENSACION FAMILIAR CAFAM,Evento,4213860780.21,
EPSS41,Nueva Eps,832001966.0,ESE HOSPITAL SAN JOSE DEL GUAVIARE,Evento,1956607211.59,
EPSS42,Coosalud,890503772.0,UNIOPTICA LIMITADA,Evento,1192820.45,
EPSS42,Coosalud,900196366.0,E.S.E HOSPITAL SAN ANTONIO DE PADUA,Evento,7914555.19,
ESS024,Coosalud,800154347.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA CANDELARIA,Evento,17416667.0,
ESS024,Coosalud,802007798.0,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE GALAPA,Evento,2777778.0,
ESS024,Coosalud,806005602.0,ESE HOSPITAL LOCAL TURBACO,Evento,6092354.0,
ESS024,Coosalud,806007923.0,E.S.E. HOSPITAL LOCAL ARJONA,Evento,3927273.0,
ESS024,Coosalud,819000736.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL RAFAEL PABA MANJARREZ,Evento,45028140.0,
ESS024,Coosalud,819001302.0,E.S.E. HOSPITAL LOCAL DE TENERIFE,Evento,1450200.0,
ESS024,Coosalud,881862576.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAGRADO CORAZON DE JESUS DE SOCHA,Evento,25779292.0,
ESS024,Coosalud,891855039.0,HOSPITAL REGIONAL DE SOGAMOSO EMPRESA SOCIAL DEL ESTADO,Evento,597221072.0,
ESS024,Coosalud,899999147.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,Evento,1354374.0,
ESS024,Coosalud,900249014.0,CLINICA COLOMBIANA DEL RIÑON S.A,Evento,80172637.0,
ESS024,Coosalud,900261353.0,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,Evento,159971170.0,
ESS024,Coosalud,900294794.0,COMITE DE ESTUDIOS MEDICOS S.A.S,Evento,247575542.0,
ESS024,Coosalud,900803163.0,AMBULANCIAS AB IPS S.A.S,Evento,12740000.0,
EPSS17,Famisanar,800150497.0,ESE HOSPITAL FRANCISCO CANOSSA,Evento,1059757.0,
EPSS17,Famisanar,844004197.0,RED SALUD CASANARE E.S.E.,Evento,6805258.0,
EPSS17,Famisanar,860006656.0,FUNDACION ABOOD SHAIO,Evento,137426823.0,
EPSS17,Famisanar,890212568.0,FUNDACION CARDIOVASCULAR DE COLOMBIA,Evento,34676382.0,
EPSS17,Famisanar,900095253.0,IPS CLINICA PROSEGUIR SAS,Evento,4133568.0,
EPSS17,Famisanar,806010305.0,ESE HOSPITAL LOCAL CARTAGENA DE INDIAS,Evento,7454282.0,
EPSS17,Famisanar,860024026.0,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,Evento,186135930.0,
EPSS17,Famisanar,891800023.0,CLINICA TUNDAMA S.A.,Evento,14243413.0,
EPSS17,Famisanar,901222485.0,GRUPO AVA LABZELL REFERENCE SAS,Evento,4621678.0,
EPSS17,Famisanar,890103406.0,ESE HOSPITAL DE PUERTO COLOMBIA,Evento,2753105.0,
EPSS17,Famisanar,890203436.0,ESE HOSPITAL SAN JUAN DE DIOS DE LEBRIJA,Evento,1936998.0,
EPSS17,Famisanar,900138815.0,UNIDAD MATERNO INFANTIL DEL TOLIMA S.A.,Evento,32777246.0,
EPSS17,Famisanar,900305406.0,EMPRESA ASOCIATIVA DE TRABAJO MULTIASISTIR,Evento,5060539.0,
EPSS17,Famisanar,900702981.0,CLINICA CENTENARIO S.A.S,Evento,151772410.0,
EPSS17,Famisanar,890907254.0,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,Evento,3066746.0,
EPSS17,Famisanar,900190045.0,ESE HOSPITAL REGIONAL MANUELA BELTRAN,Evento,110182766.0,
EPSS17,Famisanar,900361147.0,CLINICA DE ENFERMEDADES DIGESTIVAS SAS,Evento,4864739.0,
EPSS17,Famisanar,900385265.0,HOUSE CARE MEDICAL IPS S.A.S,Evento,33050546.0,
EPSS17,Famisanar,900949608.0,CENTRO ESPECIALIZADO EN IMAGENES MAMARIAS S.A.S,Evento,1536935.0,
EPSS17,Famisanar,800255963.0,CLINICA SAN JOSE SAS,Evento,146146068.0,
EPSS17,Famisanar,891480036.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL SANTA ROSA DE CABAL,Evento,34134216.0,
EPSS17,Famisanar,891580002.0,HOSPITAL UNIVERSITARIO SAN JOSE DE POPAYAN E.S.E.,Evento,7039296.0,
EPSS17,Famisanar,900094475.0,EMPRESA SOCIAL DEL ESTADO MERCEDES TELLEZ DE PRADILLA (E.S.E.) HOSPITAL VIANI PRIMER NIVEL DE ATENCION,Evento,3375085.0,
EPSS17,Famisanar,900146010.0,EMPRESA SOCIAL DEL ESTADO NORTE 1 E.S.E.,Evento,1436629.0,
EPSS17,Famisanar,830511202.0,SALUD PLENA SAS,Evento,3844652.0,
EPSS17,Famisanar,890203373.0,ESE HOSPITAL CAICEDO Y FLOREZ,Evento,1168786.0,
EPSS17,Famisanar,891200240.0,HOSPITAL INFANTIL LOS ANGELES,Evento,6881630.0,
EPSS17,Famisanar,900124874.0,PROJECTION LIFE COLOMBIA,Evento,35128688.0,
EPSS17,Famisanar,816001182.0,AUDIFARMA S.A.,Evento,1465563.0,
