COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,"TOTAL GIRO ($)
MARZO 2023",OBSERVACIÓN
EPSS17,FAMISANAR,817003166.0,CLÍNICA LA ESTANCIA S. A.,1032075,
EPSS17,FAMISANAR,819000134.0,CENTRO CARDIOVASCULAR DEL MAGDALENA S.A.,71555559,
EPSS17,FAMISANAR,819002551.0,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD PAZ DEL RIO,4473697,
EPSS17,FAMISANAR,819003863.0,PREVENCION Y SALUD INTEGRAL PARA LA FAMILIA IPS LTDA,5344953,
EPSS17,FAMISANAR,819005499.0,LITOPRADO SAS,2733746,
EPSS17,FAMISANAR,819006193.0,INSTITUTO NEUROPSIQUIATRICO NUESTRA SEÑORA DEL CARMEN INSECAR,60014682,
EPSS17,FAMISANAR,820001181.0,ASORSALUD SM LTDA,119330900,
EPSS17,FAMISANAR,820002654.0,DISTRIMEQ S.A.S.,13443481,
EPSS17,FAMISANAR,820002928.0,NEFROBOYACA SAS,18892937,
EPSS17,FAMISANAR,820003850.0,EMPRESA SOCIAL DEL ESTADO SANTIAGO DE TUNJA,68764974,
EPSS17,FAMISANAR,820004962.0,SERVICIO DE AMBULANCIA INMEDIATO MEDIC S.A.S,8805091,
EPSS17,FAMISANAR,820005389.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE CHIQUINQUIRA,114427071,
EPSS17,FAMISANAR,821000831.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL RUBEN CRUZ VELEZ,10342449,
EPSS17,FAMISANAR,821003143.0,E.S.E. HOSPITAL DEPARTAMENTAL CENTENARIO DE SEVILLA EMPRESA SOCIAL DEL ESTADO (SEDE 0001),2249034,
EPSS17,FAMISANAR,822000946.0,MEDICINA NUCLEAR DIAGNOSTICA S.A.S.,11966004,
EPSS17,FAMISANAR,822001338.0,CLINICA DEL SISTEMA NERVIOSO S.A.S,10330841,
EPSS17,FAMISANAR,822002459.0,EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE VILLAVICENCIO,6246670,
EPSS17,FAMISANAR,822006595.0,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",22215902,
EPSS17,FAMISANAR,822007351.0,CENTRO OFTALMOLOGICO DEL LLANO S.A.,69054337,
EPSS17,FAMISANAR,822007837.0,AMBULANCIAS DEL LLANO SAS,7167992,
EPSS17,FAMISANAR,823004940.0,DRUG STORE SAS,54607178,
EPSS17,FAMISANAR,824000426.0,ESE HOSPITAL LOCAL CURUMANI CRISTIAN MORENO PALLARES,3792746,
EPSS17,FAMISANAR,824000469.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SOCORRO,1229890,
EPSS17,FAMISANAR,824000543.0,ESE HOSPITAL JORGE ISAAC RINCON TORRES,1294100,
EPSS17,FAMISANAR,824001252.0,CLINICA ERASMO LTDA,26190623,
EPSS17,FAMISANAR,824002277.0,CLINICA BUENOS AIRES S.A:S,94051020,
EPSS17,FAMISANAR,824003102.0,CENTRAL DE PATOLOGIA DEL CESAR LTDA,56468085,
EPSS17,FAMISANAR,824003994.0,CENTRO INTEGRAL DE OTORRINOLARINGOLOGIA DOCTOR LUIS ANGEL RODRIGUEZ BOLAÑO SAS,16778557,
EPSS17,FAMISANAR,824004330.0,MEDICINA NUCLEAR SA,74622447,
EPSS17,FAMISANAR,824005216.0,SOCIEDAD DE UROLOGIA CESAR S. A.S,27816679,
EPSS17,FAMISANAR,824005588.0,LABORATORIOS NANCY FLOREZ GARCIA S.A.S,7702540,
EPSS17,FAMISANAR,824005609.0,ASISTENCIA MEDICA INMEDIATA AMEDI S.A.S.,96760458,
EPSS17,FAMISANAR,824005694.0,CENTRO REGIONAL DE ONCOLOGIA SAS,24371014,
EPSS17,FAMISANAR,824006352.0,OFTALMOLOGOS ASOCIADOS S.A.S.,110755634,
EPSS17,FAMISANAR,824006480.0,IMAGEN RADIOLOGICA DIAGNOSTICA S.A.S,3029850,
EPSS17,FAMISANAR,825003378.0,SAIS IPS SAS IMAGENOLOGIA Y HEMODINAMIA,23704934,
EPSS17,FAMISANAR,826000261.0,SERVICIOS INTEGRALES DE REHABILITACION EN BOYACA LIMITADA - SIREB LTDA.,186345277,
EPSS17,FAMISANAR,828000386.0,ESE HOSPITAL MALVINAS HECTOR OROZCO OROZCO,2884550,
EPSS17,FAMISANAR,829001846.0,EMPRESA SOCIAL DEL ESTADO BARRANCABERMEJA,8996651,
EPSS17,FAMISANAR,830009112.0,ORGANIZACIONES DE IMAGENOLOGIA COLOMBIANA OIC SA,28589915,
EPSS17,FAMISANAR,830010337.0,SANOFI-AVENTIS DE COLOMBIA S.A.,34033520,
EPSS17,FAMISANAR,830023819.0,LOGISTICA PARA DISPOSITIVOS MEDICOS SAS,21611075,
EPSS17,FAMISANAR,830027158.0,RIESGO DE FRACTURA S.A. CAYRE,9386700,
EPSS17,FAMISANAR,830053297.0,INSTITUTO OFTALMOLOGICO SALAMANCA S.A IOSAL,111903081,
EPSS17,FAMISANAR,830064212.0,UMAF LIMITADA,22166963,
EPSS17,FAMISANAR,830070284.0,RESONANCIA MAGNETICA DEL COUNTRY S.A.,55394433,
EPSS17,FAMISANAR,830074717.0,FUNDACION AMAR,30594723,
EPSS17,FAMISANAR,830100595.0,CENTRO DE INVESTIGACIONES DEL SISTEMA NERVIOSO S.A.S. SIGLA GRUPO CISNE S.A.S.,103506033,
EPSS17,FAMISANAR,830108095.0,FUNDACION SUEÑO VIGILIA COLOMBIANA FUNDASUVICOL,10450954,
EPSS17,FAMISANAR,830110098.0,FUNDACION CENTRO DE PSICOLOGIA CLINICA Y DE FAMILIA ANITA,12587240,
EPSS17,FAMISANAR,830113849.0,CLINICA JUAN N CORPAS LTDA.,179835531,
EPSS17,FAMISANAR,830120825.0,LINEA MEDICA DE AMBULANCIAS S.A.S.,134563883,
EPSS17,FAMISANAR,830124110.0,SALUD VITAL DE COLOMBIA IPS SAS,35299500,
EPSS17,FAMISANAR,830144683.0,MEDYTECH INTERNATIONAL LIMITADA,74209908,
EPSS17,FAMISANAR,830504400.0,CENTRO MEDICO VALLE DE ATRIZ E.U.,1727093,
EPSS17,FAMISANAR,830507245.0,CLINICA JERUSALEN,6740946,
EPSS17,FAMISANAR,830510985.0,"UNIDAD DE DIAGNOSTICOS Y TRATAMIENTOS UROLOGICOS S.A. "" UROMED S.A.""",13266714,
EPSS17,FAMISANAR,830511202.0,SALUD PLENA SAS,3260207,
EPSS17,FAMISANAR,830512772.0,SIKUANY S.A.S,14509616,
EPSS17,FAMISANAR,830512886.0,DENTISTETIC S.A.S,7634994,
EPSS17,FAMISANAR,830514240.0,DIAGNOSTIMED S.A.,19730378,
EPSS17,FAMISANAR,830515000.0,UNIDAD RESPIRATORIA RESPIRAR S.A.S,7007449,
EPSS17,FAMISANAR,832000029.0,E.S.E. HOSPITAL HILARIO LUGO DE SASAIMA,73184513,
EPSS17,FAMISANAR,832001411.0,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,1632354545,
EPSS17,FAMISANAR,832001465.0,E.S.E. HOSPITAL SAN ANTONIO DE ANOLAIMA,23848050,
EPSS17,FAMISANAR,832001966.0,ESE HOSPITAL SAN JOSE DEL GUAVIARE,2773600,
EPSS17,FAMISANAR,832002436.0,ESE HOSPITAL PROFESOR JORGE CAVELIER -I- NIVEL DE ATENCION CAJICA,67593451,
EPSS17,FAMISANAR,832004115.0,UNIDAD MEDICA ORLUZ SAS,113252509,
EPSS17,FAMISANAR,832007272.0,CENTRO DE SALUD DE FOSCA E.S.E.,38380442,
EPSS17,FAMISANAR,832008321.0,EMPRESA SOCIAL DEL ESTADO E.S.E. CENTRO DE SALUD DE TAUSA,14959051,
EPSS17,FAMISANAR,832010240.0,E.S.E. CENTRO DE SALUD CUCUNUBA,5328413,
EPSS17,FAMISANAR,832010436.0,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,418751637,
EPSS17,FAMISANAR,832011441.0,E.S.E. HOSPITAL NUESTRA SEÑORA DEL ROSARIO SUESCA,58538073,
EPSS17,FAMISANAR,836000386.0,I.P.S. DEL MUNICIPIO DE CARTAGO EMPRESA SOCIAL DEL ESTADO,19999628,
EPSS17,FAMISANAR,837000708.0,INSTITUCION PRESTADORA DE SERVICIOS DE SALUD LOS ANGELES IPS,6172126,
EPSS17,FAMISANAR,837000974.0,SOCIEDAD LAS LAJAS S.A.S.,1094641,
EPSS17,FAMISANAR,844001355.0,HOSPITAL DE AGUAZUL JUAN HERNANDO URREGO EMPRESA SOCIAL DEL ESTADO,4460469,
EPSS17,FAMISANAR,844002258.0,CLINICA MEISEL S.A.S.,38932150,
EPSS17,FAMISANAR,844003225.0,EMPRESA SOCIAL DEL ESTADO SALUD YOPAL,2415502,
EPSS17,FAMISANAR,844004197.0,RED SALUD CASANARE E.S.E.,3493012,
EPSS17,FAMISANAR,846000253.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL,1876488,
EPSS17,FAMISANAR,860001475.0,CLÍNICA SANTO TOMÁS SA,99777051,
EPSS17,FAMISANAR,860002541.0,CLINICA DE MARLY S.A,17538968,
EPSS17,FAMISANAR,860007760.0,HERMANAS HOSPITALARIAS DEL SAGRADO CORAZÓN DE JESÚS,4273988,
EPSS17,FAMISANAR,860009555.0,E.S.E. HOSPITAL SANTA MATILDE DE MADRID,228283516,
EPSS17,FAMISANAR,860010783.0,CONGREGACION DE DOMINICAS DE SANTA CATALINA DE SENA,50768562,
EPSS17,FAMISANAR,860015929.0,E.S.E. HOSPITAL SALAZAR VILLETA,176780488,
EPSS17,FAMISANAR,860020094.0,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE EL COLEGIO,421787905,
EPSS17,FAMISANAR,860020283.0,E.S.E. HOSPITAL SAN JOSE DE GUADUAS,36885334,
EPSS17,FAMISANAR,860023878.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL DIVINO SALVADOR DE SOPO,139174147,
EPSS17,FAMISANAR,860024026.0,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,160855324,
EPSS17,FAMISANAR,860024030.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL DIOGENES TRONCOSO DE PUERTO SALGAR,5427467,
EPSS17,FAMISANAR,860024766.0,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,109344798,
EPSS17,FAMISANAR,860035447.0,E.S.E. HOSPITAL SAN ANTONIO DE GUATAVITA,326433433,
EPSS17,FAMISANAR,860037592.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,194584170,
EPSS17,FAMISANAR,860039431.0,FUNDACION PARA LA REHABILITACION DE ALCOHOLICOS Y ADICTOS-FUNDAR,67611562,
EPSS17,FAMISANAR,860040094.0,OXIGENOS DE COLOMBIA LTDA PODRA USAR LA SIGLA OXICOL LTDA.,59996384,
EPSS17,FAMISANAR,860053761.0,CLINICA DE OJOS (CLINOJOS) S.A. / CLINOJOS S.A.,17037471,
EPSS17,FAMISANAR,860060016.0,ESE HOSPITAL SAN FRANCISCO,1635220,
EPSS17,FAMISANAR,860066767.0,CENTRO INTEGRAL DE REHABILITACION COLOMBIA - CIREC,33864500,
EPSS17,FAMISANAR,860070301.0,CRUZ ROJA COLOMBIANA SECCIONAL CUNDINAMARCA Y BOGOTA,25873189,
EPSS17,FAMISANAR,860516579.0,SUPERAR LTDA,27576481,
EPSS17,FAMISANAR,881862576.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAGRADO CORAZON DE JESUS DE SOCHA,2360260,
EPSS17,FAMISANAR,890000600.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA MISERICORDIA IPS,1706130,
EPSS17,FAMISANAR,890000905.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL PIO X DEL MUNICIPIO DE LA TEBAIDA QUINDIO,2368032,
EPSS17,FAMISANAR,890000992.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL MENTAL DE FILANDIA,1127824,
EPSS17,FAMISANAR,890101815.0,JOHNSON & JOHNSON DE COLOMBIA SA,32167744,
EPSS17,FAMISANAR,890103406.0,ESE HOSPITAL DE PUERTO COLOMBIA,3498065,
EPSS17,FAMISANAR,890112801.0,FUNDACIÓN HOSPITAL UNIVERSIDAD DEL NORTE,14161002,
EPSS17,FAMISANAR,890113431.0,CEDIUL S.A.,11370300,
EPSS17,FAMISANAR,890117677.0,CLINICA MEDIESP S.A.S.,33723211,
EPSS17,FAMISANAR,890200500.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL PSIQUIÁTRICO SAN CAMILO,60364152,
EPSS17,FAMISANAR,890201578.0,CAJA DE COMPENSACION FAMILIAR COMFENALCO SANTANDER,10061269,
EPSS17,FAMISANAR,890202024.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS DE FLORIDABLANCA,2906588,
EPSS17,FAMISANAR,890203436.0,ESE HOSPITAL SAN JUAN DE DIOS DE LEBRIJA,3458660,
EPSS17,FAMISANAR,890204789.0,E.S.E. HOSPITAL INTEGRADO SAN ANTONIO,1749225,
EPSS17,FAMISANAR,890205283.0,RADIOLOGICA S.A.S.,2374014,
EPSS17,FAMISANAR,890205456.0,ESE HOSPITAL INTEGRADO SAN BERNARDO,4451689,
EPSS17,FAMISANAR,890206257.0,PATOLOGIA Y CITOLOGIA S.A.S.,18566491,
EPSS17,FAMISANAR,890208758.0,CLINICA MATERNO INFANTIL SAN LUIS S.A,9791670,
EPSS17,FAMISANAR,890211722.0,CLINICA SAN PABLO SA,16729491,
EPSS17,FAMISANAR,890212568.0,FUNDACION CARDIOVASCULAR DE COLOMBIA,119835234,
EPSS17,FAMISANAR,890300513.0,CLINICA DE OCCIDENTE,1556851,
EPSS17,FAMISANAR,890306950.0,E.S.E. HOSPITAL PILOTO JAMUNDI EMPRESA SOCIAL DEL ESTADO,4231609,
EPSS17,FAMISANAR,890400693.0,CLINICA BLAS DE LEZO S.A.,86854867,
EPSS17,FAMISANAR,890480135.0,FUNDACION HOSPITAL INFANTIL NAPOLEON FRANCO PAREJA,59191656,
EPSS17,FAMISANAR,890501019.0,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,1510461,
EPSS17,FAMISANAR,890501438.0,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,1116063,
EPSS17,FAMISANAR,890680014.0,SANATORIO DE AGUA DE DIOS E.S.E.,190696613,
EPSS17,FAMISANAR,890680025.0,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,2129783564,
EPSS17,FAMISANAR,890680027.0,E.S.E. HOSPITAL PEDRO LEON ALVAREZ DIAZ,413274871,
EPSS17,FAMISANAR,890680031.0,E.S.E. HOSPITAL SAN ANTONIO DE ARBELAEZ,92081240,
EPSS17,FAMISANAR,890680032.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN FRANCISCO DE VIOTA,6629318,
EPSS17,FAMISANAR,890680033.0,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,164197673,
EPSS17,FAMISANAR,890700901.0,HOSPITAL SAN VICENTE DE PAUL EMPRESA SOCIAL DEL ESTADO,4710600,
EPSS17,FAMISANAR,890701033.0,E.S.E. HOSPITAL SAN RAFAEL DE EL ESPINAL EMPRESA SOCIAL DEL ESTADO,8583886,
EPSS17,FAMISANAR,890701715.0,E.S.E. HOSPITAL SAN ANTONIO,2153600,
EPSS17,FAMISANAR,890702369.0,E.S.E. CENTRAL DE URGENCIAS LOUIS PASTEUR,2095725,
EPSS17,FAMISANAR,890703630.0,SOCIEDAD MÉDICOQUIRÚRGICA DEL TOLIMA SOCIEDAD ANÓNIMA Y/O CLÍNICA TOLIMA S.A.,36828547,
EPSS17,FAMISANAR,890801201.0,CRUZ ROJA COLOMBIANA SECCIONAL CALDAS,41338712,
EPSS17,FAMISANAR,890801495.0,CLINICA PSIQUIATRICA SAN JUAN DE DIOS,16505862,
EPSS17,FAMISANAR,890805923.0,INSTITUTO OFTALMOLOGICO DE CALDAS S.A.,11465107,
EPSS17,FAMISANAR,890900518.0,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,54041738,
EPSS17,FAMISANAR,890902922.0,UNIVERSIDAD PONTIFICIA BOLIVARIANA,9808457,
EPSS17,FAMISANAR,890904646.0,"HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO",1741558,
EPSS17,FAMISANAR,890906793.0,LABORATORIO MEDICO ECHAVARRIA SAS,8556688,
EPSS17,FAMISANAR,890982264.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,3184247,
EPSS17,FAMISANAR,890985703.0,E.S.E. HOSPITAL MARCO FIDEL SUAREZ,1341227,
EPSS17,FAMISANAR,891180117.0,E.S.E. HOSPITAL DEPARTAMENTAL SAN ANTONIO DE PADUA DE LA PLATA,2589902,
EPSS17,FAMISANAR,891180198.0,E.S.E. HOSPITAL MUNICIPAL SAN ANTONIO DE TIMANA,1361060,
EPSS17,FAMISANAR,891180268.0,E.S.E. HOSPITAL UNIVERSITARIO HERNANDO MONCALEANO PERDOMO DE NEIVA,181001790,
EPSS17,FAMISANAR,891190011.0,E.S.E. HOSPITAL SAN RAFAEL,14933752,
EPSS17,FAMISANAR,891200209.0,FUNDACION HOSPITAL SAN PEDRO,124069421,
EPSS17,FAMISANAR,891200240.0,HOSPITAL INFANTIL LOS ANGELES,58301860,
EPSS17,FAMISANAR,891200528.0,E.S.E. HOSPITAL UNIVERSITARIO DEPARTAMENTAL DE NARIÑO,242632660,
EPSS17,FAMISANAR,891380054.0,FUNDACION HOSPITAL SAN JOSE DE BUGA,5270061,
EPSS17,FAMISANAR,891408851.0,ANALIZAR LABORATORIO CLINICO AUTOMATIZADO S.A.S.,116289313,
EPSS17,FAMISANAR,891409390.0,RADIOLOGOS ASOCIADOS S.A.S,120939902,
EPSS17,FAMISANAR,891411743.0,CLINICA DE FRACTURAS S.A.S,39591253,
EPSS17,FAMISANAR,891480000.0,CAJA DE COMPENSACION FAMILIAR DE RISARALDA COMFAMILIAR RISARALDA,79244504,
EPSS17,FAMISANAR,891580002.0,HOSPITAL UNIVERSITARIO SAN JOSE DE POPAYAN E.S.E.,17335709,
EPSS17,FAMISANAR,891702882.0,CENTRO DE CIRUGIA OCULAR LTDA,4021994,
EPSS17,FAMISANAR,891780008.0,E.S.E. HOSPITAL SAN RAFAEL,2893188,
EPSS17,FAMISANAR,891780185.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO JULIO MENDEZ BARRENECHE,6111159,
EPSS17,FAMISANAR,891800023.0,CLINICA TUNDAMA S.A.,43271895,
EPSS17,FAMISANAR,891800231.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO SAN RAFAEL DE TUNJA,1394090562,
EPSS17,FAMISANAR,891800335.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA MARTA DE SAMACA,132778581,
EPSS17,FAMISANAR,891800395.0,HOSPITAL REGIONAL DE MONIQUIRA ESE,255041666,
EPSS17,FAMISANAR,891800570.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL JOSE CAYETANO VASQUEZ,172361649,
EPSS17,FAMISANAR,891800611.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA,128361555,
EPSS17,FAMISANAR,891800644.0,ESE HOSPITAL SAN VICENTE DE RAMIRIQUI,2423817,
EPSS17,FAMISANAR,891800906.0,ESE HOSPITAL SAN FRANCISCO DE VILLA DE LEYVA,118176423,
EPSS17,FAMISANAR,891800982.0,EMPRESA SOCIAL DEL ESTADO CENTRO DE REHABILITACION INTEGRAL DE BOYACA,10482731,
EPSS17,FAMISANAR,891855029.0,HOSPITAL REGIONAL DE LA ORINOQUIA E.S.E.,5224430,
EPSS17,FAMISANAR,891855039.0,HOSPITAL REGIONAL DE SOGAMOSO EMPRESA SOCIAL DEL ESTADO,58636103,
EPSS17,FAMISANAR,891855209.0,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE PAIPA,68147447,
EPSS17,FAMISANAR,891855438.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE DUITAMA,41306729,
EPSS17,FAMISANAR,891855439.0,E.S.E. HOSPITAL ANDRES GIRARDOT DE GUICAN,1212630,
EPSS17,FAMISANAR,891856161.0,CLINICA EL LAGUITO S.A,9370244,
EPSS17,FAMISANAR,891856372.0,CLINICA DE ESPECIALISTAS LTDA.,23431789,
EPSS17,FAMISANAR,892000264.0,E.S.E. HOSPITAL MUNICIPAL DE ACACIAS,34194224,
EPSS17,FAMISANAR,892000501.0,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO E.S.E.,206515551,
EPSS17,FAMISANAR,892001990.0,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD MEDINA,46284095,
EPSS17,FAMISANAR,892115010.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL NIVEL II,9676744,
EPSS17,FAMISANAR,892120115.0,ESE HOSPITAL SAN JOSE DE MAICAO,2952932,
EPSS17,FAMISANAR,892170002.0,ESE HOSPITAL SAN AGUSTIN DE FONSECA,1051049,
EPSS17,FAMISANAR,892300445.0,ESE HOSPITAL REGIONAL DE AGUACHICA JOSE DAVID PADILLA VILLAFAÑE,10748317,
EPSS17,FAMISANAR,899999032.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE LA SAMARITANA,2522842616,
EPSS17,FAMISANAR,899999092.0,INSTITUTO NACIONAL DE CANCEROLOGIA - EMPRESA SOCIAL DEL ESTADO,1937842779,
EPSS17,FAMISANAR,899999147.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,382822245,
EPSS17,FAMISANAR,899999150.0,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,18780612,
EPSS17,FAMISANAR,899999151.0,E.S.E HOSPITAL SAN RAFAEL DE FACATATIVÁ,2400329721,
EPSS17,FAMISANAR,899999156.0,E.S.E. HOSPITAL SAN ANTONIO CHIA,30125145,
EPSS17,FAMISANAR,899999158.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,82433622,
EPSS17,FAMISANAR,899999161.0,ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA,1227485,
EPSS17,FAMISANAR,899999163.0,E.S.E. HOSPITAL SAN FRANCISCO DE GACHETA,132391512,
EPSS17,FAMISANAR,899999164.0,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,62392548,
EPSS17,FAMISANAR,899999165.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSE,234535633,
EPSS17,FAMISANAR,900000427.0,E.S.E POLICLINICO DE JUNIN,1710370,
EPSS17,FAMISANAR,900002780.0,FUNDACIÓN CAMPBELL,9514483,
EPSS17,FAMISANAR,900004059.0,HOSPITAL DE CASTILLA LA NUEVA ESE,6506287,
EPSS17,FAMISANAR,900004894.0,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,184771078,
EPSS17,FAMISANAR,900006669.0,OTOMED ASISTENCIA MEDICA LTDA,15779345,
EPSS17,FAMISANAR,900007922.0,AUDIOMEDICA S.A.S.,54673281,
EPSS17,FAMISANAR,900008328.0,CLINICA INTEGRAL DE EMERGENCIAS LAURA DANIELA S.A.,73821885,
EPSS17,FAMISANAR,900009080.0,DENTISANA SAS,22897270,
EPSS17,FAMISANAR,900010842.0,CAN 2005 S EN C,35086545,
EPSS17,FAMISANAR,900012660.0,CARDENAS VISION S.A.S,123519304,
EPSS17,FAMISANAR,900025621.0,RADIOLOGIA E IMAGENES SAS,76790345,
EPSS17,FAMISANAR,900027397.0,CLINICA HIGEA IPS S.A.,13449615,
EPSS17,FAMISANAR,900031644.0,MEDYDONT IPS,1849577,
EPSS17,FAMISANAR,900033752.0,UNIVER PLUS,18550724,
EPSS17,FAMISANAR,900036553.0,E.S.E. HOSPITAL SAN ANTONIO DEL TEQUENDAMA,14054267,
EPSS17,FAMISANAR,900038024.0,ALIANZA DIAGNOSTICA S.A.,51799997,
EPSS17,FAMISANAR,900053354.0,HORIZONTES ABA TERAPIA INTEGRAL LIMITADA,15426180,
EPSS17,FAMISANAR,900054442.0,CLINICA DEL DOLOR Y CUIDADO PALIATIVO ALIVIAR SAS,7811700,
EPSS17,FAMISANAR,900063271.0,CENTRO DE SERVICIOS SANTANGEL SAS,23389962,
EPSS17,FAMISANAR,900064250.0,UNIDAD PRIMARIA DE ATENCION SAN NICOLAS,41980246,
EPSS17,FAMISANAR,900065988.0,VITAL LIFE SAS,6244912,
EPSS17,FAMISANAR,900066345.0,E.S.E. HOSPITAL LOCAL DE PIEDECUESTA,1582118,
EPSS17,FAMISANAR,900066347.0,E.S.E. HOSPITAL REGIONAL SAN GIL,35980560,
EPSS17,FAMISANAR,900066797.0,CLINICA DE LA VISION OAB SAS,21697939,
EPSS17,FAMISANAR,900073081.0,SERVICLINICOS DROMEDICA S.A,70772128,
EPSS17,FAMISANAR,900074059.0,GENETICA HUMANA E.U.,58893660,
EPSS17,FAMISANAR,900077520.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE SAN CARLOS DE GUAROA,19891702,
EPSS17,FAMISANAR,900077584.0,COOPERATIVA DE SERVICIOS INTEGRALES DE SALUD RED MEDICRON IPS,4543414,
EPSS17,FAMISANAR,900077651.0,"UNIDAD DE GASTROENTEROLOGÍA, NUTRICIÓN Y ENDOSCOPIA PEDIATRICA SAS",47986650,
EPSS17,FAMISANAR,900081746.0,FUNDACION GRUPO INTEGRA,56456861,
EPSS17,FAMISANAR,900091143.0,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,7849218,
EPSS17,FAMISANAR,900094475.0,EMPRESA SOCIAL DEL ESTADO MERCEDES TELLEZ DE PRADILLA (E.S.E.) HOSPITAL VIANI PRIMER NIVEL DE ATENCION,2618062,
EPSS17,FAMISANAR,900105596.0,CENTRO DE APOYO TERAPEUTICO REHABILITAR SAS,7007093,
EPSS17,FAMISANAR,900119357.0,SALUD MEDICOS ESPECIALISTAS S.A,20268155,
EPSS17,FAMISANAR,900123612.0,NEFROUROS MOM SAS,115632892,
EPSS17,FAMISANAR,900124455.0,SMITH & NEPHEW COLOMBIA SAS,17367187,
EPSS17,FAMISANAR,900129296.0,EMPRESA SOCIAL DEL ESTADO CAYETANO MARIA DE ROJAS,51486458,
EPSS17,FAMISANAR,900133836.0,VIVIR GENERA SALUD S.A.S.,78008672,
EPSS17,FAMISANAR,900135240.0,IPS CENTRO MEDICO SANTA MARIA LIMITADA,22702435,
EPSS17,FAMISANAR,900136865.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DEL MAGDALENA MEDIO,19628410,
EPSS17,FAMISANAR,900138386.0,CENTRO DE REHABILITACIÓN INTEGRAL XIMENA GONZÁLEZ S.A.S,1913920,
EPSS17,FAMISANAR,900138815.0,UNIDAD MATERNO INFANTIL DEL TOLIMA S.A.,163969871,
EPSS17,FAMISANAR,900142282.0,FUNDACION CLINICA LETICIA,1056324,
EPSS17,FAMISANAR,900143844.0,CENTRO DE ENFERMEDADES GASTROINTESTINALES DEL CESAR SAS. GASTROCESAR SAS.,18227991,
EPSS17,FAMISANAR,900145579.0,EMPRESA SOCIAL DEL ESTADO POPAYAN E.S.E.,9732871,
EPSS17,FAMISANAR,900145767.0,ESE SUR OCCIDENTE,2730826,
