COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,"TOTAL GIRO 
SEPTIEMBRE 2023",OBSERVACIÓN
EPSS05,SANITAS,890305496,E.S.E. HOSPITAL LOCAL JOSE RUFINO VIVAS EMPRESA SOCIAL DEL ESTADO,1212600,
EPSS05,SANITAS,890306215,CRUZ ROJA COLOMBIANA SECCIONAL VALLE DEL CAUCA,1844200,
EPSS05,SANITAS,890306950,E.S.E. HOSPITAL PILOTO JAMUNDI EMPRESA SOCIAL DEL ESTADO,73764660,
EPSS05,SANITAS,890307200,CLÍNICA IMBANACO S.A.S.,526986463,
EPSS05,SANITAS,890309115,E.S.E. HOSPITAL LOCAL YOTOCO EMPRESA SOCIAL DEL ESTADO,1164180,
EPSS05,SANITAS,890312380,ESE HOSPITAL SAN JORGE,1604061,
EPSS05,SANITAS,890324177,FUNDACION VALLE DEL LILI,255995434,
EPSS05,SANITAS,890326698,INSTITUTO OCULAR DE OCCIDENTE SAS,3494798,
EPSS05,SANITAS,890399020,FUNDACION CLINICA INFANTIL CLUB NOEL,22431223,
EPSS05,SANITAS,890400693,CLINICA BLAS DE LEZO S.A.,58417945,
EPSS05,SANITAS,890500060,CLINICA SANTA ANA S.A.,10157891,
EPSS05,SANITAS,890501019,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,355428562,
EPSS05,SANITAS,890501438,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,73945499,
EPSS05,SANITAS,890506459,CLINICA Y DROGUERIA NTRA SRA DE TORCOROMA S.A.S.,123785573,
EPSS05,SANITAS,890680014,SANATORIO DE AGUA DE DIOS E.S.E.,2431641,
EPSS05,SANITAS,890680025,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,96018495,
EPSS05,SANITAS,890680027,E.S.E. HOSPITAL PEDRO LEON ALVAREZ DIAZ,10048355,
EPSS05,SANITAS,890680032,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN FRANCISCO DE VIOTA,1266875,
EPSS05,SANITAS,890680033,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,2913272,
EPSS05,SANITAS,890700666,HOSPITAL SAN JUAN DE DIOS HONDA EMPRESA SOCIAL DEL ESTADO,21512954,
EPSS05,SANITAS,890700901,HOSPITAL SAN VICENTE DE PAUL EMPRESA SOCIAL DEL ESTADO,2426980,
EPSS05,SANITAS,890700907,HOSPITAL SAN ANTONIO E.S.E.,1334516,
EPSS05,SANITAS,890701010,HOSPITAL SANTA BARBARA E.S.E. DE VENADILLO,4293629,
EPSS05,SANITAS,890701033,E.S.E. HOSPITAL SAN RAFAEL DE EL ESPINAL EMPRESA SOCIAL DEL ESTADO,13260776,
EPSS05,SANITAS,890701078,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA LUCIA DE CAJAMARCA,3398906,
EPSS05,SANITAS,890701353,NUEVO HOSPITAL LA CANDELARIA,6457251,
EPSS05,SANITAS,890701459,E.S.E. HOSPITAL SAN JUAN BAUTISTA,66541638,
EPSS05,SANITAS,890701718,HOSPITAL REGIONAL ALFONSO JARAMILLO SALAZAR EMPRESA SOCIAL DEL ESTADO,7917809,
EPSS05,SANITAS,890701922,HOSPITAL LA MISERICORDIA E.S.E,1256800,
EPSS05,SANITAS,890702241,HOSPITAL NUESTRA SEÑORA DEL CARMEN EMPRESA SOCIAL DEL ESTADO,2364576,
EPSS05,SANITAS,890703266,HOSPITAL NUESTRA SEÑORA DE LOURDES E.S.E.,24210040,
EPSS05,SANITAS,890703803,INSTIT DE REHABILIT DEL TOL IDEAL,10871534,
EPSS05,SANITAS,890704495,HOSPITAL SAN ROQUE EMPRESA SOCIAL DEL ESTADO NIVEL I,2287312,
EPSS05,SANITAS,890706067,HOSPITAL SAN JOSÉ,9992651,
EPSS05,SANITAS,890706833,E.S.E. HOSPITAL FEDERICO LLERAS ACOSTA,14077622,
EPSS05,SANITAS,890801160,HERMANAS DE LA CARIDAD DOMINICAS DE LA PRESENTACION DE LA SANTISIMA VIRGEN,2647543,
EPSS05,SANITAS,890801201,CRUZ ROJA COLOMBIANA SECCIONAL CALDAS,15030497,
EPSS05,SANITAS,890801495,CLINICA PSIQUIATRICA SAN JUAN DE DIOS,89792794,
EPSS05,SANITAS,890802036,E.S.E. HOSPITAL SAN MARCOS,1381231,
EPSS05,SANITAS,890806490,CAJA DE COMPENSACION FAMILIAR DE CALDAS,4919979,
EPSS05,SANITAS,890807591,SERVICIOS ESPECIALES DE SALUD-SES HOSPITAL UNIVERSITARIO DE CALDAS,8994506,
EPSS05,SANITAS,890901825,FUNDACIÓN CLÍNICA NOEL,6778641,
EPSS05,SANITAS,890901826,HOSPITAL PABLO TOBON URIBE,336500811,
EPSS05,SANITAS,890903777,SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA,60410339,
EPSS05,SANITAS,890904646,"HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO",1144033,
EPSS05,SANITAS,890905166,"E.S.E. HOSPITAL MENTAL DE ANTIOQUIA ""MARÍA UPEGUI - HOMO""",7097578,
EPSS05,SANITAS,890905843,COMUNIDAD DE HERMANAS DOMINICAS DE LA PRESENTACION DE LA SANTISIMA VIRGEN DE TOURS PROVINCIA DE MEDELLIN,82972272,
EPSS05,SANITAS,890906347,ESE HOSPITAL MANUEL URIBE ANGEL,70722513,
EPSS05,SANITAS,890906793,LABORATORIO MEDICO ECHAVARRIA SAS,5220658,
EPSS05,SANITAS,890907254,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,16653623,
EPSS05,SANITAS,890911816,CLINICA MEDELLIN S.A.S.,1086015,
EPSS05,SANITAS,890919272,"ASOCIACIÓN MEDELLIN DE LUCHA CONTRA EL CANCER """"MEDICANCER""""""",147564151,
EPSS05,SANITAS,890930071,ESCANOGRAFÍA NEUROLÓGICA S.A,53814804,
EPSS05,SANITAS,890933123,DEPARTAMENTO DE RADIOLOGIA S.A,1107144,
EPSS05,SANITAS,890938774,CLINICA DEL PRADO S.A.S,57141116,
EPSS05,SANITAS,890981374,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,26167449,
EPSS05,SANITAS,890981536,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,1219803,
EPSS05,SANITAS,890981719,E.S.E. NUETRA SEÑORA DE LA CANDELARIA,1109844,
EPSS05,SANITAS,891000736,E.S.E. HOSPITAL SAN NICOLAS,1471022,
EPSS05,SANITAS,891001122,CLINICA MONTERIA S.A,1532612,
EPSS05,SANITAS,891180026,E.S.E. HOSPITAL DEPARTAMENTAL SAN VICENTE DE PAUL DE GARZON,630458859,
EPSS05,SANITAS,891180065,ESE HOSPITAL SAN ANTONIO,121544259,
EPSS05,SANITAS,891180098,HOSPITAL DEPARTAMENTAL MARIA INMACULADA ESE,26882706,
EPSS05,SANITAS,891180117,E.S.E. HOSPITAL DEPARTAMENTAL SAN ANTONIO DE PADUA DE LA PLATA,145394390,
EPSS05,SANITAS,891180134,E.S.E. HOSPITAL DEPARTAMENTAL SAN ANTONIO DE PITALITO,214300392,
EPSS05,SANITAS,891180190,ESE HOSPITAL NUESTRA SEÑORA DE FATIMA DE SUAZA,70013926,
EPSS05,SANITAS,891180198,E.S.E. HOSPITAL MUNICIPAL SAN ANTONIO DE TIMANA,81910230,
EPSS05,SANITAS,891180232,E.S.E. HOSPITAL SAN ANTONIO DE TARQUI,96707656,
EPSS05,SANITAS,891180238,E.S.E. HOSPITAL SAN CARLOS DE AIPE,82092376,
EPSS05,SANITAS,891180268,E.S.E. HOSPITAL UNIVERSITARIO HERNANDO MONCALEANO PERDOMO DE NEIVA,668580562,
EPSS05,SANITAS,891200032,CLINICA NUESTRA SEÑORA DE FATIMA S.A.,3866597,
EPSS05,SANITAS,891200209,FUNDACION HOSPITAL SAN PEDRO,95806690,
EPSS05,SANITAS,891200240,HOSPITAL INFANTIL LOS ANGELES,9857867,
EPSS05,SANITAS,891200274,HOSPITAL SAN RAFAEL DE PASTO,25582313,
EPSS05,SANITAS,891200528,E.S.E. HOSPITAL UNIVERSITARIO DEPARTAMENTAL DE NARIÑO,4053880,
EPSS05,SANITAS,891200543,HOSPITAL SAN CARLOS E.S.E.,76709880,
EPSS05,SANITAS,891200622,ESE HOSPITAL LORENCITA VILLEGAS DE SANTOS,174485340,
EPSS05,SANITAS,891200638,CEHANI ESE,4031456,
EPSS05,SANITAS,891200679,EMPRESA SOCIAL DEL ESTADO HOSPITAL JOSÉ MARÍA HERNÁNDEZ,4082187,
EPSS05,SANITAS,891200952,E.S.E HOSPITAL EDUARDO SANTOS,33417271,
EPSS05,SANITAS,891201578,SERVICIOS AEREOS PANAMERICANOS SAS,46666667,
EPSS05,SANITAS,891201845,ESE HOSPITAL PÍO XII,2587016,
EPSS05,SANITAS,891300047,CLINICA PALMIRA S.A.,37775932,
EPSS05,SANITAS,891301447,E.S.E HOSPITAL LOCAL ULPIANO TASCON QUINTERO,5094107,
EPSS05,SANITAS,891380054,FUNDACION HOSPITAL SAN JOSE DE BUGA,44290058,
EPSS05,SANITAS,891380070,E.S.E. HOSPITAL DEL ROSARIO EMPRESA SOCIAL DEL ESTADO,1980100,
EPSS05,SANITAS,891380103,E.S.E. HOSPITAL SAN RAFAEL EMPRESA SOCIAL DEL ESTADO,12419146,
EPSS05,SANITAS,891408586,LIGA CONTRA EL CANCER RISARALDA,549546134,
EPSS05,SANITAS,891408747,ESE HOSPITAL SAN JOSE MARSELLA,1022803,
EPSS05,SANITAS,891409390,RADIOLOGOS ASOCIADOS S.A.S,86327346,
EPSS05,SANITAS,891409981,CLINICA LOS ROSALES S.A,210289735,
EPSS05,SANITAS,891411663,ESE HOSPITAL SANTA MÓNICA,112432976,
EPSS05,SANITAS,891412134,E.S.E. HOSPITAL MENTALUNIVERSITARIO DE RISARALDA,14684294,
EPSS05,SANITAS,891480000,CAJA DE COMPENSACION FAMILIAR DE RISARALDA COMFAMILIAR RISARALDA,49545925,
EPSS05,SANITAS,891480036,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL SANTA ROSA DE CABAL,1339437,
EPSS05,SANITAS,891500084,HOSPITAL FRANCISCO DE PAULA SANTANDER E.S.E. NIVEL II,75341445,
EPSS05,SANITAS,891500736,E.S.E. HOSPITAL NIVEL I EL BORDO,10320506,
EPSS05,SANITAS,891501676,"HOSPITAL SUSANA LOPEZ DE VALENCIA, EMPRESA SOCIAL DEL ESTADO",10867746,
EPSS05,SANITAS,891580002,HOSPITAL UNIVERSITARIO SAN JOSE DE POPAYAN E.S.E.,4508993,
EPSS05,SANITAS,891600091,CAJA DE COMPENSACION FAMILIAR DEL CHOCO,30219926,
EPSS05,SANITAS,891800231,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO SAN RAFAEL DE TUNJA,50174822,
EPSS05,SANITAS,891800335,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA MARTA DE SAMACA,6728953,
EPSS05,SANITAS,891800395,HOSPITAL REGIONAL DE MONIQUIRA ESE,26272719,
EPSS05,SANITAS,891800611,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA,4133297,
EPSS05,SANITAS,891800644,ESE HOSPITAL SAN VICENTE DE RAMIRIQUI,3460766,
EPSS05,SANITAS,891800906,ESE HOSPITAL SAN FRANCISCO DE VILLA DE LEYVA,8406774,
EPSS05,SANITAS,891800982,EMPRESA SOCIAL DEL ESTADO CENTRO DE REHABILITACION INTEGRAL DE BOYACA,45691587,
EPSS05,SANITAS,891855029,HOSPITAL REGIONAL DE LA ORINOQUIA E.S.E.,16810186,
EPSS05,SANITAS,891855039,HOSPITAL REGIONAL DE SOGAMOSO EMPRESA SOCIAL DEL ESTADO,17547005,
EPSS05,SANITAS,891855209,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE PAIPA,28902867,
EPSS05,SANITAS,891855438,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE DUITAMA,31902505,
EPSS05,SANITAS,891855492,ESE SALUD AQUITANIA,1039800,
EPSS05,SANITAS,891856161,CLINICA EL LAGUITO S.A,6584226,
EPSS05,SANITAS,891856372,CLINICA DE ESPECIALISTAS LTDA.,94407397,
EPSS05,SANITAS,891900356,E.S.E. HOSPITAL SANTANDER EMPRESA SOCIAL DEL ESTADO,1109603,
EPSS05,SANITAS,891900367,HOSPITAL GONZALO CONTRERAS EMPRESA SOCIAL DEL ESTADO,1306931,
EPSS05,SANITAS,891900441,HOSPITAL DEPARTAMENTAL SAN RAFAEL DE ZARZAL E.S.E.,1500334,
EPSS05,SANITAS,891900481,E.S.E. HOSPITAL NUESTRA SEÑORA DE LOS SANTOS,1266584,
EPSS05,SANITAS,891900650,E.S.E. HOSPITAL SAN BERNABE EMPRESA SOCIAL DEL ESTADO,2192066,
EPSS05,SANITAS,891901082,HOSPITAL SAN RAFAEL EMPRESA SOCIAL DEL ESTADO,1751369,
EPSS05,SANITAS,891901158,E.S.E HOSPITAL DEPARTAMENTAL TOMAS URIBE URIBE DE TULUA EMPRESA SOCIAL DEL ESTADO,194274891,
EPSS05,SANITAS,892000264,E.S.E. HOSPITAL MUNICIPAL DE ACACIAS,72161712,
EPSS05,SANITAS,892000458,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE SAN MARTIN DE LOS LLANOS,2005532,
EPSS05,SANITAS,892000501,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO E.S.E.,41833456,
EPSS05,SANITAS,892001990,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD MEDINA,22952320,
EPSS05,SANITAS,892002811,UNIDAD DE DIAGNOSTICO S.A.S.,39243497,
EPSS05,SANITAS,892115009,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DE LOS REMEDIOS,1455421,
EPSS05,SANITAS,892120115,ESE HOSPITAL SAN JOSE DE MAICAO,6993123,
EPSS05,SANITAS,892170002,ESE HOSPITAL SAN AGUSTIN DE FONSECA,37110662,
EPSS05,SANITAS,892200273,CLINICA LAS PEÑITAS S.A.S,63246288,
EPSS05,SANITAS,892201100,LIGA CONTRA EL CÁNCER SECCIONAL SUCRE,20757617,
EPSS05,SANITAS,892300445,ESE HOSPITAL REGIONAL DE AGUACHICA JOSE DAVID PADILLA VILLAFAÑE,3597690,
EPSS05,SANITAS,899999017,SOCIEDAD DE CIRUGIA DE BOGOTA HOSPITAL DE SAN JOSE,18764187,
EPSS05,SANITAS,899999032,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE LA SAMARITANA,19597309,
EPSS05,SANITAS,899999147,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,1786649,
EPSS05,SANITAS,899999150,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,2089420,
EPSS05,SANITAS,899999151,E.S.E HOSPITAL SAN RAFAEL DE FACATATIVÁ,117205736,
EPSS05,SANITAS,899999156,E.S.E. HOSPITAL SAN ANTONIO CHIA,98820711,
EPSS05,SANITAS,899999158,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,1137258,
EPSS05,SANITAS,899999163,E.S.E. HOSPITAL SAN FRANCISCO DE GACHETA,30441796,
EPSS05,SANITAS,900000410,CENTRO DE SALUD ANCUYA E.S.E.,48664008,
EPSS05,SANITAS,900004059,HOSPITAL DE CASTILLA LA NUEVA ESE,1099400,
EPSS05,SANITAS,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,3487240,
EPSS05,SANITAS,900006037,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE SANTANDER,9010557,
EPSS05,SANITAS,900006221,AMBULANCIAS AEREAS DE COLOMBIA S.A.S.,366048000,
EPSS05,SANITAS,900007679,CENTRO VISUAL MODERNO S.A.S.,23793290,
EPSS05,SANITAS,900007922,AUDIOMEDICA S.A.S.,131487478,
EPSS05,SANITAS,900008882,CENTRO DE MOVIMIENTO EJERCICIO Y REHABILITACIÓN S.A.S.- C MOVER S.A.S.,50111131,
EPSS05,SANITAS,900011436,PALERMO IMAGEN LTDA,4985827,
EPSS05,SANITAS,900011833,IPS UNIDAD MEDICA SANTANA S.A.S,1871083,
EPSS05,SANITAS,900012819,DIAC S.A.S,60043710,
EPSS05,SANITAS,900017916,SERVICIOS ESPECIALIZADOS FCB S.A.S,83116078,
EPSS05,SANITAS,900022253,OFTALMOSANITAS CALI SAS,17500991,
EPSS05,SANITAS,900033752,UNIVER PLUS,16880156,
EPSS05,SANITAS,900034131,ESE MORENO Y CLAVIJO,22784553,
EPSS05,SANITAS,900036553,E.S.E. HOSPITAL SAN ANTONIO DEL TEQUENDAMA,1122425,
EPSS05,SANITAS,900036695,INTENSIVISTAS MRC IPS S.A,16254172,
EPSS05,SANITAS,900038024,ALIANZA DIAGNOSTICA S.A.,16896989,
EPSS05,SANITAS,900038926,PROMOTORA MEDICA Y ODONTOLOGICA DE ANTIOQUIA S.A,1667261,
EPSS05,SANITAS,900049461,FISIOPRAXIS S.A.S IPS,37481200,
EPSS05,SANITAS,900053354,HORIZONTES ABA TERAPIA INTEGRAL LIMITADA,155611354,
EPSS05,SANITAS,900054442,CLINICA DEL DOLOR Y CUIDADO PALIATIVO ALIVIAR SAS,126735279,
EPSS05,SANITAS,900054666,UNIDAD CARDIOLOGICA Y PERINATAL DEL HUILA LTDA,102212262,
EPSS05,SANITAS,900057926,MEDICINA Y TECNOLOGIA EN SALUD S.A.S,65393293,
EPSS05,SANITAS,900059039,CENTRO NEUPSIQUIATRICO EL DIVINO NINO,4436624,
EPSS05,SANITAS,900059534,INTERGASTRO S.A,43205397,
EPSS05,SANITAS,900066345,E.S.E. HOSPITAL LOCAL DE PIEDECUESTA,106132203,
EPSS05,SANITAS,900066347,E.S.E. HOSPITAL REGIONAL SAN GIL,375214693,
EPSS05,SANITAS,900067136,E.S.E. HOSPITAL REGIONAL DE VELEZ,95425371,
EPSS05,SANITAS,900067169,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE GARCIA ROVIRA,745402327,
EPSS05,SANITAS,900073081,SERVICLINICOS DROMEDICA S.A,2187604,
EPSS05,SANITAS,900074359,UCIMED S.A,13509283,
EPSS05,SANITAS,900075758,GASTROQUIRURGICA S.A.S.,51026700,
EPSS05,SANITAS,900077520,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE SAN CARLOS DE GUAROA,8225218,
EPSS05,SANITAS,900077584,COOPERATIVA DE SERVICIOS INTEGRALES DE SALUD RED MEDICRON IPS,24169219,
EPSS05,SANITAS,900077651,"UNIDAD DE GASTROENTEROLOGÍA, NUTRICIÓN Y ENDOSCOPIA PEDIATRICA SAS",9509235,
EPSS05,SANITAS,900081746,FUNDACION GRUPO INTEGRA,143291493,
EPSS05,SANITAS,900082202,CLINICA CENTRAL O.H.L. LTDA,247565437,
EPSS05,SANITAS,900091143,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,16728334,
EPSS05,SANITAS,900091261,SOCIEDAD DE INFECTOLOGOS DEL CARIBE COLOMBIANO SAS SICAC,8665600,
EPSS05,SANITAS,900091644,CEDIT DEL SUR SAS,25823000,
EPSS05,SANITAS,900094112,SERVICIOS INTEGRALES EN SALUD MENTAL LTDA,1951399,
EPSS05,SANITAS,900095253,IPS CLINICA PROSEGUIR SAS,53400000,
EPSS05,SANITAS,900095504,UNIDAD HEMATO-ONCOLOGCA Y RADIOTERAPIA DEL CARIBE S.A.S,26478577,
EPSS05,SANITAS,900098476,FUNDACION HOSPITAL INFANTIL UNIVERSITARIO DE SAN JOSE,46785637,
EPSS05,SANITAS,900105595,IPSSANARSALUDSAS,2816000,
EPSS05,SANITAS,900106018,GAVAVISION UNIDAD DE ESPECIALISTAS S.A.S,13136844,
EPSS05,SANITAS,900110940,INVERSIONES LUCEDMARB S.A,35622701,
EPSS05,SANITAS,900112351,UNIDAD HEMATO ONCOLOGICA ESPECIALIZADA IPS SAS,43124013,
EPSS05,SANITAS,900115642,RAYOS X E IMAGENES DIAGNOSTICAS RADIOSALUD S.A.S,50140623,
EPSS05,SANITAS,900116413,IPS UNIONSALUD SAS,1047573,
EPSS05,SANITAS,900119472,IPS TOLUSALUD LTDA,2468908,
EPSS05,SANITAS,900120098,INSTITUTO DE MEDICINA NUCLEAR S.A,11067072,
EPSS05,SANITAS,900123436,SOCIEDAD INTEGRAL DE ESPECIALISTAS EN SALUD S.A.S SIGLA SIES SALUD S.A.S,1019498433,
EPSS05,SANITAS,900123612,NEFROUROS MOM SAS,34801597,
EPSS05,SANITAS,900124603,CLINICA MED S.A.S,128820829,
EPSS05,SANITAS,900124874,PROJECTION LIFE COLOMBIA,39526315,
EPSS05,SANITAS,900125582,CENTRO DE SALUD HERMES ANDRADE MEJIA ESE TANGUA,32584500,
EPSS05,SANITAS,900126464,E.S.E CENTRO DE SALUD SAN ISIDRO DE EL PEÑOL,28447750,
EPSS05,SANITAS,900127207,E.S.E. CENTRO DE SALUD SAN SEBASTIAN,6484320,
EPSS05,SANITAS,900127211,E.S.E. CENTRO HOSPITAL SAN JUAN BAUTISTA,74468230,
EPSS05,SANITAS,900129308,CIFEL CENTRO DE INVESTIGACION EN FISIATRIA Y ELECTRODIAGNOSTICO S.A.S. SIGLA: CIFEL S.A.S,427171573,
EPSS05,SANITAS,900133836,VIVIR GENERA SALUD S.A.S.,4210705,
EPSS05,SANITAS,900134497,E.S.E. CENTRO DE SALUD NUESTRA SEÑORA DE FÁTIMA,35484677,
EPSS05,SANITAS,900137119,HOME GROUP S.A.S,4499124,
EPSS05,SANITAS,900138649,MEDICENTER ESPECIALIZADO LTDA,87591770,
EPSS05,SANITAS,900138758,CLINICA DE ESPECIALIDADES OFTALMOLOGICAS S.A.S,15504792,
EPSS05,SANITAS,900140292,ESE CENTRO DE SALUD SAN JUAN BOSCO,15178309,
EPSS05,SANITAS,900141467,SALUD RENAL S.A.,1087136,
EPSS05,SANITAS,900142282,FUNDACION CLINICA LETICIA,79997529,
EPSS05,SANITAS,900142579,E.S.E. CENTRO DE SALUD VIRGEN DE LOURDES,91537914,
EPSS05,SANITAS,900143844,CENTRO DE ENFERMEDADES GASTROINTESTINALES DEL CESAR SAS. GASTROCESAR SAS.,43406774,
EPSS05,SANITAS,900144397,IPSI WAYUU ANASHII,13916000,
EPSS05,SANITAS,900145238,UNIDAD MEDICA UROLOGICA DE NARIÑO LTDA. UROLAN LTDA.,76542591,
EPSS05,SANITAS,900145581,EMPRESA SOCIAL DEL ESTADO ESE CENTRO I,9613601,
EPSS05,SANITAS,900145585,EMPRESA SOCIAL DEL ESTADO TIERRADENTRO ESE,1043700,
EPSS05,SANITAS,900146006,EMPRESA SOCIAL DEL ESTADO ESE NORTE 2,28981949,
EPSS05,SANITAS,900146010,EMPRESA SOCIAL DEL ESTADO NORTE 1 E.S.E.,1198928,
EPSS05,SANITAS,900153346,CENTRO HOSPITAL SAN LUIS E.S.E.,2243125,
EPSS05,SANITAS,900154361,E.S.E. CENTRO DE SALUD DEL TABLON DE GOMEZ,29496385,
EPSS05,SANITAS,900161856,SONIA VALENCIA REHABILITACION INTEGRAL IPS SAS,86392937,
EPSS05,SANITAS,900164285,CLINICA SAN MARTIN BARRANQUILLA LTDA,116940421,
EPSS05,SANITAS,900166069,MULTI IMÁGENES MÉDICAS S.A.S,87150884,
EPSS05,SANITAS,900168938,CLINICA OFTALMOLOGICA DAJUD SAS,18525287,
EPSS05,SANITAS,900172745,UNIDAD DE DIAGNOSTICO GINECOLOGICO Y PRENATAL SER MUJER S.A.S,3208434,
EPSS05,SANITAS,900173178,OPTIMUS CENTRO DE ATENCION INTEGRAL EN SALUD SAS,1113657,
EPSS05,SANITAS,900175569,CARIBBEAN ORTHODONTICS AND DENTAL SPECIALITIES LTDA. CODES CARIBBEAN,1567326,
EPSS05,SANITAS,900180747,IPS PUENTE DEL MEDIO,126043491,
EPSS05,SANITAS,900181419,MEINTEGRAL S.A.S,24205609,
EPSS05,SANITAS,900186318,INSTITUTO RADIOLOGICO DEL SUROCCIDENTE SAS,1717386,
EPSS05,SANITAS,900190045,ESE HOSPITAL REGIONAL MANUELA BELTRAN,230710793,
EPSS05,SANITAS,900190473,IPS MUNICIPAL DE IPIALES E.S.E.,28664498,
EPSS05,SANITAS,900191362,SOCIEDAD DE OFTALMOLOGIA Y CIRUGIA PLASTICA DE CUCUTA S.A.,4778800,
EPSS05,SANITAS,900192544,CENTRO HOSPITAL DE LA FLORIDA EMPRESA SOCIAL DEL ESTADO,4753168,
EPSS05,SANITAS,900192832,E.S.E. CENTRO DE SALUD SAN LORENZO,4575789,
EPSS05,SANITAS,900193162,INSTITUTO DE ULTRATECNOLOGIA MEDICA S A S,108357331,
EPSS05,SANITAS,900193988,UROCLINICA DE CORDOBA SAS,6603475,
EPSS05,SANITAS,900196201,PROGRAMA MADRE CANGURO INTEGRAL LTDA,18124923,
EPSS05,SANITAS,900196346,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN,1339062,
EPSS05,SANITAS,900196366,E.S.E HOSPITAL SAN ANTONIO DE PADUA,2880964,
EPSS05,SANITAS,900197094,IPS KINESIS SAS,34996870,
EPSS05,SANITAS,900202707,GASTRORIENTE SA,2269489,
EPSS05,SANITAS,900204682,SOCIEDAD CARDIOVASCULAR DEL EJE CAFETERO S.A.,35648806,
EPSS05,SANITAS,900210003,IPSI AYUULEEPALA WAYUU,11882000,
EPSS05,SANITAS,900210981,CORPORACIÓN HOSPITALARIA JUAN CIUDAD,856878754,
EPSS05,SANITAS,900211460,E.S.E. SOR TERESA ADELE,16063153,
EPSS05,SANITAS,900213617,CORPORACION CLINICA PRIMAVERA,142048224,
EPSS05,SANITAS,900214841,SANTANDEREANA DE UROLOGIA SAS,1666000,
EPSS05,SANITAS,900215983,CLINICA BELO HORIZONTE,30637721,
EPSS05,SANITAS,900217343,CLINICA OFTALMOLOGICA DE SUCRE S.A.S,6957229,
EPSS05,SANITAS,900218628,CENTRO MEDICO SAN LUIS CLINICA QUIRURGICA S.A.S.,43183676,
EPSS05,SANITAS,900219866,MEDICARTE S.A.S,2649281496,
EPSS05,SANITAS,900220497,INTEGRADOS EN SALUD IPS LTDA,315034650,
EPSS05,SANITAS,900220827,CDC CENTRO DE DIAGNOSTICO CLINICO S.A.S,32823850,
EPSS05,SANITAS,900221747,IPS ASESORIAS HORIZONTES DEL NORTE SAS,25324822,
EPSS05,SANITAS,900229038,SOMEFYR SAS,17765319,
EPSS05,SANITAS,900233294,CLINICA GENERAL DEL CARIBE S.A.,4088398,
EPSS05,SANITAS,900234000,CITARA ORAL AND MAXILLOFACIAL CENTER S.A.S,17919105,
EPSS05,SANITAS,900236850,CENTRO ONCOLOGICO DE ANTIOQUIA SA,185755689,
EPSS05,SANITAS,900241448,CARDIOLOGIA DIAGNOSTICA DEL NORTE S.A.S.- CARDINOR S.A.S.,5237444,
EPSS05,SANITAS,900244203,CLINICA NEUROREHABILITAR LTDA,1089690561,
EPSS05,SANITAS,900248882,CLINICA PORTOAZUL S.A SIGLA CPA,123302763,
EPSS05,SANITAS,900256612,FUNDACION ESPECIALIZADA EN DESARROLLO INFANTIL - FEDI,56692839,
EPSS05,SANITAS,900261422,CENTRO DE IMÁGENES ESPECIALIZADAS- CIME SAS.,73480443,
EPSS05,SANITAS,900264583,ONCO-ORIENTE S.A.S,184995222,
EPSS05,SANITAS,900269029,FUNDACION CENTRO COLOMBIANO DE EPILEPSIA Y ENFERMEDADES NEUROLOGICAS,3199610,
