COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,TOTAL GIRO MAYO 2023,OBSERVACIÓN
EPSS10,SURAMERICANA,890903777.0,SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA,383734762.0,
EPSS10,SURAMERICANA,890904646.0,"HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO",27626524.0,
EPSS10,SURAMERICANA,890905097.0,E.S.E. HOSPITAL FRANCISCO ELADIO BARRERA,13924214.0,
EPSS10,SURAMERICANA,890905154.0,CLINICA SAN JUAN DE DIOS LA CEJA,2179338.0,
EPSS10,SURAMERICANA,890905166.0,"E.S.E. HOSPITAL MENTAL DE ANTIOQUIA ""MARÍA UPEGUI - HOMO""",40269447.0,
EPSS10,SURAMERICANA,890905177.0,E.S.E. HOSPITAL LA MARIA,10857184.0,
EPSS10,SURAMERICANA,890905193.0,ESE HOSPITAL SAN VICENTE DE PAUL,14344655.0,
EPSS10,SURAMERICANA,890905198.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTAMARIA,2010819.0,
EPSS10,SURAMERICANA,890905843.0,COMUNIDAD DE HERMANAS DOMINICAS DE LA PRESENTACION DE LA SANTISIMA VIRGEN DE TOURS PROVINCIA DE MEDELLIN,470548216.0,
EPSS10,SURAMERICANA,890906211.0,E.S.E. HOSPITAL MUNICIPAL SAN ROQUE,1173980.0,
EPSS10,SURAMERICANA,890906344.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL,6437214.0,
EPSS10,SURAMERICANA,890906346.0,ESE HOSPITAL SAN FERNANDO,1719175.0,
EPSS10,SURAMERICANA,890906347.0,ESE HOSPITAL MANUEL URIBE ANGEL,163382240.0,
EPSS10,SURAMERICANA,890906560.0,ESE HOSPITAL SAN RAFAEL DE SANTO DOMINGO,1211329.0,
EPSS10,SURAMERICANA,890907215.0,E.S.E. HOSPITAL SAN VICENTE DE PAÚL DE CALDAS,28430823.0,
EPSS10,SURAMERICANA,890907241.0,E.S.E. HOSPITAL LA MERCED DE CIUDAD BOLIVAR,5268100.0,
EPSS10,SURAMERICANA,890907254.0,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,24584622.0,
EPSS10,SURAMERICANA,890907279.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,5620309.0,
EPSS10,SURAMERICANA,890911816.0,CLINICA MEDELLIN S.A.S.,556081100.0,
EPSS10,SURAMERICANA,890920848.0,HERNAN OCAZIONEZ Y CIA S.A.S,45249035.0,
EPSS10,SURAMERICANA,890925336.0,CLINICA DE CIRUGIA AMBULATORIA CONQUISTADORES S.A.,15991884.0,
EPSS10,SURAMERICANA,890930071.0,ESCANOGRAFÍA NEUROLÓGICA S.A,2887588.0,
EPSS10,SURAMERICANA,890933123.0,DEPARTAMENTO DE RADIOLOGIA S.A,36956034.0,
EPSS10,SURAMERICANA,890933408.0,CLINICA OFTALMOLOGICA DE ANTIOQUIA S.A.S,10940517.0,
EPSS10,SURAMERICANA,890933857.0,CENTRO DE ORTOPEDIA Y TRAUMATOLOGIA EL ESTADIO S.A,35002498.0,
EPSS10,SURAMERICANA,890938774.0,CLINICA DEL PRADO S.A.S,230049548.0,
EPSS10,SURAMERICANA,890938987.0,CLINICA CENTRAL SOMEBA S A,18354641.0,
EPSS10,SURAMERICANA,890939936.0,SOCIEDAD MEDICA RIONEGRO SA,627240937.0,
EPSS10,SURAMERICANA,890980003.0,EMPRESA SOCIAL DEL ESTADO SAN JUAN DE DIOS,2121901.0,
EPSS10,SURAMERICANA,890980066.0,E.S.E. HOSPITAL SAN RAFAEL DE ITAGUÍ,54915115.0,
EPSS10,SURAMERICANA,890980181.0,ESE HOSPITAL DE SANTA LUCIA,3040317.0,
EPSS10,SURAMERICANA,890980326.0,HOSPITAL SAN JUAN DE DIOS EL SANTUARIO,3189774.0,
EPSS10,SURAMERICANA,890980367.0,E.S.E. HOSPITAL SAN RAFAEL DE VENECIA,1579735.0,
EPSS10,SURAMERICANA,890980444.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,1635768.0,
EPSS10,SURAMERICANA,890980486.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,1822567.0,
EPSS10,SURAMERICANA,890980643.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS DE ABEJORRAL,2025711.0,
EPSS10,SURAMERICANA,890980727.0,E.S.E. HOSPITAL SAN RAFAEL,20255952.0,
EPSS10,SURAMERICANA,890980752.0,E.S.E. SAN JUAN DE DIOS DE MARINILLA,7931212.0,
EPSS10,SURAMERICANA,890980757.0,ESE HOSPITAL CESAR URIBE PIEDRAHITA,12978949.0,
EPSS10,SURAMERICANA,890980758.0,ESE HOSPITAL DE LA CEJA,3567581.0,
EPSS10,SURAMERICANA,890980814.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL,8567166.0,
EPSS10,SURAMERICANA,890980866.0,E.S.E. HOSPITAL SAN ROQUE - LA UNION,1268140.0,
EPSS10,SURAMERICANA,890980949.0,ESE HOSPITAL SANTA MARGARITA,8242038.0,
EPSS10,SURAMERICANA,890980971.0,EMPRESA SOCIAL DEL ESTADO IVAN RESTREPO GOMEZ,1136322.0,
EPSS10,SURAMERICANA,890980997.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARIA AUXILIADORA,18698260.0,
EPSS10,SURAMERICANA,890981074.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL,1012263.0,
EPSS10,SURAMERICANA,890981137.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,106411509.0,
EPSS10,SURAMERICANA,890981268.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA ANUNCIACION,1379500.0,
EPSS10,SURAMERICANA,890981374.0,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,354457313.0,
EPSS10,SURAMERICANA,890981424.0,E.S.E. HOSPITAL SAN JOSE,2524550.0,
EPSS10,SURAMERICANA,890981532.0,E.S.E. HOSPITAL SAN VICENTE DE PAÚL DE PUEBLO RICO,2434064.0,
EPSS10,SURAMERICANA,890981536.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,2583256.0,
EPSS10,SURAMERICANA,890981561.0,E.S.E. HOSPITAL SAN VICENTE DE PAÚL,1707350.0,
EPSS10,SURAMERICANA,890981590.0,EL COMITÉ DE REHABILITACIÓN DE ANTIOQUIA,98711375.0,
EPSS10,SURAMERICANA,890981719.0,E.S.E. NUETRA SEÑORA DE LA CANDELARIA,6746889.0,
EPSS10,SURAMERICANA,890981726.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,39089670.0,
EPSS10,SURAMERICANA,890981848.0,E.S.E. HOSPITAL SAN LUIS BELTRAN,3100573.0,
EPSS10,SURAMERICANA,890982116.0,E.S.E HOSPITAL GERMAN VELEZ GUTIERREZ,3645237.0,
EPSS10,SURAMERICANA,890982134.0,E.S.E. HOSPITAL PEDRO NEL CARDONA,12594998.0,
EPSS10,SURAMERICANA,890982140.0,E.S.E. HOSPITAL SAN PEDRO,1807351.0,
EPSS10,SURAMERICANA,890982184.0,EMPRESA SOCIAL DEL ESTADO HORACIO MUÑOZ SUESCUN,1279414.0,
EPSS10,SURAMERICANA,890982264.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,5333923.0,
EPSS10,SURAMERICANA,890982370.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL,1469178.0,
EPSS10,SURAMERICANA,890982608.0,CORPORACION PARA ESTUDIOS EN SALUD CLINICA CES,436983176.0,
EPSS10,SURAMERICANA,890983675.0,E.S.E. HOSPITAL SAN FRANCISCO,4521975.0,
EPSS10,SURAMERICANA,890983738.0,E S E HOSPITAL MUNICIPIO DE SAN VICENTE,1342513.0,
EPSS10,SURAMERICANA,890983843.0,ESE HOSPITAL SAN ANTONIO,1033808.0,
EPSS10,SURAMERICANA,890984670.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DEL PERPETUO SOCORRO,8207925.0,
EPSS10,SURAMERICANA,890985092.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL,3543955.0,
EPSS10,SURAMERICANA,890985603.0,E.S.E. HOSPITAL SAN SEBASTIÁN DE URABÁ,9009231.0,
EPSS10,SURAMERICANA,890985660.0,E.S.E. HOSPITAL OSCAR EMIRO VERGARA CRUZ,4015794.0,
EPSS10,SURAMERICANA,890985703.0,E.S.E. HOSPITAL MARCO FIDEL SUAREZ,106078338.0,
EPSS10,SURAMERICANA,891000499.0,E.S.E HOSPITAL SAN JOSE DE SAN BERNARDO DEL VIENTO,1404806.0,
EPSS10,SURAMERICANA,891000736.0,E.S.E. HOSPITAL SAN NICOLAS,2788146.0,
EPSS10,SURAMERICANA,891001122.0,CLINICA MONTERIA S.A,7605377.0,
EPSS10,SURAMERICANA,891180026.0,E.S.E. HOSPITAL DEPARTAMENTAL SAN VICENTE DE PAUL DE GARZON,1818923.0,
EPSS10,SURAMERICANA,891180098.0,HOSPITAL DEPARTAMENTAL MARIA INMACULADA ESE,2079561.0,
EPSS10,SURAMERICANA,891200209.0,FUNDACION HOSPITAL SAN PEDRO,1250895.0,
EPSS10,SURAMERICANA,891200528.0,E.S.E. HOSPITAL UNIVERSITARIO DEPARTAMENTAL DE NARIÑO,12091282.0,
EPSS10,SURAMERICANA,891200952.0,E.S.E HOSPITAL EDUARDO SANTOS,2372095.0,
EPSS10,SURAMERICANA,891300047.0,CLINICA PALMIRA S.A.,19623140.0,
EPSS10,SURAMERICANA,891301121.0,E.S.E. HOSPITAL SAN ROQUE EMPRESA SOCIAL DEL ESTADO,1212471.0,
EPSS10,SURAMERICANA,891380054.0,FUNDACION HOSPITAL SAN JOSE DE BUGA,40731966.0,
EPSS10,SURAMERICANA,891401643.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN PEDRO Y SAN PABLO LA VIRGINIA,6195032.0,
EPSS10,SURAMERICANA,891408586.0,LIGA CONTRA EL CANCER SECCIONAL RISARALDA,448848732.0,
EPSS10,SURAMERICANA,891408747.0,ESE HOSPITAL SAN JOSE MARSELLA,359472.0,
EPSS10,SURAMERICANA,891409390.0,RADIOLOGOS ASOCIADOS S.A.S,65629986.0,
EPSS10,SURAMERICANA,891409981.0,CLINICA LOS ROSALES S.A,461335374.0,
EPSS10,SURAMERICANA,891411663.0,ESE HOSPITAL SANTA MÓNICA,119839348.0,
EPSS10,SURAMERICANA,891411743.0,CLINICA DE FRACTURAS S.A.S,34774569.0,
EPSS10,SURAMERICANA,891412134.0,E.S.E. HOSPITAL MENTALUNIVERSITARIO DE RISARALDA,53706211.0,
EPSS10,SURAMERICANA,891480000.0,CAJA DE COMPENSACION FAMILIAR DE RISARALDA COMFAMILIAR RISARALDA,415287219.0,
EPSS10,SURAMERICANA,891480036.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL SANTA ROSA DE CABAL,1013070.0,
EPSS10,SURAMERICANA,891501676.0,"HOSPITAL SUSANA LOPEZ DE VALENCIA, EMPRESA SOCIAL DEL ESTADO",12038081.0,
EPSS10,SURAMERICANA,891580002.0,HOSPITAL UNIVERSITARIO SAN JOSE DE POPAYAN E.S.E.,74063843.0,
EPSS10,SURAMERICANA,891800231.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO SAN RAFAEL DE TUNJA,24379532.0,
EPSS10,SURAMERICANA,891855029.0,HOSPITAL REGIONAL DE LA ORINOQUIA E.S.E.,1185703.0,
EPSS10,SURAMERICANA,891855039.0,HOSPITAL REGIONAL DE SOGAMOSO EMPRESA SOCIAL DEL ESTADO,4304360.0,
EPSS10,SURAMERICANA,891855438.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE DUITAMA,2863200.0,
EPSS10,SURAMERICANA,891855847.0,CLINICA CASANARE S.A,1428187.0,
EPSS10,SURAMERICANA,891856507.0,SOCIEDAD CLINICA BOYACA LIMITADA,3025690.0,
EPSS10,SURAMERICANA,891900356.0,E.S.E. HOSPITAL SANTANDER EMPRESA SOCIAL DEL ESTADO,3308674.0,
EPSS10,SURAMERICANA,891901158.0,E.S.E HOSPITAL DEPARTAMENTAL TOMAS URIBE URIBE DE TULUA EMPRESA SOCIAL DEL ESTADO,39789760.0,
EPSS10,SURAMERICANA,892000401.0,INVERSIONES CLINICA DEL META S.A.,1860443.0,
EPSS10,SURAMERICANA,892120115.0,ESE HOSPITAL SAN JOSE DE MAICAO,1700981.0,
EPSS10,SURAMERICANA,892300708.0,CLINICA VALLEDUPAR S.A,4788380.0,
EPSS10,SURAMERICANA,892399994.0,HOSPITAL ROSARIO PUMAREJO DE LOPEZ - EMPRESA SOCIAL DEL ESTADO,2475644.0,
EPSS10,SURAMERICANA,899999017.0,SOCIEDAD DE CIRUGIA DE BOGOTA HOSPITAL DE SAN JOSE,1842924.0,
EPSS10,SURAMERICANA,899999032.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE LA SAMARITANA,123600292.0,
EPSS10,SURAMERICANA,899999092.0,INSTITUTO NACIONAL DE CANCEROLOGIA - EMPRESA SOCIAL DEL ESTADO,5055585.0,
EPSS10,SURAMERICANA,899999123.0,FUNDACION HOSPITAL DE LA MISERICORDIA,20604268.0,
EPSS10,SURAMERICANA,899999163.0,E.S.E. HOSPITAL SAN FRANCISCO DE GACHETA,4439393.0,
EPSS10,SURAMERICANA,899999165.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSE,1024744.0,
EPSS10,SURAMERICANA,900002780.0,FUNDACIÓN CAMPBELL,8196309.0,
EPSS10,SURAMERICANA,900006037.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE SANTANDER,10069319.0,
EPSS10,SURAMERICANA,900007922.0,AUDIOMEDICA S.A.S.,12534477.0,
EPSS10,SURAMERICANA,900011131.0,MISION MEDICA S.A.S.,9441440.0,
EPSS10,SURAMERICANA,900038926.0,PROMOTORA MEDICA Y ODONTOLOGICA DE ANTIOQUIA S.A,218295871.0,
EPSS10,SURAMERICANA,900042103.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DEL CARIBE,88077928.0,
EPSS10,SURAMERICANA,900052148.0,CXAYU`CE JXUT EMPRESA SOCIAL DEL ESTADO,1049192.0,
EPSS10,SURAMERICANA,900059534.0,INTERGASTRO S.A,13386551.0,
EPSS10,SURAMERICANA,900065988.0,VITAL LIFE SAS,1351819.0,
EPSS10,SURAMERICANA,900067169.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE GARCIA ROVIRA,1491440.0,
EPSS10,SURAMERICANA,900071201.0,KINETIKA REHABILITACIÓN DEL MOVIMIENTO S.A.S.,3592099.0,
EPSS10,SURAMERICANA,900074359.0,UCIMED S.A,10540579.0,
EPSS10,SURAMERICANA,900081746.0,FUNDACION GRUPO INTEGRA,60360600.0,
EPSS10,SURAMERICANA,900088052.0,MG MEDICAL GROUP SAS,6694488.0,
EPSS10,SURAMERICANA,900091261.0,SOCIEDAD DE INFECTOLOGOS DEL CARIBE COLOMBIANO SAS SICAC,1069905.0,
EPSS10,SURAMERICANA,900098476.0,FUNDACION HOSPITAL INFANTIL UNIVERSITARIO DE SAN JOSE,12005135.0,
EPSS10,SURAMERICANA,900103025.0,ASOCIACION COOMETAS CAMPESINAS Y SALUDARTE,3529600.0,
EPSS10,SURAMERICANA,900110940.0,INVERSIONES LUCEDMARB S.A,2090253.0,
EPSS10,SURAMERICANA,900110992.0,CENTRO MEDICO QUIRURGICO LA RIVIERA S.A.S.,30608652.0,
EPSS10,SURAMERICANA,900118059.0,AMBULANCIAS ARMENIA LTDA,9446490.0,
EPSS10,SURAMERICANA,900123436.0,SOCIEDAD INTEGRAL DE ESPECIALISTAS EN SALUD S.A.S SIGLA SIES SALUD S.A.S,69763698.0,
EPSS10,SURAMERICANA,900124455.0,SMITH & NEPHEW COLOMBIA SAS,105298867.0,
EPSS10,SURAMERICANA,900124689.0,FUNDACION SOMA,15117315.0,
EPSS10,SURAMERICANA,900137119.0,HOME GROUP S.A.S,74808492.0,
EPSS10,SURAMERICANA,900138758.0,CLINICA DE ESPECIALIDADES OFTALMOLOGICAS S.A.S,137952498.0,
EPSS10,SURAMERICANA,900141569.0,BIOTECNOLOGIA Y GENETICA S.A.S BIOTECGEN S.A.S,12292482.0,
EPSS10,SURAMERICANA,900145579.0,EMPRESA SOCIAL DEL ESTADO POPAYAN E.S.E.,2469535.0,
EPSS10,SURAMERICANA,900145581.0,EMPRESA SOCIAL DEL ESTADO ESE CENTRO I,2014014.0,
EPSS10,SURAMERICANA,900145767.0,ESE SUR OCCIDENTE,3223616.0,
EPSS10,SURAMERICANA,900146006.0,EMPRESA SOCIAL DEL ESTADO ESE NORTE 2,1053377.0,
EPSS10,SURAMERICANA,900152996.0,CARVAJAL LABORATORIOS I.P.S. S.A.S.,1367800.0,
EPSS10,SURAMERICANA,900162688.0,FORJA EMPRESAS SAS,1728029.0,
EPSS10,SURAMERICANA,900164285.0,CLINICA SAN MARTIN BARRANQUILLA LTDA,47247904.0,
EPSS10,SURAMERICANA,900190045.0,ESE HOSPITAL REGIONAL MANUELA BELTRAN,9269925.0,
EPSS10,SURAMERICANA,900196201.0,PROGRAMA MADRE CANGURO INTEGRAL LTDA,1829441.0,
EPSS10,SURAMERICANA,900196346.0,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN,3196486.0,
EPSS10,SURAMERICANA,900196347.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA DIVINA MISERICORDIA,8008434.0,
EPSS10,SURAMERICANA,900196366.0,E.S.E HOSPITAL SAN ANTONIO DE PADUA,2730396.0,
EPSS10,SURAMERICANA,900202707.0,GASTRORIENTE SA,4352219.0,
EPSS10,SURAMERICANA,900205118.0,CENTRO CARDIOVASCULAR DE CALDAS S.A.,3511074.0,
EPSS10,SURAMERICANA,900207482.0,CLINICA OFTALMOLOGICA DE BUGA LTDA,9547371.0,
EPSS10,SURAMERICANA,900210981.0,CORPORACIÓN HOSPITALARIA JUAN CIUDAD,175354964.0,
EPSS10,SURAMERICANA,900217078.0,I.P.S. FISINOVA S.A.S,90378674.0,
EPSS10,SURAMERICANA,900218628.0,CENTRO MEDICO SAN LUIS CLINICA QUIRURGICA S.A.S.,2029007.0,
EPSS10,SURAMERICANA,900219120.0,VIVA 1A IPS SA,5523500.0,
EPSS10,SURAMERICANA,900219866.0,MEDICARTE S.A.S,1077894712.0,
EPSS10,SURAMERICANA,900221747.0,IPS ASESORIAS HORIZONTES DEL NORTE SAS,13952458.0,
EPSS10,SURAMERICANA,900226451.0,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,34696624.0,
EPSS10,SURAMERICANA,900227720.0,CENTRO NEUROLOGICO DEL NORTE,977550.0,
EPSS10,SURAMERICANA,900231731.0,INTERNACION DOMICILIARIA BARRAZA LTDA,1612342.0,
EPSS10,SURAMERICANA,900231793.0,CLINICA NEFROUROS SAS,10077160.0,
EPSS10,SURAMERICANA,900233294.0,CLINICA GENERAL DEL CARIBE S.A.,3169068.0,
EPSS10,SURAMERICANA,900238217.0,PRORTHOPEDICS LIMITADA,1271000.0,
EPSS10,SURAMERICANA,900242742.0,FABILU S.A.S,5896618.0,
EPSS10,SURAMERICANA,900244429.0,TECNOVIDA DIAGNOSTICO POR IMAGENES S.A.S.,13994888.0,
EPSS10,SURAMERICANA,900248882.0,CLINICA PORTOAZUL S.A SIGLA CPA,556656911.0,
EPSS10,SURAMERICANA,900249014.0,CLINICA COLOMBIANA DEL RIÑON S.A,6189837.0,
EPSS10,SURAMERICANA,900261353.0,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,187727151.0,
EPSS10,SURAMERICANA,900262463.0,MEDYSER IPS SAS,9175484.0,
EPSS10,SURAMERICANA,900269029.0,FUNDACION CENTRO COLOMBIANO DE EPILEPSIA Y ENFERMEDADES NEUROLOGICAS,6819219.0,
EPSS10,SURAMERICANA,900277244.0,HELPHARMA SAS,3092505537.0,
EPSS10,SURAMERICANA,900279660.0,PROMOTORA BOCAGRANDE S.A. PROBOCA S.A.,2868311.0,
EPSS10,SURAMERICANA,900280774.0,WOUND CLINIC S.A.S.,37951088.0,
EPSS10,SURAMERICANA,900280836.0,CENTRO INTEGRAL DE REUMATOLOGIA DEL CARIBE SAS CIRCARIBE S.A.S.,9634122.0,
EPSS10,SURAMERICANA,900283014.0,DIAGNOSTICO VITAL S.A.S.,2327001.0,
EPSS10,SURAMERICANA,900294380.0,LH S.A.S.,17727479.0,
EPSS10,SURAMERICANA,900294794.0,COMITE DE ESTUDIOS MEDICOS S.A.S,4315602.0,
EPSS10,SURAMERICANA,900298928.0,ARTMEDICA S.A.S,25044385.0,
EPSS10,SURAMERICANA,900301238.0,BOSTON MEDICAL CARE IPS SAS,53263842.0,
EPSS10,SURAMERICANA,900304869.0,CENTRO CLINICO Y DE INVESTIGACION SICOR SAS,8425687.0,
EPSS10,SURAMERICANA,900306291.0,CARDIOLOGOS DEL CAFE SAS,2685340.0,
EPSS10,SURAMERICANA,900308007.0,PASSUS IPS TALLER PSICOMOTRIZ S.A.S,1728258.0,
EPSS10,SURAMERICANA,900315383.0,NEUROLOGIA INTEGRAL DE CALDAS S.A.S,27812561.0,
EPSS10,SURAMERICANA,900322647.0,DIAGNOSTICA AVANZADA I.P.S. S.A.S.,3491356.0,
EPSS10,SURAMERICANA,900328271.0,HEMATO ONCOLOGOS ASOCIADOS S.A.,2650483.0,
EPSS10,SURAMERICANA,900330752.0,FUNDACION FOSUNAB,167756004.0,
EPSS10,SURAMERICANA,900338671.0,IPS OXI CARE S.A.S,12280076.0,
EPSS10,SURAMERICANA,900341157.0,INSTITUTO DE GASTROENTEROLOGIA Y HEPATOLOGIA DEL ORIENTE S.A.S,15880548.0,
EPSS10,SURAMERICANA,900341409.0,ESTUDIOS OFTALMOLOGICOS SAS,104050446.0,
EPSS10,SURAMERICANA,900346953.0,CARDIOSALUD EJE CAFETERO S.A.S.,2359771.0,
EPSS10,SURAMERICANA,900348937.0,CENTRO EXCELENCIA DE CUIDADOS EN SALUD ESENCIAL INSTITUCION PRESTADORA DE SERVICIOS DE SALUD S.A.S.,64366782.0,
EPSS10,SURAMERICANA,900371613.0,INVERSIONES MEDICAS DE LOS ANDES S.A.S.,26778213.0,
EPSS10,SURAMERICANA,900373388.0,CENTRO DE NEUROREHABILITACIÓN BLOOM IPS SAS,7114456.0,
EPSS10,SURAMERICANA,900377863.0,UNION DE CIRUJANOS S.A.S.,26127222.0,
EPSS10,SURAMERICANA,900385457.0,ASISTENCIA Y LOGISTICA PRE HOSPITALARIA DE ANTIOQUIA S.A.S,18976409.0,
EPSS10,SURAMERICANA,900390423.0,PROMOTORA CLINICA ZONA FRANCA DE URABA SAS,750011036.0,
EPSS10,SURAMERICANA,900399132.0,EDM EQUIPOS Y DISPOSITIVOS MEDICOS SAS,15886987.0,
EPSS10,SURAMERICANA,900408220.0,NUEVA CLINICA SAGRADO CORAZON S.A.S,170283961.0,
EPSS10,SURAMERICANA,900418415.0,INBIOS SAS,3409459.0,
EPSS10,SURAMERICANA,900421895.0,FUNDACIÓN CLINICA DEL NORTE,59582444.0,
EPSS10,SURAMERICANA,900423126.0,FUNDACION CLINICA MATERNO INFANTIL ADELA DE CHAR,17231843.0,
EPSS10,SURAMERICANA,900431550.0,CLINICA LA VICTORIA S.A.S.,3985482.0,
EPSS10,SURAMERICANA,900436223.0,FUNDACION CONEXION IPS,5825188.0,
EPSS10,SURAMERICANA,900438572.0,CENTRO TERAPEUTICO RE-ENCONTRARSE S.A.S.,19433033.0,
EPSS10,SURAMERICANA,900448559.0,MEDIGLOBAL IPS SAS,2249470.0,
EPSS10,SURAMERICANA,900453180.0,IPS TERAPIAS INTEGRALES DOMICILIARIAS S.A.S,31852514.0,
EPSS10,SURAMERICANA,900462440.0,VITALEM IPS SAS,16109010.0,
EPSS10,SURAMERICANA,900476271.0,MEDICCOL I.P.S.S.A.S.,19924497.0,
EPSS10,SURAMERICANA,900483518.0,HUMANIZAR SALUD INTEGRAL S.A.S.,12350714.0,
EPSS10,SURAMERICANA,900498069.0,CLINICA REGIONAL DE ESPECIALISTAS SINAIS VITAIS SAS,3893511.0,
EPSS10,SURAMERICANA,900501215.0,AVANZA SALUD S.A.S,3652592.0,
EPSS10,SURAMERICANA,900503124.0,INSTITUTO NEUMOLOGICO DE CORDOBA,1500000.0,
EPSS10,SURAMERICANA,900520007.0,BEHAVIORAL CENTER IPS S.A.S.,2950648.0,
EPSS10,SURAMERICANA,900558595.0,FUNDACION MEDICA CAMPBELL,3654415.0,
EPSS10,SURAMERICANA,900572694.0,CARDIOLOGIA SAS,5791789.0,
EPSS10,SURAMERICANA,900602320.0,CLINICA LA MISERICORDIA,15452941.0,
EPSS10,SURAMERICANA,900604660.0,PERINATAL CARE SAS,9626465.0,
EPSS10,SURAMERICANA,900610121.0,NEUROAVANCES S.A.S,50576240.0,
EPSS10,SURAMERICANA,900617858.0,NEUROCOUNTRY PORTOAZUL SAS,9728999.0,
EPSS10,SURAMERICANA,900617997.0,VIVESSALUD EJE CAFETERO S.A.S.,50547754.0,
EPSS10,SURAMERICANA,900622320.0,GASTROKIDS SAS,6949135.0,
EPSS10,SURAMERICANA,900625317.0,CORPORACIÓN HOSPITAL INFANTIL CONCEJO DE MEDELLÍN,107896676.0,
EPSS10,SURAMERICANA,900649645.0,INSTITUTO METROPOLITANO PARA EL DESARROLLO COGNITIVO IPS SAS,5299597.0,
EPSS10,SURAMERICANA,900680974.0,NEUMOVIDA S.A.S.,6108764.0,
EPSS10,SURAMERICANA,900699086.0,CHRISTUS SINERGIA CLINICA PALMA REAL S.A.S.,36293628.0,
EPSS10,SURAMERICANA,900699359.0,NEUROMEDICA SAS,1323526836.0,
EPSS10,SURAMERICANA,900702981.0,CLINICA CENTENARIO S.A.S,39827116.0,
EPSS10,SURAMERICANA,900732243.0,GRUPO DE ESPECIALISTAS EN MANEJO INTEGRAL DE ENFERMEDADES CRÓNICAS S.A.S,161096740.0,
EPSS10,SURAMERICANA,900765175.0,ALERGOSALUD SAS,3039122.0,
EPSS10,SURAMERICANA,900798538.0,ALERGOLOGOS DE OCCIDENTE S.A.S.,6251154.0,
EPSS10,SURAMERICANA,900807287.0,GRUPO HEALTH SAS,13048017.0,
EPSS10,SURAMERICANA,900812656.0,FUNDACIÓN CONSTRUYENDO TEJIDO SOCIAL POR LA EQUIDAD A LAS VICTIMAS POR LA VIOLENCIA Y FAMILIAS DE ESCASOS RECURSOS,2225078.0,
EPSS10,SURAMERICANA,900848340.0,CLINICA CENTRAL DEL QUINDIO SAS,474364766.0,
EPSS10,SURAMERICANA,900882304.0,ESPECIALISTAS ASESORES PROFESIONALES EAP IPS S.A.S,10454050.0,
EPSS10,SURAMERICANA,900927441.0,MEDICINA AMBULATORIA DOMICILIARIA SU SALUD S.A.S SIGLA MADSS,4597238.0,
EPSS10,SURAMERICANA,900951033.0,FABISALUD IPS SAS,14262920.0,
EPSS10,SURAMERICANA,900958115.0,HEALTH CARS SAS,40938839.0,
EPSS10,SURAMERICANA,900958564.0,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR E.S.E.,14498531.0,
